Helpfulness,Heuristic,Systematic
-0.286,-0.446,1.007
-0.286,-0.931,2.034
-0.286,-0.358,-0.34
-0.286,-0.175,-0.52
2.365,-0.493,0.335
-0.286,-0.453,-0.636
-0.286,-1.52,-0.66
-0.286,-1.456,-0.41
-0.286,-1.28,0.529
-0.286,-0.3,-0.977
-0.286,-0.452,-0.355
-0.286,-0.492,-0.692
-0.286,-0.205,0.282
-0.286,-1.518,-0.793
-0.286,-1.12,-0.844
-0.286,-0.173,2.02
-0.286,-0.372,-0.759
-0.286,-0.204,-0.481
-0.286,-0.491,-0.403
-0.286,-1.263,0.897
-0.286,-0.005,0.937
-0.286,-0.061,2.112
-0.286,-0.443,-0.548
-0.286,-1.255,0.507
-0.286,-1.478,2.37
-0.286,-0.49,1.294
-0.286,-0.283,1.6
-0.286,-1.286,-0.574
-0.286,-0.45,-0.488
-0.286,-0.45,-0.101
-0.286,-0.49,-0.121
-0.286,-0.33,-0.001
-0.286,-0.147,-0.62
-0.286,-0.489,-0.396
-0.286,-1.381,-0.444
-0.286,-1.19,-0.67
-0.286,-1.405,-0.642
-0.286,-0.449,-0.751
-0.286,0.251,-0.554
2.365,-0.035,0.401
-0.286,-1.309,-0.032
-0.286,-1.516,1.976
-0.286,-0.082,6.79
-0.286,-1.516,-0.487
-0.286,-0.448,-0.372
-0.286,-0.448,-0.613
-0.286,-1.515,-0.195
2.365,-1.07,0.092
-0.286,-1.475,0.13
-0.286,0.244,1.129
-0.286,-0.488,-0.273
2.365,-1.196,7.625
-0.286,-0.448,-0.416
-0.286,-0.018,0.373
-0.286,-0.447,-0.283
-0.286,-0.192,-0.463
-0.286,-0.113,-0.624
-0.286,-1.514,-0.627
-0.286,-0.272,-0.334
-0.286,-0.487,-0.618
-0.286,0.063,1.189
-0.286,-0.295,-0.665
-0.286,-0.096,0.769
-0.286,-0.406,0.485
-0.286,-0.335,-0.177
-0.286,-0.343,-0.825
-0.286,-1.513,-0.499
-0.286,-1.41,-0.72
-0.286,-0.175,0.385
-0.286,-1.075,1.346
-0.286,-0.485,-0.168
-0.286,-1.305,-0.805
2.365,-1.417,4.559
-0.286,-1.225,-0.601
-0.286,-1.122,-0.233
-0.286,-0.485,-0.614
-0.286,-0.222,-0.158
-0.286,-0.246,1.322
-0.286,-1.393,-0.472
-0.286,-1.472,-0.516
-0.286,-1.512,-0.758
-0.286,-0.485,-0.267
-0.286,-0.246,-0.597
-0.286,-0.174,0.175
-0.286,-0.444,-0.623
-0.286,-0.444,-0.64
-0.286,-0.182,-0.044
-0.286,-1.28,-0.867
-0.286,-1.272,-0.684
-0.286,-0.484,-0.519
-0.286,-1.511,0.024
-0.286,-1.113,0.976
-0.286,0.153,-0.328
-0.286,-1.511,2.221
-0.286,0.225,3.516
-0.286,-0.388,-0.928
-0.286,-0.483,1.43
-0.286,-0.403,-0.436
-0.286,-0.483,-0.561
-0.286,-1.51,0.073
-0.286,-0.961,2.66
-0.286,-0.324,-0.547
-0.286,-1.47,-0.289
-0.286,-1.509,0.046
-0.286,-1.342,0.156
-0.286,-0.347,-0.199
-0.286,-0.052,-0.453
-0.286,-1.302,-0.622
-0.286,-0.227,-0.279
-0.286,-1.509,-0.592
-0.286,-0.394,-0.713
-0.286,-0.441,0.644
2.365,-0.37,-0.305
-0.286,0.244,2.609
-0.286,-0.289,0.047
-0.286,-0.441,-0.701
-0.286,-0.425,-0.737
-0.286,-0.958,1.906
-0.286,-1.261,-0.318
-0.286,-1.444,-0.619
-0.286,-0.185,0.166
-0.286,-0.4,-0.249
-0.286,-1.3,0.724
-0.286,0.436,-0.272
-0.286,-0.48,0.875
-0.286,-0.368,1.05
-0.286,-0.209,-0.27
-0.286,0.269,-0.178
-0.286,-0.193,1.298
-0.286,-1.483,-0.888
-0.286,0.11,0.132
-0.286,-0.407,-0.823
-0.286,-0.065,-0.456
-0.286,-0.399,0.957
-0.286,-0.335,-1.037
-0.286,-1.251,-0.735
-0.286,-0.439,0.676
-0.286,-0.296,-0.155
-0.286,0.095,-0.434
-0.286,-0.479,-0.494
-0.286,-1.211,-0.078
-0.286,-0.478,-0.34
-0.286,-1.426,3.391
-0.286,-0.438,-0.664
-0.286,-1.505,-0.313
-0.286,0.286,2.838
-0.286,-0.279,-0.341
-0.286,-0.438,0.707
-0.286,0.04,-0.125
-0.286,-0.406,-0.648
-0.286,0.024,0.68
-0.286,0.399,-0.689
-0.286,0.12,-0.115
-0.286,-1.257,0.06
-0.286,-0.11,0.695
-0.286,-0.907,-0.837
5.016,-1.217,2.996
-0.286,-0.436,-0.707
-0.286,0.01,-0.42
-0.286,-0.213,-0.801
-0.286,-0.094,-0.192
-0.286,-1.503,-0.232
-0.286,-0.309,-0.543
-0.286,-1.2,0.265
-0.286,-0.268,-0.712
-0.286,-0.173,-0.136
-0.286,-0.475,0.004
-0.286,-1.502,1.71
-0.286,-0.3,-0.508
-0.286,-0.435,-0.426
-0.286,-0.435,-0.61
-0.286,-0.021,-0.39
-0.286,-0.674,-0.77
-0.286,-0.817,-0.433
-0.286,-1.135,0.124
-0.286,-0.203,-0.179
-0.286,-1.191,-0.716
-0.286,-0.434,-0.625
-0.286,-0.251,-0.398
-0.286,-1.501,-0.165
-0.286,-1.501,-0.619
-0.286,0.282,0.974
-0.286,-1.262,-0.313
-0.286,-0.275,-0.715
-0.286,0.163,-0.843
-0.286,-0.314,-0.411
-0.286,-1.461,-0.597
-0.286,-0.434,-0.765
-0.286,-0.433,-0.871
-0.286,-1.5,-0.606
-0.286,0.037,-0.19
-0.286,-0.473,-0.885
-0.286,-1.101,-0.57
-0.286,-0.05,-0.207
-0.286,-0.432,-0.406
-0.286,-0.249,-0.348
-0.286,-0.432,0.305
-0.286,0.221,-0.298
-0.286,-0.432,-0.423
-0.286,-0.193,1.766
-0.286,-0.209,-0.607
-0.286,-0.264,-0.396
-0.286,-0.432,-0.743
-0.286,-0.431,-0.73
-0.286,-0.161,-0.598
-0.286,-0.113,0.631
-0.286,-0.431,-0.258
-0.286,-0.391,3.363
-0.286,-0.049,-0.644
-0.286,-0.176,-0.511
-0.286,-0.351,0.563
-0.286,-1.41,0.462
-0.286,-0.232,0.558
-0.286,-0.471,-0.036
-0.286,-1.203,1.21
-0.286,-0.431,0.33
-0.286,-0.47,0.086
-0.286,-0.16,-0.157
-0.286,-0.12,2.509
-0.286,-1.163,-0.542
-0.286,-1.497,0.804
-0.286,-0.382,0.019
-0.286,-0.151,-0.54
-0.286,0.199,-0.415
-0.286,-0.024,0.007
-0.286,-0.47,-0.372
-0.286,-0.47,0.487
-0.286,-0.016,-0.579
-0.286,-0.255,-0.121
-0.286,-0.43,-0.424
2.365,0.175,0.57
-0.286,-0.47,-0.227
-0.286,-0.127,-0.322
-0.286,-0.429,-0.574
-0.286,-1.242,-0.731
-0.286,-1.496,-0.543
-0.286,-1.281,0.793
-0.286,-1.425,0.039
-0.286,-1.496,1.908
-0.286,-0.278,-0.255
-0.286,-0.469,-0.761
-0.286,-0.429,-0.8
-0.286,-0.031,1.076
2.365,-0.262,4.571
-0.286,-0.373,1.708
-0.286,-0.118,-0.507
2.365,-0.222,-0.3
-0.286,-1.496,-0.298
-0.286,-0.469,-0.587
-0.286,-0.429,0.592
-0.286,0.144,-0.589
-0.286,-0.429,-0.883
-0.286,-1.098,0.406
-0.286,-0.755,1.085
-0.286,-0.428,-0.736
-0.286,0.089,-0.72
-0.286,-0.309,-0.676
-0.286,-1.463,-0.647
-0.286,-0.428,-0.445
-0.286,-0.874,0.727
-0.286,-1.495,1.067
-0.286,-0.468,-0.114
-0.286,-0.189,1.243
-0.286,-0.157,0.245
-0.286,-0.468,-0.5
-0.286,-0.468,-0.526
-0.286,-0.427,0.688
-0.286,-1.367,0.495
-0.286,0.186,-0.041
-0.286,-0.467,-0.213
-0.286,-0.26,-0.399
-0.286,-0.109,-0.358
-0.286,-0.228,2.999
-0.286,-1.263,0.529
-0.286,-0.746,-0.502
-0.286,-0.196,0.563
-0.286,-0.204,-0.629
-0.286,-1.494,-0.134
-0.286,-0.96,-0.163
-0.286,-1.43,1.417
-0.286,-0.426,-0.691
-0.286,0.123,0.404
-0.286,-0.107,-0.176
-0.286,0.092,2.064
-0.286,-0.426,-0.213
-0.286,-1.493,-0.169
-0.286,-0.426,-0.659
-0.286,-1.493,0.76
-0.286,-1.373,-0.794
-0.286,-0.314,-0.593
-0.286,-1.492,0.959
-0.286,-1.23,-0.753
-0.286,0.14,-0.663
-0.286,-0.075,0.012
2.365,-0.027,1.323
-0.286,-1.421,-0.331
-0.286,-0.179,3.439
-0.286,-0.155,-0.212
2.365,-0.354,0.715
-0.286,-1.341,-0.523
-0.286,-0.107,0.251
-0.286,-0.808,-0.046
-0.286,-0.425,-0.809
-0.286,-1.492,-0.063
-0.286,-1.333,-0.105
2.365,-1.182,-0.331
-0.286,-0.353,-0.463
-0.286,-0.011,0.042
-0.286,0.077,0.17
-0.286,0.268,0.74
-0.286,-0.425,-0.36
-0.286,-0.098,-0.054
-0.286,-0.058,-0.692
7.667,-0.982,0.561
2.365,-0.114,0.935
2.365,-1.237,-0.688
2.365,-1.491,-0.577
7.667,-1.491,2.439
7.667,-1.228,0.363
-0.286,-0.121,-0.48
2.365,-0.193,1.345
-0.286,0.078,3.318
5.016,-1.491,1.739
-0.286,0.221,0.804
2.365,-0.265,-0.27
-0.286,-0.463,-0.563
2.365,-0.424,-0.671
-0.286,-0.233,-0.426
-0.286,-0.018,0.453
5.016,-0.026,0.007
2.365,-0.424,-0.752
2.365,-1.387,-0.828
2.365,0.086,2.884
2.365,-0.463,-0.75
-0.286,-0.208,0.227
2.365,-1.49,-0.69
2.365,-1.49,-0.832
-0.286,-0.073,-0.166
-0.286,-0.463,-0.034
-0.286,-1.219,-0.803
-0.286,0.142,1.054
-0.286,0.174,0.028
-0.286,-0.462,1.385
-0.286,-0.407,-0.756
-0.286,-0.072,0.287
-0.286,-0.303,-0.851
-0.286,-0.422,-0.508
-0.286,-0.327,-0.429
-0.286,-1.489,0.385
-0.286,-0.422,-0.733
-0.286,-0.422,0.415
-0.286,-1.489,-0.631
-0.286,0.072,-0.383
2.365,-1.226,0.165
-0.286,-1.21,-0.078
-0.286,-1.242,0.051
-0.286,-0.063,0.983
-0.286,-0.422,0.917
-0.286,-1.425,-0.538
-0.286,-0.461,0.306
-0.286,-1.385,-0.35
-0.286,-1.154,0.672
-0.286,-0.286,-0.26
-0.286,-1.488,-0.549
-0.286,-0.421,-0.729
2.365,-0.214,0.261
-0.286,-0.429,-0.707
-0.286,-1.488,-0.838
-0.286,-1.209,-0.719
-0.286,-0.405,-0.448
-0.286,-0.229,-0.661
-0.286,-0.341,-0.165
2.365,-0.365,-0.541
-0.286,-0.253,-0.661
-0.286,-0.42,1.418
-0.286,-0.356,-0.547
-0.286,-1.487,-0.661
-0.286,-0.205,1.955
-0.286,-1.073,-0.731
-0.286,-0.42,-0.726
-0.286,-0.42,-0.695
-0.286,-1.487,-0.796
2.365,0.456,-0.29
-0.286,-0.348,-0.989
-0.286,-0.419,-0.595
-0.286,-1.486,-0.18
-0.286,-1.486,-0.688
-0.286,0.051,-0.254
-0.286,-1.398,0.431
-0.286,-0.26,-1.007
-0.286,-0.419,-0.605
-0.286,-0.952,0.194
-0.286,-1.35,1.697
-0.286,0.139,0.191
2.365,-0.291,-0.455
-0.286,-0.171,0.17
2.365,0.187,2.741
2.365,-1.485,-0.931
-0.286,-0.458,-0.834
-0.286,-1.485,-0.785
2.365,-1.31,1.619
-0.286,-0.363,-0.576
-0.286,-0.331,-0.805
-0.286,-0.139,0.735
-0.286,-1.485,-0.181
2.365,0.307,0.434
2.365,-0.29,1.532
-0.286,-1.445,-0.52
-0.286,-0.075,-0.113
-0.286,0.434,0.544
-0.286,0.363,-0.27
-0.286,-1.484,-0.36
-0.286,-1.046,-0.449
-0.286,-1.484,-0.725
-0.286,-0.05,0.144
-0.286,-0.417,-0.571
-0.286,-0.289,-0.262
-0.286,-0.385,0.174
-0.286,-0.456,-0.802
-0.286,-1.197,0.443
-0.286,-0.456,5.911
-0.286,-0.353,0.519
-0.286,-0.456,-0.865
-0.286,-0.169,-0.593
2.365,-0.233,0.073
-0.286,-0.456,0.579
-0.286,-0.957,-0.192
-0.286,-1.483,-0.014
-0.286,-0.416,-0.091
-0.286,-0.455,-0.776
2.365,-1.419,1.278
2.365,0.102,3.608
-0.286,-1.037,-0.784
-0.286,-1.164,-0.248
-0.286,-1.482,-0.564
-0.286,-0.2,0.951
2.365,0.262,1.348
-0.286,-1.012,0.159
-0.286,-0.144,1.323
2.365,-1.481,-0.113
-0.286,-0.454,0.942
-0.286,-1.497,-0.307
-0.286,-0.271,-0.038
-0.286,-0.167,1.62
-0.286,-1.306,-0.032
-0.286,-1.178,-0.473
-0.286,-0.31,-0.583
-0.286,-0.31,-0.641
-0.286,-0.143,-0.485
2.365,-1.48,-0.885
-0.286,-0.413,1.803
-0.286,-0.413,0.208
-0.286,-0.397,-0.725
-0.286,-0.166,0.335
-0.286,-0.206,0.053
-0.286,-1.153,1.294
-0.286,-1.193,1.657
-0.286,0.121,-0.129
-0.286,-0.205,0.346
-0.286,-0.412,0.875
2.365,-0.332,-0.129
-0.286,-1.16,-0.018
-0.286,-0.069,0.639
-0.286,-0.411,-0.844
-0.286,-1.478,0.266
-0.286,-0.085,0.364
-0.286,-1.478,0.202
-0.286,-0.252,-0.599
-0.286,-0.156,-0.078
-0.286,-0.363,0.37
-0.286,-0.323,-0.023
2.365,-0.451,0.213
-0.286,-0.156,-0.194
-0.286,-1.278,1.155
-0.286,-1.477,-0.509
-0.286,0.434,-0.427
-0.286,-0.1,3.755
-0.286,-0.084,-0.61
-0.286,-0.338,0.665
-0.286,0.402,-0.077
2.365,-0.243,-0.067
-0.286,-0.187,-0.72
-0.286,-1.174,5.572
-0.286,-1.055,0.969
-0.286,-0.449,1.756
-0.286,-1.413,-0.246
-0.286,-0.027,0.623
-0.286,-0.202,0.005
-0.286,-0.035,-0.382
-0.286,-0.449,-0.329
-0.286,-0.409,-0.493
-0.286,-0.449,-0.246
2.365,0.284,1.533
-0.286,-0.194,-0.384
-0.286,-0.242,0.311
-0.286,-0.448,-0.597
-0.286,-1.292,0.975
-0.286,-1.173,0.723
-0.286,-0.408,0.908
-0.286,-0.408,-0.459
-0.286,-0.121,2.913
-0.286,-0.4,1.351
-0.286,0.006,-0.617
-0.286,-1.475,-0.134
-0.286,-1.475,-0.614
-0.286,-0.806,-0.508
-0.286,-0.224,0.028
-0.286,0.198,4.288
-0.286,-0.136,-0.311
-0.286,-1.474,-0.39
-0.286,-0.12,-0.329
-0.286,-0.072,-0.318
-0.286,-0.295,-0.496
-0.286,-0.231,-0.726
-0.286,-0.255,0.351
-0.286,-1.473,0.135
-0.286,-0.168,-0.305
-0.286,-1.473,-0.833
-0.286,-0.024,-0.532
-0.286,-1.473,-0.754
2.365,-1.25,-0.818
-0.286,-0.143,0.222
-0.286,-0.406,-0.837
-0.286,-0.406,0.593
2.365,-0.183,1.962
-0.286,0.017,0.967
-0.286,-0.334,0.095
-0.286,-0.405,0.145
-0.286,-0.11,-0.856
-0.286,-1.32,0.225
-0.286,-0.444,-0.366
-0.286,-0.444,-0.418
-0.286,-1.28,-0.627
-0.286,0.193,-0.001
-0.286,-0.444,-0.629
-0.286,0.289,-0.116
-0.286,-0.403,-0.79
-0.286,-1.47,-0.517
-0.286,-0.403,-0.67
-0.286,-0.156,0.033
-0.286,-1.239,-0.536
-0.286,-0.244,-0.546
-0.286,-0.371,-0.515
-0.286,-0.132,0.414
-0.286,-0.442,1.588
-0.286,-0.212,0.119
-0.286,-1.445,-0.51
-0.286,-0.402,-0.568
-0.286,-0.1,-0.169
-0.286,-0.402,-0.78
-0.286,0.482,-0.756
-0.286,-0.441,-0.688
-0.286,-0.402,0.581
-0.286,-0.354,-0.429
-0.286,-0.171,-0.006
-0.286,0.251,-0.228
-0.286,-0.401,0.693
-0.286,0.323,2.341
2.365,-1.221,-0.963
-0.286,0.276,2.841
2.365,-1.38,-0.724
2.365,-0.385,-0.748
-0.286,-0.376,-0.348
-0.286,-0.169,0.096
-0.286,-0.089,-0.587
-0.286,-1.467,0.284
-0.286,-1.467,-0.788
2.365,-0.439,1.446
2.365,-0.096,0.484
2.365,-0.096,1.419
2.365,-0.438,-0.38
-0.286,-0.399,-0.739
2.365,-1.155,-0.256
-0.286,-0.358,-0.479
-0.286,-0.08,0.239
2.365,-0.398,3.767
-0.286,-0.047,0.144
-0.286,-1.464,-0.191
-0.286,-0.118,-0.258
-0.286,-0.397,-0.834
-0.286,-0.054,-0.245
-0.286,-0.261,-0.523
-0.286,-1.257,0.123
-0.286,-0.396,-0.757
-0.286,-0.436,-0.599
-0.286,-1.463,-0.47
-0.286,-0.396,0.554
-0.286,-0.149,-0.554
-0.286,-1.383,0.226
-0.286,-0.395,-0.705
-0.286,-0.865,0.758
-0.286,-0.172,-0.104
-0.286,-0.212,-0.566
-0.286,-0.276,-1.01
-0.286,-0.347,-0.642
-0.286,0.043,-0.613
-0.286,-1.079,-0.157
-0.286,-0.394,-0.562
10.318,-0.314,8.435
-0.286,-0.393,-0.775
-0.286,-0.393,-0.702
2.365,-1.269,1.035
-0.286,-0.393,0.482
-0.286,-0.265,0.286
-0.286,-0.233,0.187
-0.286,0.491,-0.642
-0.286,-1.149,0.828
2.365,-1.228,0.47
2.365,-0.352,2.113
-0.286,-0.431,-0.379
-0.286,0.484,-0.207
2.365,-1.068,-0.539
-0.286,-0.296,0.017
-0.286,-1.18,-0.74
-0.286,-0.391,-0.423
-0.286,-0.009,-0.757
-0.286,-1.458,-0.849
-0.286,-0.232,-0.862
-0.286,-0.391,-0.588
-0.286,-0.431,0.126
-0.286,-0.391,0.15
-0.286,-1.226,2.909
-0.286,0.033,-0.804
-0.286,-0.333,-0.678
5.016,-0.429,-0.733
2.365,-0.819,2.526
2.365,-0.142,0.163
-0.286,-1.456,-0.5
-0.286,-0.213,-0.522
5.016,0.4,-0.234
2.365,-0.181,-0.563
2.365,-1.455,0.575
5.016,0.193,1.201
2.365,0.129,-0.215
2.365,0.082,-0.441
-0.286,0.002,-0.69
-0.286,-0.022,0.036
-0.286,-0.006,1.006
-0.286,-0.244,-0.511
-0.286,-0.332,-0.117
-0.286,-0.428,-0.919
-0.286,-1.454,-0.74
-0.286,-0.021,0.288
-0.286,-0.22,-0.919
-0.286,-0.387,-0.666
-0.286,-1.295,0.638
-0.286,-0.171,-0.15
-0.286,-0.386,-0.574
-0.286,-0.386,-0.328
-0.286,0.211,-0.768
-0.286,-0.792,-0.52
-0.286,-0.258,-0.684
-0.286,-0.242,-0.326
2.365,-1.341,1.425
-0.286,-0.385,0.232
-0.286,-1.372,-0.411
-0.286,-0.424,0.239
-0.286,-0.384,-0.391
-0.286,-0.384,0.553
-0.286,-0.161,-0.171
-0.286,-0.272,-0.539
-0.286,0.492,1.339
-0.286,-0.36,-0.26
-0.286,-0.837,-0.489
-0.286,-0.422,-0.573
-0.286,-0.2,0.089
2.365,-0.191,2.673
-0.286,0.095,0.318
-0.286,-0.247,-0.008
-0.286,-1.448,-0.716
-0.286,-0.333,0.578
2.365,-0.246,-0.573
-0.286,-1.225,0.611
2.365,-0.277,0.213
-0.286,-1.447,-0.222
-0.286,-0.38,-0.67
-0.286,-0.961,-0.064
-0.286,0.329,0.402
-0.286,-0.38,-0.852
2.365,-1.447,-0.261
-0.286,0.09,-0.352
-0.286,-0.06,-0.417
-0.286,-0.418,-0.142
2.365,-0.235,-0.456
2.365,-0.346,2.644
-0.286,-0.227,-0.796
-0.286,-0.211,-0.899
-0.286,0.22,0.015
-0.286,0.148,-0.162
-0.286,-0.377,1.019
-0.286,0.196,-0.429
2.365,0.26,0.796
-0.286,-1.42,-0.722
-0.286,-0.01,1.022
-0.286,-0.337,-0.913
2.365,-0.162,0.586
-0.286,-0.878,-0.4
-0.286,-1.26,-0.753
-0.286,-0.767,-0.527
-0.286,-0.376,-0.138
-0.286,0.348,-0.447
-0.286,-0.344,-0.388
2.365,-0.694,-0.597
-0.286,-0.415,-0.604
-0.286,0.007,-0.194
-0.286,-0.192,0.696
-0.286,0.222,2.276
-0.286,-0.375,-0.562
-0.286,-0.295,-0.478
-0.286,0.143,-0.247
-0.286,-1.441,-0.563
-0.286,-0.096,-0.118
-0.286,-0.175,0.001
-0.286,0.064,0.926
2.365,-0.111,0.741
-0.286,-1.05,0.151
2.365,-0.533,1.583
-0.286,-0.317,-0.337
-0.286,-1.44,-0.724
-0.286,-0.317,0.819
-0.286,-0.333,0.221
-0.286,-0.413,-0.716
-0.286,-0.182,0.264
-0.286,-0.182,0.005
-0.286,0.065,-0.19
-0.286,-0.142,-0.585
-0.286,-1.439,-0.932
-0.286,-0.412,-0.051
-0.286,-0.26,-0.037
-0.286,0.106,0.976
-0.286,-0.372,-0.034
-0.286,-0.371,-0.766
-0.286,0.194,-0.381
2.365,-0.872,4.43
-0.286,-0.37,-0.616
-0.286,-0.275,-0.332
2.365,-0.227,0.993
-0.286,-1.254,-0.829
-0.286,0.164,-0.386
-0.286,-0.21,1.54
-0.286,0.164,-0.267
-0.286,-0.179,0.202
-0.286,-1.357,0.119
-0.286,-0.847,0.573
-0.286,-0.202,-0.673
-0.286,-0.369,0.339
-0.286,-0.313,-0.258
-0.286,-0.289,0.759
2.365,-0.368,0.367
-0.286,0.229,0.753
-0.286,-0.13,-0.036
-0.286,0.364,-0.204
-0.286,0.086,-0.635
-0.286,-1.403,-0.713
-0.286,-0.408,-0.307
-0.286,0.126,0.182
-0.286,-0.344,0.757
-0.286,-1.435,-0.511
-0.286,0.46,0.2
-0.286,0.389,-0.13
-0.286,0.198,0.656
-0.286,-0.367,-0.343
-0.286,-1.434,-0.382
-0.286,-1.283,-0.658
-0.286,-0.367,-0.432
-0.286,-0.335,-0.574
-0.286,-0.367,-0.49
-0.286,-0.406,-0.103
-0.286,-0.367,-0.098
-0.286,-0.327,-0.216
-0.286,-0.151,-0.227
-0.286,-0.366,1.806
-0.286,-0.238,1.097
-0.286,-0.405,0.519
-0.286,-0.111,-0.583
-0.286,-0.366,0.088
-0.286,-0.038,-0.311
-0.286,-0.365,0.663
-0.286,-0.094,-0.777
-0.286,-1.431,-0.785
-0.286,-0.364,-0.832
-0.286,-1.232,-0.883
2.365,-1.192,0.23
-0.286,-0.332,0.029
-0.286,-0.18,-0.756
-0.286,-0.403,-0.067
-0.286,-0.14,0.056
-0.286,-1.071,-0.558
-0.286,-0.052,0.134
-0.286,-0.124,0.336
-0.286,-1.35,-0.473
-0.286,-1.429,0.133
-0.286,0.251,-0.02
-0.286,-0.362,-0.638
-0.286,0.02,0.464
-0.286,-0.402,-0.604
-0.286,-0.035,2.001
-0.286,0.092,-0.315
-0.286,-1.333,-0.253
-0.286,-0.401,-0.249
-0.286,-0.266,-0.138
-0.286,0.037,1.719
-0.286,-1.006,1.011
-0.286,-1.428,-0.75
-0.286,-0.401,-0.209
-0.286,-0.361,-0.759
-0.286,0.26,-0.774
-0.286,0.053,0.034
-0.286,-0.751,-0.563
-0.286,-0.361,-0.789
-0.286,-0.273,-0.365
-0.286,-0.4,2.389
-0.286,-0.528,-0.688
2.365,0.15,-0.736
-0.286,-0.081,1.237
-0.286,0.181,0.097
-0.286,-1.116,-0.471
2.365,-0.169,-0.342
2.365,-0.4,-0.555
2.365,-1.22,-0.173
2.365,-0.399,-0.886
-0.286,0.198,-0.594
2.365,-0.097,0.292
-0.286,-1.307,-0.162
2.365,-0.367,-0.321
-0.286,0.285,-0.485
-0.286,-0.359,-0.679
2.365,0.524,1.294
-0.286,-0.359,-0.946
-0.286,-1.426,-0.451
-0.286,-0.319,-0.55
-0.286,-0.399,-0.621
-0.286,-0.311,-0.633
-0.286,-0.359,-0.917
-0.286,-0.359,-0.188
-0.286,-0.184,-0.656
-0.286,-1.131,-0.335
-0.286,0.143,0.306
2.365,-1.426,0.608
2.365,-0.232,-0.216
-0.286,-0.359,-0.15
-0.286,-0.199,-0.359
-0.286,-1.115,0.382
-0.286,-1.107,-0.977
-0.286,-0.295,0.901
-0.286,-0.207,-0.749
-0.286,-0.238,-0.74
-0.286,-0.398,1.203
2.365,-0.39,-0.49
-0.286,-0.039,0.057
-0.286,-1.425,-0.655
-0.286,0.128,-0.597
-0.286,-0.358,-0.018
-0.286,-1.106,2.822
-0.286,-0.7,-0.641
-0.286,0.073,1.87
-0.286,-0.15,-0.019
2.365,-1.44,-0.685
-0.286,-0.126,0.105
2.365,-1.026,2.283
-0.286,-0.357,-0.16
-0.286,-0.206,2.063
-0.286,0.176,-0.685
-0.286,-0.055,0.09
