Helpfulness,Heuristic,Systematic
-0.07,-0.986,-0.916
-0.07,-0.862,-0.507
-0.07,-0.956,-0.523
-0.07,0.43,-0.515
-0.07,1.44,0.897
-0.07,-0.799,-0.448
-0.07,1.114,-0.484
0.565,1.56,-0.265
-0.07,0.364,-0.074
-0.07,-0.623,-0.342
-0.07,-0.322,-0.138
1.2,-0.581,2.224
-0.07,0.007,-0.938
-0.07,0.031,-0.59
0.247,-0.644,0.812
-0.07,1.183,-0.563
-0.07,-0.328,-0.296
0.247,-0.47,1.307
-0.07,-1.029,0.474
-0.07,-0.765,-0.612
-0.07,-0.752,-0.217
-0.07,-0.616,-0.699
-0.07,0.259,0.522
-0.07,-0.523,0.022
-0.07,-1.174,-0.929
-0.07,0.308,-0.527
-0.07,-1.284,-0.614
0.247,0.783,0.9
-0.07,-0.451,-0.613
-0.07,-0.17,-0.613
0.247,-0.22,0.308
-0.07,0.252,1.16
-0.07,-0.975,-0.373
0.565,-0.751,0.798
-0.07,0.2,-0.268
-0.07,-1.144,-0.891
0.247,-1.01,-0.461
-0.07,-0.495,-0.585
-0.07,0.077,0.433
-0.07,-0.33,0.765
-0.07,-0.981,-0.381
-0.07,0.77,-0.262
0.247,-0.233,0.344
-0.07,0.795,1.595
-0.07,0.278,-0.363
0.247,-0.49,-0.356
-0.07,-0.543,-0.435
-0.07,0.473,-0.38
-0.07,0.38,0.925
-0.07,-0.855,-0.338
-0.07,0.961,-0.062
-0.07,0.103,0.073
-0.07,-0.58,-0.123
-0.07,-0.05,-0.654
-0.07,0.155,-0.047
-0.07,-0.5,-0.357
-0.07,-0.613,-0.179
-0.07,0.042,-0.368
-0.07,-1.041,-0.66
-0.07,1.671,-0.335
-0.07,-0.269,0.06
-0.07,0.067,0.427
-0.07,-0.371,-0.659
-0.07,-0.415,-0.823
-0.07,0.881,2.567
-0.07,-0.626,-0.41
-0.07,-0.5,-0.626
-0.07,0.047,-0.512
-0.07,0.313,-0.627
-0.07,0.116,0.805
-0.07,-0.757,-0.593
-0.07,-0.568,-0.369
-0.07,-0.126,-0.214
0.247,-0.243,-0.078
-0.07,-0.112,1.482
0.247,-0.34,-0.429
-0.07,-1.108,-0.417
-0.07,0.751,-0.21
-0.07,0.822,-0.697
-0.07,-0.43,-0.686
-0.07,-0.337,-0.692
-0.07,-0.108,-0.488
-0.07,-0.916,-0.5
-0.07,0.268,-0.464
-0.07,0.778,0.268
2.789,0.975,1.407
-0.07,-0.358,-0.624
-0.07,-0.113,-0.325
-0.07,1.268,-0.6
-0.07,-0.489,-0.346
-0.07,0.299,-0.348
-0.07,1.649,2.15
-0.07,2.178,8.2
-0.07,-0.398,-0.569
-0.07,-0.131,1.476
0.247,-0.44,-0.147
-0.07,-1.155,-0.778
-0.07,0.541,-0.479
-0.07,-0.198,-0.133
-0.07,-0.612,-0.635
-0.07,-0.175,-0.061
0.565,-0.088,0.761
-0.07,-0.093,-0.55
-0.07,-0.191,3.463
-0.07,1.033,-0.422
-0.07,-0.735,0.001
-0.07,-0.009,-0.563
-0.07,-0.789,-0.744
-0.07,-0.563,-0.517
-0.07,-0.406,-0.39
-0.07,-0.648,1.261
-0.07,-0.659,0.9
-0.07,-0.27,-0.324
-0.07,-0.447,-0.704
-0.07,0.418,-0.661
-0.07,-1.183,-0.599
-0.07,-0.021,-0.517
-0.07,-0.214,-0.728
0.247,-0.796,-0.272
0.565,-0.061,0.502
-0.07,0.429,-0.653
-0.07,-0.22,-0.688
-0.07,0.246,-0.037
-0.07,2.183,2.071
-0.07,0.082,0.053
-0.07,-1.063,-0.424
-0.07,-1.059,-0.524
-0.07,1.48,0.112
-0.07,-0.539,-0.264
-0.07,2.648,1.079
-0.07,-0.992,-0.732
-0.07,-0.795,-0.554
-0.07,-0.498,1.177
-0.07,-1.21,-0.398
-0.07,-0.574,-0.496
-0.07,-0.697,-0.508
0.565,0.407,-0.716
-0.07,-0.787,-0.593
-0.07,-0.994,-0.941
-0.07,1.061,-0.546
-0.07,2.284,1.163
-0.07,-0.402,0.028
0.247,1.383,-0.307
-0.07,-0.231,-0.864
-0.07,-0.988,-0.329
-0.07,0.129,-0.061
-0.07,-0.765,-0.764
-0.07,-0.024,1.784
-0.07,-0.353,-0.365
-0.07,0.014,-0.142
0.883,-0.174,0.786
0.565,-0.333,4.675
-0.07,-1.031,0.9
-0.07,-0.939,-0.601
-0.07,0.155,-0.449
-0.07,-0.744,-0.635
-0.07,-0.22,-0.347
-0.07,-0.192,-0.19
-0.07,-0.014,-0.693
-0.07,-0.448,-0.406
-0.07,-0.871,-0.52
-0.07,1.273,0.71
0.883,-0.121,0.829
-0.07,0.343,-0.207
-0.07,-0.77,-0.515
-0.07,-0.823,-0.179
-0.07,-0.225,-0.42
-0.07,-0.983,-0.691
0.247,-0.012,0.611
-0.07,-0.13,-0.543
0.247,-0.938,0.114
-0.07,-0.513,-0.592
-0.07,-0.223,-0.189
-0.07,0.709,1.195
-0.07,1.072,-0.485
0.247,-0.373,0.037
-0.07,-0.448,-0.867
-0.07,-1.125,-0.603
0.565,0.369,0.275
-0.07,-0.698,0.251
-0.07,0.183,0.081
-0.07,0.675,-0.04
-0.07,-0.164,-0.005
-0.07,0.026,-0.332
-0.07,-0.298,-0.419
-0.07,-1.076,-0.631
-0.07,-1.402,-0.473
-0.07,-0.546,-0.398
-0.07,-0.134,-0.512
-0.07,-0.625,-0.327
-0.07,-0.495,0.037
-0.07,-0.05,-0.579
-0.07,-0.502,-0.684
-0.07,-0.754,-0.588
-0.07,0.195,0.159
-0.07,0.431,-0.549
-0.07,-0.274,-0.23
-0.07,-0.252,-0.309
-0.07,0.583,-0.378
-0.07,0.324,0.25
0.247,-0.192,1.028
1.518,1.044,2.938
-0.07,-0.345,-0.704
-0.07,-0.385,-0.318
-0.07,-0.823,0.437
-0.07,-0.039,-0.682
-0.07,-1.023,-0.643
-0.07,-0.966,-0.998
0.247,-0.177,-0.653
-0.07,-0.195,0.179
-0.07,0.359,-0.608
-0.07,-1.032,-0.508
2.153,1.073,2.484
-0.07,-0.268,-0.139
0.247,-0.267,0.062
-0.07,-0.608,-0.584
0.247,-1.17,-0.724
-0.07,-1.035,-0.374
-0.07,0.175,-0.455
-0.07,-1.192,0.718
-0.07,-0.809,1.227
-0.07,-0.427,-0.463
0.247,-0.731,0.294
-0.07,-0.016,-0.505
-0.07,-0.627,-0.122
0.247,0.629,-0.585
-0.07,-0.927,-0.46
-0.07,-0.931,0.229
-0.07,1.182,-0.605
-0.07,-0.857,0.229
0.247,-0.769,-0.626
-0.07,-0.558,-0.198
-0.07,-0.909,-0.392
-0.07,2.175,0.441
-0.07,-0.01,0.638
0.247,0.612,0.531
-0.07,-0.398,0.154
-0.07,0.171,-0.071
-0.07,0.061,-0.389
-0.07,0.774,2.082
-0.07,-0.53,-0.426
-0.07,-0.504,-0.568
-0.07,-0.292,-0.416
-0.07,-0.582,-0.198
0.883,-0.781,0.309
-0.07,-0.081,-0.29
0.247,0.341,-0.413
2.153,0.615,1.904
-0.07,-0.989,-0.697
-0.07,-1.09,-0.718
-0.07,1.686,0.679
0.247,-0.749,0.192
-0.07,0.041,0.386
-0.07,-0.261,-0.477
-0.07,-0.861,-0.646
-0.07,-1.14,-0.301
-0.07,-0.355,0.052
-0.07,-0.088,-0.044
-0.07,-0.191,-0.402
-0.07,1.029,2.054
-0.07,-1.387,-0.579
0.247,-0.104,-0.03
-0.07,0.408,0.198
-0.07,0.168,-0.666
0.247,-0.332,1.468
-0.07,0.656,0.799
-0.07,-0.481,-0.454
0.565,-0.375,0.563
-0.07,1.933,-0.413
-0.07,-0.424,-0.077
-0.07,-0.947,-0.621
-0.07,-0.181,-0.158
-0.07,1.068,-0.575
-0.07,-0.447,-0.616
-0.07,0.197,-0.78
-0.07,-0.468,-0.176
0.247,0.654,-0.601
-0.07,1.396,0.214
-0.07,-1.157,-0.484
-0.07,-0.575,0.155
-0.07,0.712,-0.564
-0.07,1.309,0.058
-0.07,-0.466,-0.656
-0.07,-1.176,-0.924
-0.07,-0.328,0.958
-0.07,-0.538,-0.042
0.247,0.328,1.192
-0.07,1.928,-0.483
-0.07,-0.607,-0.964
-0.07,-0.923,-0.589
-0.07,0.095,0.588
0.247,0.529,-0.41
-0.07,-0.915,-0.707
-0.07,-0.604,-0.498
-0.07,1.67,0.656
-0.07,-0.562,0.276
-0.07,0.759,0.2
0.247,-0.394,-0.138
-0.07,-0.301,-0.583
-0.07,-1.084,-0.659
-0.07,-0.429,-0.377
-0.07,0.057,1.131
-0.07,0.509,-0.33
-0.07,-0.903,-0.647
-0.07,-1.011,-0.687
-0.07,0.472,-0.019
0.247,-0.775,3.065
0.247,3.442,-0.624
-0.07,-0.716,-0.08
-0.07,-0.328,-0.621
-0.07,-0.359,-0.355
-0.07,-0.909,-0.116
-0.07,-0.5,-0.432
-0.07,-0.854,0.13
-0.07,-0.307,1.702
-0.07,0.921,-0.311
-0.07,-0.803,-0.334
-0.07,0.432,-0.081
0.247,-0.69,-0.321
-0.07,-0.412,-0.139
-0.07,-0.873,0.289
-0.07,-0.966,-0.092
0.247,-0.294,-0.36
-0.07,-0.71,-0.489
-0.07,-0.363,-0.042
0.247,-0.192,0.031
-0.07,-0.622,-0.587
-0.07,-0.435,-0.596
-0.07,0.625,1.467
-0.07,0.362,-0.24
-0.07,-0.799,-0.411
-0.07,-0.338,0.36
-0.07,-1.145,-0.326
-0.07,0.519,0.408
-0.07,-0.159,-0.554
-0.07,-0.214,-0.246
-0.07,-0.914,-0.402
-0.07,-0.407,0.465
-0.07,0.223,-0.509
-0.07,0.859,1.167
-0.07,-0.758,0.299
0.247,2.338,2.417
-0.07,-0.25,-0.395
-0.07,-1.252,-0.254
0.247,-0.825,-0.749
-0.07,0.567,-0.296
-0.07,-0.725,1.237
-0.07,-0.193,-0.632
-0.07,1.285,-0.245
-0.07,-1.23,-0.501
-0.07,1.113,0.058
-0.07,-1.045,-0.478
0.247,1.427,-0.482
-0.07,-0.238,-0.369
-0.07,1.136,-0.497
-0.07,-0.28,0
-0.07,0.012,0.665
-0.07,1.994,1
0.247,-0.059,0.807
-0.07,-0.725,-0.598
-0.07,-0.035,0.569
2.471,0.065,12.217
-0.07,-0.78,-0.377
-0.07,-0.875,-0.394
-0.07,0.318,-0.082
-0.07,-0.345,0.968
-0.07,-0.364,-0.577
-0.07,1.623,-0.599
0.247,0.032,0.602
0.247,-0.526,-0.577
-0.07,-0.441,0.498
-0.07,-0.781,-0.614
-0.07,3.655,0.054
0.247,-0.117,0.217
-0.07,-1.164,0.242
-0.07,-0.875,-0.434
0.247,0.972,0.338
-0.07,0.038,0.61
-0.07,-0.63,-0.652
0.247,-0.364,-0.351
-0.07,0.751,4.385
-0.07,-1.086,-0.643
0.247,-0.341,0.238
-0.07,-0.875,-0.757
-0.07,-0.77,-0.079
0.565,-0.41,1.356
0.247,-0.095,-1.055
-0.07,-0.301,0.736
-0.07,-0.34,-0.32
-0.07,-0.529,-0.453
-0.07,-0.982,-0.064
-0.07,-0.59,-0.568
-0.07,1.978,0.889
-0.07,-0.452,-0.68
-0.07,-0.984,-0.484
1.2,1.856,0.067
-0.07,0.255,0.71
-0.07,-0.24,0.041
-0.07,-0.06,2.362
-0.07,-0.736,0.102
-0.07,-0.362,-0.601
-0.07,-0.944,0.473
-0.07,-0.624,-0.588
-0.07,0.687,0.223
-0.07,0.382,3.839
-0.07,0.11,0.19
-0.07,-0.741,-0.649
-0.07,0.98,-0.25
-0.07,-0.597,-0.023
0.247,1.346,-0.517
-0.07,-0.184,-0.495
-0.07,-0.014,0.441
-0.07,-0.77,-0.593
-0.07,2.844,0.047
-0.07,0.479,0.828
-0.07,-0.294,-0.609
-0.07,-0.733,-0.369
-0.07,-0.645,-0.525
-0.07,0.557,-0.322
-0.07,0.685,0.378
-0.07,-0.366,-0.537
-0.07,-0.14,-0.618
-0.07,-0.362,-0.573
-0.07,0.051,0.322
-0.07,-0.821,-0.709
-0.07,-0.603,-0.571
-0.07,-0.305,0.99
-0.07,-0.246,-0.495
-0.07,-0.781,-0.531
-0.07,1.569,2.189
-0.07,-0.828,-0.584
-0.07,-0.468,-0.255
-0.07,-1.006,-0.597
-0.07,0.036,0.346
-0.07,-0.985,-0.122
-0.07,2.372,-0.29
-0.07,-0.595,-0.179
-0.07,-0.923,-0.422
-0.07,-0.77,-0.378
-0.07,1.551,0.438
-0.07,-1.013,-0.659
-0.07,-0.581,-0.737
-0.07,-0.515,-0.671
-0.07,-0.225,-0.39
-0.07,-0.332,-0.622
-0.07,0.176,1.478
-0.07,-0.815,-0.692
-0.07,0.874,0.564
-0.07,1.39,2.013
-0.07,-0.756,-0.753
-0.07,-0.807,-0.662
-0.07,-0.335,-0.232
-0.07,0.368,-0.511
0.247,-0.515,-0.281
0.247,1.251,1.514
0.247,0.59,-0.607
-0.07,-0.183,-0.414
-0.07,0.046,0.401
-0.07,-0.85,0.269
-0.07,-0.196,-0.164
-0.07,-0.397,-0.313
-0.07,-0.332,-0.365
-0.07,-0.614,0.168
-0.07,-0.72,-0.635
-0.07,-0.379,-0.447
-0.07,-1.001,-0.673
-0.07,-0.623,-0.154
-0.07,-0.494,-0.621
-0.07,-0.876,-0.655
-0.07,0.043,-0.446
-0.07,1.085,2.859
-0.07,-0.864,-0.663
-0.07,-0.111,-0.395
-0.07,2.486,1.986
-0.07,0.216,0.094
1.518,-0.328,2.603
-0.07,3.177,-0.383
-0.07,-0.198,-0.089
-0.07,-0.196,-0.054
-0.07,-0.611,-0.604
-0.07,-0.646,-0.069
-0.07,0.572,4.416
0.247,-0.543,1.137
-0.07,0.173,-0.545
-0.07,-0.7,0.274
-0.07,0.154,0.124
-0.07,-0.353,0.422
-0.07,1.894,2.271
0.565,-1.023,0.9
-0.07,0.365,-0.346
-0.07,-0.756,-0.41
-0.07,2.139,0.791
-0.07,-0.594,-0.434
-0.07,-0.786,-0.424
-0.07,-1.082,-0.43
-0.07,-0.707,-0.033
-0.07,0.618,-0.468
-0.07,-0.406,-0.499
-0.07,-0.428,-0.125
0.247,0.05,-0.49
-0.07,0.011,-0.44
-0.07,0.06,-0.392
-0.07,-1.007,-0.728
-0.07,1.883,0.199
-0.07,-0.577,1.44
-0.07,-0.092,0.358
-0.07,-0.298,-0.355
-0.07,-0.119,-0.482
-0.07,-0.955,-0.708
-0.07,-0.18,-0.024
-0.07,0.503,0.421
-0.07,-0.915,-0.908
0.247,-0.327,-0.044
-0.07,-0.096,-0.797
-0.07,-0.792,-0.42
0.247,0.673,0.301
-0.07,-0.693,-0.725
-0.07,-1.085,0.414
0.883,-0.861,0.434
-0.07,-0.641,-0.628
-0.07,-0.745,-0.589
-0.07,-1.197,-0.136
-0.07,-0.731,-0.441
-0.07,-0.56,-0.04
-0.07,0.324,-0.531
0.247,1.918,0.081
-0.07,-0.401,-0.139
-0.07,-0.036,0.499
-0.07,0.748,-0.514
-0.07,-0.096,-0.115
-0.07,-0.184,-0.635
0.247,-0.474,-0.972
-0.07,-0.72,-0.778
-0.07,-0.605,-0.403
-0.07,0.319,0.244
-0.07,-0.642,-0.662
-0.07,-0.817,-0.347
-0.07,-0.782,-0.213
-0.07,-0.214,-0.336
-0.07,0.643,-0.542
-0.07,0.917,4.541
-0.07,2.741,3.045
-0.07,-0.571,-0.484
-0.07,1.123,-0.444
-0.07,2.182,0.615
0.247,1.43,0.284
-0.07,0.29,0.525
-0.07,-0.962,-0.295
-0.07,-0.836,-0.599
-0.07,-0.676,-0.424
-0.07,-0.999,-0.651
-0.07,0.248,-0.651
-0.07,-1.272,-0.563
-0.07,0.63,-0.021
-0.07,-0.7,-0.501
-0.07,-0.243,-0.856
-0.07,1.599,-0.498
-0.07,-0.158,-0.448
-0.07,-0.932,-0.728
-0.07,-0.876,-0.659
-0.07,-0.082,0.715
-0.07,-0.744,-0.419
-0.07,-0.921,-0.55
-0.07,-0.002,-0.617
-0.07,1.938,-0.02
-0.07,-0.637,-0.546
-0.07,-0.982,-0.699
-0.07,0.067,-0.758
-0.07,-0.447,-0.314
-0.07,-0.494,-0.134
-0.07,0.599,-0.135
-0.07,-0.591,-0.117
-0.07,0.388,-0.338
-0.07,0.915,1.887
-0.07,-0.909,-0.336
1.2,-0.444,1.059
-0.07,-0.047,0.842
0.247,0.846,0.189
0.247,-0.784,-0.469
-0.07,1.435,-0.565
-0.07,0.028,-0.175
-0.07,-0.881,-0.384
0.247,-0.533,2.029
-0.07,-0.37,0.142
0.565,0.252,3.45
-0.07,2.674,-0.264
-0.07,0.067,-0.117
-0.07,-0.666,-0.312
-0.07,0.633,-0.04
-0.07,-0.814,-0.358
-0.07,-0.261,-0.016
0.247,-0.074,3.028
-0.07,-0.876,-0.651
-0.07,-1.126,-0.467
-0.07,0.05,-0.09
-0.07,-0.181,-0.594
0.247,-0.212,-0.16
-0.07,-0.646,-0.582
0.247,0.372,0.296
-0.07,-0.432,-0.1
-0.07,0.427,-0.21
0.247,-0.359,-0.59
-0.07,-1.137,-0.53
-0.07,-0.693,-0.138
-0.07,-0.163,-0.038
-0.07,0.931,-0.154
-0.07,0.313,-0.479
0.247,1.495,0.936
-0.07,1.306,1.33
0.247,-0.301,0.556
-0.07,0.031,0.133
-0.07,0.079,-0.743
-0.07,0.476,-0.502
0.247,-0.436,-0.009
0.247,-0.537,0.985
-0.07,-0.057,-0.512
-0.07,1.97,-0.006
0.247,-0.569,0.124
-0.07,-1.392,-0.149
-0.07,0.733,-0.13
-0.07,-0.664,-0.696
-0.07,-0.346,-0.22
-0.07,0.086,0.056
-0.07,0.904,-0.34
-0.07,-0.118,-0.411
-0.07,-0.029,0.463
0.247,0.352,1.395
-0.07,0.357,-0.019
0.247,-0.163,0.052
-0.07,-0.72,-0.646
-0.07,-0.375,-0.685
0.247,-0.137,0.503
-0.07,-0.364,-0.296
-0.07,-0.101,0.23
-0.07,-0.456,-0.071
-0.07,-0.892,-0.468
-0.07,-0.654,-0.488
0.247,1.392,0.316
-0.07,0.07,0.852
0.247,1.834,1.742
-0.07,-0.275,-0.318
-0.07,-0.4,-0.41
-0.07,0.156,-0.596
-0.07,-0.844,-0.524
0.247,-0.756,0.571
-0.07,1.505,0.016
-0.07,3.434,-0.721
-0.07,-0.485,-0.978
-0.07,0.169,-0.587
-0.07,-0.377,-0.209
-0.07,1.611,0.223
-0.07,-0.607,0.246
-0.07,-0.425,-0.516
-0.07,0.414,1.117
-0.07,0.985,0.874
-0.07,1.085,1.139
-0.07,-0.192,0.237
-0.07,-0.892,-0.389
-0.07,-0.546,-0.361
-0.07,-0.949,-0.584
-0.07,0.196,-0.52
-0.07,-1.021,-0.757
-0.07,-0.486,0.016
-0.07,-0.585,-0.495
-0.07,-0.203,-0.125
-0.07,-0.012,-0.695
-0.07,-0.957,-0.582
-0.07,0.715,-0.425
-0.07,-0.29,-0.468
-0.07,-0.069,1.564
-0.07,0.126,0.84
-0.07,-0.538,-0.451
-0.07,-0.674,-0.298
-0.07,-0.858,-0.833
-0.07,-0.617,-0.339
-0.07,-0.708,-0.748
-0.07,2.302,0.83
-0.07,0.643,0.528
-0.07,1.008,-0.633
-0.07,1.041,-0.254
-0.07,-0.153,-0.331
-0.07,-0.617,0.099
-0.07,-0.697,-0.709
0.247,-0.442,-0.248
-0.07,-0.92,-0.662
0.883,0.066,0.997
-0.07,-0.675,-0.714
-0.07,0.928,0.149
-0.07,0.049,-0.402
-0.07,1.104,-0.581
-0.07,0.297,0.125
-0.07,0.682,-0.702
-0.07,-0.695,-0.628
-0.07,-0.29,-0.378
-0.07,1.334,-0.617
-0.07,0.248,-0.255
-0.07,-0.234,-0.479
-0.07,2.522,-0.491
-0.07,-0.981,-0.598
-0.07,-0.646,-0.703
-0.07,-0.694,-0.644
-0.07,-0.198,0.091
-0.07,-0.148,-0.196
0.565,2.554,-0.644
-0.07,-1.313,-0.704
-0.07,2.464,1.93
-0.07,-0.352,-0.55
-0.07,-0.432,-0.44
-0.07,-0.647,-0.74
-0.07,0.559,0.252
-0.07,-0.254,-0.479
-0.07,-1.014,-0.438
-0.07,2.413,-0.442
-0.07,-0.253,0.043
-0.07,-0.739,-0.41
1.518,0.047,0.766
-0.07,-0.61,-0.338
-0.07,-0.449,-0.507
0.565,0.771,2.138
-0.07,-0.549,-0.476
-0.07,-1.015,-0.359
-0.07,-0.353,-0.722
-0.07,-0.712,-0.561
-0.07,-0.692,-0.34
-0.07,-0.814,-0.645
-0.07,-0.759,-0.3
-0.07,-1.028,-0.353
-0.07,2.186,-0.522
0.247,-0.858,-0.489
-0.07,-0.853,0.378
-0.07,-0.958,-0.729
4.695,-0.245,4.333
-0.07,-0.743,-0.527
-0.07,-0.579,0.642
-0.07,-0.469,-0.485
-0.07,-0.362,0.685
-0.07,-0.277,-0.577
-0.07,1.933,0.646
-0.07,-0.843,-0.516
-0.07,-0.018,-0.586
-0.07,-0.771,-0.593
-0.07,-1.348,-0.514
-0.07,0.199,0.321
0.565,-0.002,2.128
-0.07,0.064,-0.074
-0.07,-0.001,-0.39
-0.07,-0.076,-0.286
-0.07,-0.759,-0.551
-0.07,-0.681,-0.504
0.247,-0.022,1.192
-0.07,-0.357,-0.422
-0.07,-0.899,-0.001
-0.07,0.878,-0.641
-0.07,-0.59,-0.69
-0.07,0.914,0.729
-0.07,0.666,0.563
-0.07,-0.692,-0.414
-0.07,0.287,-0.539
-0.07,-0.803,-0.561
-0.07,-0.237,0.065
-0.07,-0.708,-0.361
-0.07,-0.51,-0.135
0.247,2.444,0.463
0.883,1.697,0.189
-0.07,-0.563,-0.262
-0.07,0.067,-0.625
0.247,-0.677,-0.603
-0.07,-0.18,1.098
-0.07,-0.862,-0.672
-0.07,0.333,0.87
-0.07,1.123,0.031
0.247,0.177,0.529
-0.07,-0.277,-0.492
0.247,0.065,-0.498
-0.07,2.034,0.71
-0.07,0.231,0.124
-0.07,-0.757,-0.445
-0.07,-1.07,-0.665
-0.07,-0.58,0.582
-0.07,-0.717,-0.247
-0.07,-0.458,-0.266
0.247,0.569,-0.575
-0.07,-0.366,-0.535
-0.07,-1.131,-0.539
0.247,-0.431,-0.341
-0.07,-1.099,-0.612
-0.07,-0.23,-0.331
-0.07,1.603,-0.748
-0.07,-1.024,-0.407
-0.07,-1.001,-0.639
-0.07,0.267,0.841
-0.07,0.91,-0.586
-0.07,-1.149,-0.568
-0.07,-0.017,-0.568
-0.07,0.232,-0.67
0.247,2.151,0.571
-0.07,-0.725,-0.271
-0.07,0.213,-0.604
-0.07,-0.205,-0.664
-0.07,-0.599,-0.599
-0.07,-0.963,-0.594
-0.07,0.01,-0.612
-0.07,-0.885,-0.512
-0.07,-1.06,-0.587
-0.07,0.933,1.138
-0.07,-0.66,0.51
-0.07,1.589,-0.238
-0.07,-0.606,-0.009
-0.07,-0.373,-0.452
-0.07,-0.336,-0.51
-0.07,-0.659,-0.574
-0.07,0.026,0.639
-0.07,-0.475,-0.225
0.247,-0.632,0.381
-0.07,-0.761,-0.712
-0.07,-1.35,-0.663
-0.07,-0.75,-0.492
0.247,-1.024,-0.574
-0.07,0.543,-0.491
-0.07,-0.932,-0.212
-0.07,-0.574,-0.207
0.565,-0.238,-0.34
-0.07,1.014,0.81
-0.07,0.045,0.232
-0.07,-0.148,-0.265
0.565,0.116,1.202
-0.07,-0.813,-0.217
-0.07,-0.205,-0.468
-0.07,-0.601,-0.597
-0.07,-0.78,-0.423
-0.07,-0.762,-0.467
-0.07,-0.595,0.133
-0.07,-0.809,-0.556
-0.07,0.124,1.515
-0.07,-0.856,-0.096
-0.07,4.074,3.109
-0.07,-0.748,-0.461
-0.07,-0.765,-0.335
-0.07,-1.194,-0.586
-0.07,-0.276,-0.215
0.565,2.041,1.724
-0.07,-0.695,-0.157
-0.07,-0.497,1.353
-0.07,-0.034,-0.474
-0.07,-0.556,-0.271
-0.07,-1.203,-0.615
-0.07,-0.598,-0.489
-0.07,0.957,-0.084
0.247,-0.721,-0.194
-0.07,-0.671,-0.881
-0.07,-0.629,-0.58
-0.07,0.073,-0.012
-0.07,1.235,-0.707
-0.07,-0.901,-0.263
-0.07,-0.971,-0.492
-0.07,0.141,-0.619
