Helpfulness,Heuristic,Systematic
-0.061,-0.67,0.062
-0.061,-0.479,-0.52
-0.061,-0.853,0.197
-0.061,-0.764,1.075
-0.061,-0.704,-0.334
-0.061,-0.782,-0.143
-0.061,-0.787,0.126
-0.061,0.121,0.129
-0.061,-0.507,0.754
-0.061,-0.98,-0.062
-0.061,-0.63,-0.254
-0.061,-0.92,0.081
-0.061,-0.622,0.328
-0.061,-0.611,0.83
-0.061,-0.752,0.83
-0.061,-0.341,1.657
-0.061,-0.796,0.37
-0.061,-0.576,0.23
-0.061,-0.786,-0.535
-0.061,-0.981,-0.341
-0.061,-1.032,0.131
-0.061,-0.778,-0.367
-0.061,-0.612,-0.158
-0.061,-0.431,0.397
-0.061,-0.781,0.068
-0.061,-0.565,-0.138
-0.061,-0.606,-0.221
-0.061,-0.886,-0.531
-0.061,-0.005,-0.439
-0.061,-0.755,-0.149
-0.061,-0.564,0.048
-0.061,-0.547,-0.412
-0.061,-0.719,1.592
-0.061,-0.679,2.555
-0.061,-0.85,1.772
-0.061,-0.754,-0.65
-0.061,0.273,0.037
-0.061,-0.78,0.222
-0.061,-0.949,0.284
-0.061,-0.443,-0.594
-0.061,-0.55,-0.4
-0.061,-0.785,-0.303
-0.061,-1.004,-0.41
-0.061,-0.4,0.723
-0.061,-0.928,-0.631
-0.061,-0.838,-0.556
-0.061,-0.838,0.127
-0.061,-0.72,-0.189
-0.061,-0.897,-0.788
-0.061,-0.885,-0.193
-0.061,-0.818,-0.516
-0.061,-0.367,0.027
-0.061,-0.842,0.017
-0.061,-0.893,-0.354
-0.061,-0.777,-0.336
-0.061,-0.904,0.684
-0.061,-0.829,-0.463
-0.061,-0.758,2.557
-0.061,-0.751,-0.483
-0.061,-0.875,0.07
-0.061,-0.708,-0.438
-0.061,0.445,-0.467
-0.061,-0.695,-0.287
-0.061,-0.914,-0.674
-0.061,-0.529,-0.458
-0.061,-0.666,-0.193
-0.061,-0.718,0.027
-0.061,0.339,-0.32
-0.061,-0.948,-0.436
-0.061,0.4,0.887
-0.061,-0.487,1.148
-0.061,-0.884,-0.413
-0.061,-0.559,0.127
-0.061,-0.503,-0.185
-0.061,-0.507,-0.165
-0.061,-0.794,-0.233
-0.061,-0.916,-0.509
-0.061,-0.805,-0.415
-0.061,-0.608,0.155
-0.061,-0.858,-0.472
-0.061,-0.891,1.035
-0.061,-0.381,-0.369
-0.061,0.417,0.274
-0.061,-0.62,-0.287
-0.061,-0.527,0.072
-0.061,-0.838,-0.646
-0.061,-0.388,0.751
-0.061,-0.815,0.109
-0.061,-0.937,-0.331
-0.061,-0.968,0.412
-0.061,-0.538,-0.351
-0.061,-0.541,-0.341
-0.061,-0.491,-0.095
-0.061,-0.786,-0.054
-0.061,-0.698,-0.103
-0.061,-0.829,-0.341
-0.061,-0.766,-0.566
-0.061,0.153,-0.458
-0.061,-0.474,0.136
-0.061,-0.555,0.832
-0.061,0.416,2.115
-0.061,-0.81,-0.218
-0.061,-1.084,-0.473
-0.061,-0.934,-0.324
-0.061,-0.926,-0.604
-0.061,-0.872,-0.473
-0.061,-0.703,-0.318
-0.061,-0.717,-0.623
-0.061,-0.851,-0.56
-0.061,-0.828,-0.267
-0.061,-0.217,0.088
-0.061,-0.567,-0.403
-0.061,-0.533,-0.346
-0.061,0.747,5.372
-0.061,-0.876,-0.292
-0.061,-0.753,0.133
-0.061,-0.429,-0.032
-0.061,-0.533,-0.503
-0.061,-0.839,0.92
-0.061,-0.792,0.483
-0.061,-0.524,-0.442
-0.061,-0.75,-0.362
-0.061,0.256,-0.17
-0.061,0.384,0.534
-0.061,-0.756,-0.327
-0.061,0.15,1.636
-0.061,0.158,-0.521
-0.061,-0.591,0.763
-0.061,-0.859,0.183
-0.061,-0.902,0.248
-0.061,-0.687,-0.36
-0.061,-0.351,-0.195
-0.061,-0.732,-0.578
-0.061,-0.81,-0.527
-0.061,-0.925,-0.496
-0.061,-0.872,-0.578
-0.061,-0.77,-0.495
-0.061,-0.948,-0.152
-0.061,-0.761,-0.394
-0.061,-0.444,0.846
-0.061,-0.873,-0.283
-0.061,-1.031,-0.26
-0.061,-0.954,-0.451
-0.061,0.024,1.293
-0.061,-0.969,-0.446
-0.061,-0.8,0.585
-0.061,-0.781,-0.093
-0.061,-0.925,-0.674
-0.061,-0.522,-0.406
-0.061,-0.767,-0.323
-0.061,-0.518,-0.379
-0.061,-0.968,0.331
-0.061,-1.108,-0.239
-0.061,-0.471,-0.021
-0.061,-0.693,-0.412
-0.061,-0.629,-0.573
-0.061,-0.945,-0.15
-0.061,-1.019,-0.524
-0.061,-0.75,-0.306
-0.061,-0.708,0.484
-0.061,-0.617,3.314
-0.061,0.34,-0.504
-0.061,-0.922,-0.037
-0.061,-0.415,-0.387
-0.061,-0.665,-0.581
-0.061,-0.767,-0.519
-0.061,-0.893,-0.556
-0.061,-0.862,-0.572
-0.061,-0.962,-0.591
-0.061,-0.915,-0.538
-0.061,-0.631,1.02
-0.061,-0.875,-0.329
-0.061,-1.019,-0.378
-0.061,-0.358,3.128
-0.061,-0.344,-0.226
-0.061,-0.848,-0.345
-0.061,-0.913,0.829
-0.061,-0.822,-0.165
-0.061,-0.8,0.131
-0.061,-0.567,3.166
-0.061,-0.568,-0.381
-0.061,-0.311,-0.512
-0.061,-0.805,1.014
-0.061,-0.472,-0.017
-0.061,-0.624,0.731
-0.061,-0.386,0.809
-0.061,-0.891,-0.17
-0.061,-0.861,-0.512
-0.061,-0.574,-0.498
-0.061,-0.951,-0.545
-0.061,-0.917,-0.436
-0.061,-0.713,1.425
-0.061,-0.897,-0.154
-0.061,-0.737,-0.615
-0.061,-0.728,-0.145
-0.061,-0.684,-0.479
-0.061,-0.671,1.128
-0.061,-0.835,-0.424
-0.061,-0.656,0.056
-0.061,-0.716,-0.48
-0.061,-0.551,-0.644
-0.061,-0.684,-0.186
-0.061,-0.898,-0.457
-0.061,-0.872,-0.348
-0.061,0.462,1.529
-0.061,-0.903,-0.235
-0.061,0.081,-0.372
-0.061,-0.675,0.817
-0.061,-0.769,0.601
-0.061,-0.696,-0.218
-0.061,-0.539,-0.395
-0.061,-0.927,2.674
-0.061,0.196,1.304
-0.061,-0.596,0.055
-0.061,-0.67,0.246
-0.061,-0.838,-0.351
-0.061,-0.476,-0.19
-0.061,-0.427,0.018
-0.061,-0.811,0.947
-0.061,-0.876,-0.055
-0.061,-0.635,0.281
-0.061,-0.841,-0.265
-0.061,-0.572,-0.15
-0.061,-0.417,-0.569
-0.061,-0.523,3.402
-0.061,-0.218,-0.302
-0.061,-0.708,-0.38
-0.061,-0.917,-0.501
-0.061,-0.574,0.189
-0.061,-0.89,3.784
-0.061,-0.785,-0.062
-0.061,-0.928,-0.312
-0.061,-0.719,-0.31
-0.061,-0.883,-0.479
-0.061,-0.603,-0.403
-0.061,0.05,0.049
-0.061,-0.669,-0.375
-0.061,-0.933,-0.421
-0.061,-0.838,-0.139
-0.061,-0.606,-0.607
-0.061,-0.767,0.144
-0.061,0.492,0.826
-0.061,-0.503,-0.552
-0.061,-0.802,-0.504
-0.061,-0.793,-0.268
-0.061,-0.835,-0.55
-0.061,-0.632,-0.382
-0.061,-0.887,-0.374
-0.061,-0.583,-0.481
-0.061,-0.429,0.71
-0.061,-0.844,-0.532
-0.061,-0.534,0.038
-0.061,-0.645,-0.503
-0.061,-0.545,-0.462
-0.061,-0.354,0.487
-0.061,-0.969,-0.629
-0.061,-0.639,-0.289
-0.061,-0.502,-0.705
-0.061,-0.803,-0.279
-0.061,-0.742,-0.514
-0.061,-0.929,-0.535
-0.061,-0.381,-0.482
-0.061,-0.889,-0.516
-0.061,-0.564,-0.131
-0.061,-0.578,0.519
-0.061,-0.665,-0.225
-0.061,-0.983,-0.275
-0.061,-0.888,-0.027
-0.061,-0.388,0.269
-0.061,-0.482,-0.659
-0.061,-0.807,0.042
-0.061,-0.855,-0.493
-0.061,-0.767,-0.481
-0.061,-0.603,3.169
-0.061,-0.927,-0.338
-0.061,-0.831,0.613
-0.061,-0.851,-0.181
-0.061,-0.857,-0.488
-0.061,-0.445,0.941
-0.061,-0.802,-0.575
-0.061,-0.777,-0.107
-0.061,-0.93,-0.656
-0.061,-0.827,-0.134
-0.061,-0.745,-0.3
-0.061,-0.728,-0.3
-0.061,-0.949,-0.604
-0.061,-0.712,-0.474
-0.061,-0.592,0.189
-0.061,-0.653,-0.41
-0.061,-0.863,-0.485
-0.061,-0.986,-0.087
-0.061,-0.685,-0.517
-0.061,-0.913,-0.632
-0.061,-0.875,-0.213
-0.061,-0.878,0.243
-0.061,-0.851,-0.116
-0.061,-0.692,-0.342
-0.061,-0.449,-0.508
-0.061,-0.617,0.221
-0.061,-0.751,-0.493
-0.061,-0.479,0.999
-0.061,-0.397,1.279
-0.061,-0.554,1.698
-0.061,-0.556,-0.359
-0.061,-0.776,-0.062
-0.061,-0.712,-0.325
-0.061,-0.837,0.08
-0.061,-0.475,-0.406
-0.061,-0.7,-0.394
-0.061,-0.651,-0.455
-0.061,-0.659,-0.379
-0.061,0.245,-0.117
-0.061,-0.729,-0.532
-0.061,-0.894,-0.573
-0.061,-0.631,0.346
-0.061,-0.854,-0.45
-0.061,-0.777,-0.316
-0.061,-0.595,0.035
-0.061,-0.892,-0.291
-0.061,-0.702,-0.64
-0.061,-0.624,2.042
-0.061,-0.745,-0.336
-0.061,-0.593,-0.509
-0.061,-0.709,-0.545
-0.061,-0.413,0.062
-0.061,-0.449,1.015
-0.061,-0.825,-0.611
-0.061,-0.706,-0.149
-0.061,-0.715,-0.481
-0.061,-0.606,0.405
-0.061,-0.727,-0.275
-0.061,-0.728,-0.567
-0.061,0.211,0.525
-0.061,0.005,-0.56
-0.061,-0.862,-0.457
-0.061,-0.787,0.664
-0.061,-0.513,0.071
-0.061,-0.322,-0.046
-0.061,-0.631,0.397
-0.061,-0.811,-0.507
-0.061,-0.82,-0.788
-0.061,0.014,-0.221
-0.061,-0.881,-0.425
-0.061,-0.908,-0.51
-0.061,-0.734,0.305
-0.061,-0.786,-0.104
-0.061,-0.493,-0.494
-0.061,-0.932,-0.608
-0.061,0.359,-0.246
-0.061,-0.862,0.6
-0.061,-0.849,-0.33
-0.061,-0.451,0.953
-0.061,-0.824,0.637
-0.061,-0.825,1.022
-0.061,-0.709,-0.509
-0.061,-0.66,-0.473
-0.061,-0.695,5.243
-0.061,-0.665,0.751
-0.061,-0.695,-0.163
-0.061,-0.719,-0.583
-0.061,-0.792,0.15
-0.061,-0.8,-0.142
-0.061,-0.923,-0.398
-0.061,-0.716,0.168
-0.061,-0.841,-0.144
-0.061,-0.843,-0.464
-0.061,-0.907,-0.125
-0.061,-0.919,-0.433
-0.061,-0.946,0.118
-0.061,-0.944,-0.457
-0.061,-0.816,-0.231
-0.061,-0.903,-0.411
-0.061,-0.461,1.224
-0.061,-0.696,-0.769
-0.061,-0.932,-0.311
-0.061,-0.619,-0.553
-0.061,0.272,-0.236
-0.061,-0.773,-0.235
-0.061,-0.465,-0.176
-0.061,-0.412,-0.417
-0.061,-0.967,-0.515
-0.061,-0.904,-0.465
-0.061,-0.702,4.41
-0.061,-0.751,-0.175
-0.061,-0.034,-0.562
-0.061,-0.611,-0.42
-0.061,-0.585,0.46
-0.061,0.329,0.873
-0.061,-0.355,-0.093
-0.061,-0.605,0.371
-0.061,-0.911,-0.489
-0.061,-0.952,-0.463
-0.061,-1.03,-0.533
-0.061,-0.941,-0.052
-0.061,-0.798,0.294
-0.061,-0.891,-0.399
-0.061,-0.805,-0.656
-0.061,-0.653,2.833
-0.061,-0.823,0.227
-0.061,-0.589,-0.417
-0.061,-0.913,-0.285
-0.061,-0.68,-0.129
-0.061,-0.798,-0.312
-0.061,-0.806,0.63
-0.061,-0.965,-0.43
-0.061,-0.496,-0.503
-0.061,-0.604,0.042
-0.061,-0.842,-0.422
-0.061,-0.339,-0.427
-0.061,-0.813,1.525
-0.061,-0.813,-0.182
-0.061,-0.918,-0.262
-0.061,-0.583,-0.148
-0.061,-0.788,-0.538
-0.061,-0.803,-0.559
-0.061,-0.811,-0.548
-0.061,-0.659,-0.469
-0.061,-0.799,-0.128
-0.061,-0.75,-0.269
-0.061,-0.392,-0.54
-0.061,-0.639,-0.481
-0.061,-0.886,-0.719
-0.061,-0.602,-0.047
-0.061,-0.418,0.154
-0.061,-0.771,0.62
-0.061,-0.58,0.059
-0.061,-0.888,-0.566
-0.061,-0.759,0.289
-0.061,0.083,0.526
-0.061,-0.813,1.702
-0.061,-0.758,-0.076
-0.061,-0.521,-0.53
-0.061,-0.421,-0.464
-0.061,-0.821,-0.4
-0.061,-0.582,-0.266
-0.061,-0.764,-0.486
-0.061,-0.769,-0.381
-0.061,-0.907,-0.014
-0.061,0.224,-0.372
-0.061,-0.667,0.61
-0.061,-0.908,-0.214
-0.061,-0.806,-0.471
-0.061,-0.788,0.209
-0.061,-0.568,-0.074
-0.061,0.155,0.733
-0.061,-0.881,-0.559
-0.061,-0.86,0.003
-0.061,-0.743,-0.228
-0.061,-0.749,1.161
-0.061,0.479,1.958
-0.061,-0.8,0.82
-0.061,-0.774,0.13
-0.061,-0.843,-0.677
-0.061,-0.85,0.046
-0.061,-0.936,-0.61
-0.061,-0.704,-0.509
-0.061,-0.73,-0.5
-0.061,-0.859,-0.48
-0.061,-0.717,0.096
-0.061,-0.86,-0.578
-0.061,-0.692,0.147
-0.061,-0.644,-0.553
-0.061,-0.749,0.915
-0.061,-0.75,-0.51
-0.061,-0.664,0.84
-0.061,-0.898,-0.513
-0.061,-0.923,0.317
-0.061,-0.669,1.314
-0.061,-1.011,-0.524
-0.061,-0.923,-0.51
-0.061,-0.907,-0.679
-0.061,-0.679,-0.596
-0.061,-0.697,0.744
-0.061,0.025,-0.435
-0.061,-0.437,-0.556
-0.061,-0.971,-0.343
-0.061,-0.535,2.685
-0.061,-0.782,-0.27
-0.061,-0.521,-0.706
-0.061,-0.557,0.246
-0.061,-0.791,0.398
-0.061,-0.779,-0.249
-0.061,-0.896,0.357
-0.061,-0.781,-0.392
-0.061,-0.361,0.394
-0.061,-0.693,-0.384
-0.061,-0.707,-0.433
-0.061,-0.776,-0.063
-0.061,-0.667,-0.342
-0.061,-0.515,1.437
-0.061,-0.801,-0.372
-0.061,-0.932,-0.496
-0.061,-0.924,-0.443
-0.061,-0.757,-0.314
-0.061,-0.673,0.058
-0.061,-0.942,-0.556
-0.061,-0.45,-0.045
-0.061,-0.623,-0.477
-0.061,-0.923,0.295
-0.061,-0.942,-0.63
-0.061,-0.433,5.073
-0.061,-0.7,3.424
-0.061,-0.4,1.38
-0.061,-0.612,0.151
-0.061,-0.631,-0.147
-0.061,-0.974,-0.293
-0.061,-0.978,-0.429
-0.061,-0.938,-0.498
-0.061,-0.863,-0.007
-0.061,-0.929,-0.189
-0.061,-0.754,1.287
-0.061,-0.917,0.808
-0.061,-0.888,0.11
-0.061,-0.935,-0.419
-0.061,-0.974,-0.702
-0.061,-0.488,0.012
-0.061,-0.542,0.308
-0.061,-0.831,0.112
-0.061,-0.757,-0.32
-0.061,-0.897,-0.736
-0.061,-0.925,-0.407
-0.061,-0.863,-0.405
-0.061,-0.522,0.139
-0.061,-0.669,-0.337
-0.061,-0.468,-0.729
-0.061,-0.469,0.091
-0.061,-0.583,0.374
-0.061,-0.622,0.687
-0.061,-0.811,-0.475
-0.061,-0.37,0.804
-0.061,-0.714,-0.539
-0.061,-0.872,-0.528
-0.061,-0.677,0.376
-0.061,-0.601,0.335
-0.061,-0.751,-0.16
-0.061,-0.864,-0.389
-0.061,-0.95,-0.481
-0.061,-0.846,0.439
-0.061,-0.848,-0.176
-0.061,-0.73,-0.392
-0.061,-0.608,-0.48
-0.061,-0.711,0.869
-0.061,-0.626,-0.451
-0.061,-0.879,-0.572
-0.061,-0.764,-0.425
-0.061,-0.756,0.313
-0.061,-0.575,-0.276
-0.061,-0.718,-0.608
-0.061,-0.888,-0.157
-0.061,-0.828,1.605
-0.061,-0.533,0.712
-0.061,-0.828,-0.477
-0.061,-0.88,-0.36
-0.061,-0.698,-0.295
-0.061,-0.813,-0.5
-0.061,-0.878,-0.442
-0.061,0.387,-0.573
-0.061,-0.86,0.67
-0.061,-0.971,0.246
-0.061,-0.766,-0.497
-0.061,-1.048,-0.372
-0.061,-0.95,-0.565
-0.061,-0.772,-0.059
-0.061,-0.52,-0.594
-0.061,-0.85,-0.358
-0.061,-0.813,-0.611
-0.061,-0.824,-0.3
-0.061,-0.876,0.376
-0.061,-0.406,2.797
-0.061,-0.693,-0.037
-0.061,-0.666,-0.009
-0.061,-0.777,-0.539
-0.061,-0.721,-0.56
-0.061,-0.974,-0.251
-0.061,-0.669,-0.268
-0.061,-0.987,-0.54
-0.061,-0.688,-0.407
-0.061,-0.929,-0.409
-0.061,-0.884,0.422
-0.061,-0.666,0.111
-0.061,-0.667,1.357
-0.061,-0.833,-0.545
-0.061,-0.639,-0.194
-0.061,-0.836,-0.535
-0.061,-1.005,-0.514
-0.061,-0.492,0.029
-0.061,-0.675,-0.28
-0.061,-0.833,-0.484
-0.061,-0.645,-0.149
-0.061,-0.929,0.198
-0.061,-0.672,-0.425
-0.061,-0.834,0.721
-0.061,-0.579,0.152
-0.061,-0.722,-0.569
-0.061,-0.692,-0.399
-0.061,-1.081,-0.463
-0.061,-1.083,0.033
-0.061,-0.982,-0.713
-0.061,0.216,-0.505
-0.061,-0.974,-0.326
-0.061,-0.918,-0.593
-0.061,-0.81,-0.622
-0.061,-0.852,0.677
-0.061,-1.049,-0.606
-0.061,0.169,2.057
-0.061,-0.785,-0.623
-0.061,-0.946,-0.52
-0.061,-1.044,-0.344
-0.061,-0.802,-0.697
-0.061,-1.043,-0.273
-0.061,-1.098,-0.27
-0.061,-1.061,-0.462
-0.061,-1.087,-0.473
-0.061,-1.028,-0.564
-0.061,-1.04,1.793
-0.061,-0.635,-0.048
-0.061,-0.848,-0.415
-0.061,-0.916,-0.029
-0.061,-0.977,0.391
-0.061,-1.139,0.163
-0.061,-0.99,-0.555
-0.061,-0.858,0.098
-0.061,-0.841,-0.529
-0.061,-1.033,-0.184
-0.061,-1.061,-0.422
-0.061,-1.026,-0.546
-0.061,0.201,0.982
-0.061,-0.882,0.59
-0.061,-1.011,-0.476
-0.061,-1.057,-0.193
-0.061,-0.219,-0.359
-0.061,-1.048,-0.341
-0.061,-0.754,0.033
-0.061,-0.73,0.093
-0.061,-1.002,-0.203
-0.061,-1.032,-0.667
-0.061,-0.641,0.285
-0.061,-0.98,-0.303
-0.061,-0.798,-0.483
-0.061,-1.064,-0.514
-0.061,-0.223,-0.587
-0.061,-1.044,-0.409
-0.061,-0.62,1.287
-0.061,-0.933,0.64
-0.061,-0.867,-0.328
-0.061,-0.974,-0.272
-0.061,-0.553,-0.246
-0.061,-0.929,-0.309
-0.061,-0.905,-0.322
-0.061,-0.774,-0.694
-0.061,-0.859,-0.157
-0.061,-0.766,0.741
-0.061,-0.984,-0.617
-0.061,0.428,3.22
-0.061,-0.798,-0.453
-0.061,-0.513,-0.397
-0.061,-0.748,-0.07
-0.061,-0.562,-0.062
-0.061,-0.774,0.366
-0.061,0.172,-0.189
-0.061,-0.932,-0.454
-0.061,-0.723,-0.387
-0.061,-0.865,0.657
-0.061,-1.006,-0.516
-0.061,-0.694,-0.092
-0.061,-0.691,-0.404
-0.061,-1.095,-0.068
-0.061,-0.769,-0.344
-0.061,-1.008,-0.183
-0.061,-0.981,-0.088
-0.061,-0.903,2.842
-0.061,-0.963,-0.287
-0.061,-1.108,-0.337
-0.061,-0.404,-0.112
-0.061,-0.958,-0.572
-0.061,-0.464,-0.553
-0.061,-0.733,0.092
-0.061,-1.046,-0.522
-0.061,-0.917,0.671
-0.061,-0.917,-0.589
-0.061,-1.014,0.015
-0.061,-0.696,0.967
-0.061,-0.638,-0.453
-0.061,-0.095,-0.554
-0.061,-0.993,-0.176
-0.061,-0.688,0.216
-0.061,-0.881,-0.271
-0.061,-0.635,-0.157
-0.061,-0.37,1.174
-0.061,-0.875,-0.243
-0.061,-0.937,2.151
-0.061,-0.914,-0.013
-0.061,-0.881,-0.471
-0.061,-0.7,-0.41
-0.061,-0.97,-0.517
-0.061,-1.031,-0.356
-0.061,0.061,0.746
-0.061,-0.706,-0.437
-0.061,-0.811,-0.185
-0.061,-0.708,-0.546
-0.061,-0.54,-0.492
-0.061,-0.877,-0.531
-0.061,-0.971,-0.732
-0.061,-0.685,0.073
-0.061,-0.628,0.88
-0.061,-0.933,-0.546
-0.061,-0.912,-0.209
-0.061,-0.599,0.198
-0.061,-0.92,0.755
-0.061,-0.442,0.741
-0.061,-0.987,-0.62
-0.061,-0.853,-0.549
-0.061,-0.77,-0.158
-0.061,-0.736,-0.544
-0.061,-0.332,0.296
-0.061,-0.479,-0.651
-0.061,-0.762,-0.322
-0.061,-0.797,-0.399
-0.061,-0.787,-0.012
-0.061,-0.825,-0.512
-0.061,-0.699,-0.579
-0.061,-0.852,-0.552
-0.061,-0.674,-0.713
-0.061,-1.084,-0.635
-0.061,-0.011,0.904
-0.061,-1.033,-0.163
-0.061,-0.746,-0.261
-0.061,-1.097,-0.468
-0.061,-1.069,-0.256
-0.061,-0.669,-0.423
-0.061,-0.058,0.06
-0.061,-0.917,-0.153
-0.061,-1.097,-0.572
-0.061,-0.917,0.367
-0.061,-0.658,-0.252
-0.061,-0.776,-0.304
-0.061,-0.833,-0.368
-0.061,-1.065,-0.373
-0.061,-0.587,-0.569
-0.061,-0.791,0.834
-0.061,-0.698,1.405
-0.061,-0.844,-0.104
-0.061,-1.03,1.504
-0.061,-0.877,-0.606
-0.061,-0.746,-0.025
-0.061,-0.753,-0.448
-0.061,-1.009,-0.505
-0.061,-0.886,-0.661
-0.061,-0.721,-0.339
-0.061,-0.567,0.153
-0.061,-0.99,0.772
-0.061,-0.813,-0.308
-0.061,-0.975,-0.467
-0.061,0.249,-0.16
-0.061,0.135,0.014
-0.061,-0.874,-0.656
-0.061,-0.695,-0.178
-0.061,-0.831,-0.343
-0.061,-0.703,-0.518
-0.061,-0.899,-0.482
-0.061,-0.728,0.041
-0.061,-0.496,-0.385
-0.061,-0.562,-0.225
-0.061,-0.711,0.131
-0.061,-0.699,-0.509
-0.061,-0.78,1.514
-0.061,-0.818,-0.501
-0.061,-0.497,2.439
-0.061,-0.855,-0.31
-0.061,-0.674,0.31
-0.061,-0.627,-0.034
-0.061,-0.851,0.233
-0.061,-0.729,0.812
-0.061,0.125,-0.628
-0.061,-0.927,0.147
-0.061,-1.019,-0.384
-0.061,-0.904,-0.409
-0.061,-0.844,-0.322
-0.061,-0.781,0.203
-0.061,-0.619,1.168
-0.061,-0.621,-0.424
-0.061,-0.996,-0.526
-0.061,-0.789,-0.53
-0.061,-0.786,-0.561
-0.061,-0.556,0.802
-0.061,-0.399,2.124
-0.061,-0.854,-0.348
-0.061,-0.365,-0.448
-0.061,-0.677,-0.393
-0.061,-0.37,-0.046
-0.061,-0.666,0.267
-0.061,-0.786,2.932
-0.061,-0.755,-0.373
-0.061,-0.885,0.75
-0.061,-0.571,1.931
-0.061,-0.365,-0.401
-0.061,-0.895,0.79
-0.061,-0.35,-0.386
-0.061,-0.787,-0.619
-0.061,-0.659,0.232
-0.061,0.153,1.313
-0.061,-0.979,-0.501
-0.061,-0.665,0.398
-0.061,-0.851,-0.513
-0.061,-0.711,-0.102
-0.061,-0.711,0.829
-0.061,-0.965,-0.501
-0.061,-0.922,-0.306
-0.061,-0.626,0.27
-0.061,-0.821,-0.564
-0.061,-0.934,-0.508
-0.061,-0.771,-0.325
-0.061,-0.555,0.419
-0.061,-1.041,-0.607
-0.061,-0.995,0.262
-0.061,-1.046,0.048
-0.061,-1.061,-0.005
-0.061,-0.513,0.5
-0.061,-0.968,-0.677
-0.061,-1.01,-0.475
-0.061,-0.893,-0.515
-0.061,-0.808,-0.096
-0.061,-0.834,0.444
-0.061,0.077,1.386
-0.061,-1.067,-0.597
-0.061,-0.518,0.167
-0.061,-0.648,1.54
-0.061,-1,-0.577
-0.061,-0.999,-0.675
-0.061,-0.975,-0.519
-0.061,-1.09,-0.343
-0.061,-1.039,0.207
-0.061,-1.014,-0.543
-0.061,-0.565,-0.115
-0.061,-1.013,-0.638
-0.061,-1.032,-0.483
-0.061,-0.555,3.188
-0.061,-0.942,-0.551
-0.061,-0.744,-0.683
-0.061,-1.099,-0.115
-0.061,-0.622,0.142
-0.061,-1.053,-0.419
-0.061,-0.569,-0.451
-0.061,-0.655,-0.455
-0.061,-0.917,-0.082
-0.061,-0.553,-0.759
-0.061,-0.023,1.158
-0.061,-0.852,-0.049
