Helpfulness,Heuristic,Systematic
-0.083,-0.8,1.271
-0.083,-0.694,1.173
-0.083,-0.712,1.221
-0.083,-0.767,1.55
-0.083,-0.697,1.421
-0.083,-0.661,1.417
-0.083,-0.657,1.185
-0.083,-0.693,1.093
-0.083,-0.654,0.859
-0.083,-0.654,0.94
-0.083,-0.733,1.242
-0.083,-0.649,0.811
-0.083,-0.743,1.142
-0.083,-0.685,1.123
-0.083,-0.679,1.133
-0.083,-0.686,1.311
-0.083,-0.746,1.285
-0.083,-0.805,1.414
-0.083,-0.66,1.177
-0.083,-0.741,0.953
-0.083,-0.695,0.967
-0.083,-0.668,0.973
-0.083,-0.723,1.127
-0.083,-0.737,1.385
-0.083,-0.648,1.326
-0.083,-0.803,1.242
-0.083,-0.722,1.031
-0.083,-0.716,1.056
-0.083,-0.66,0.766
-0.083,-0.724,1.048
-0.083,-0.766,1.363
-0.083,-0.682,0.954
-0.083,-0.644,1.098
-0.083,-0.717,1.011
-0.083,-0.682,1.268
-0.083,-0.791,0.789
-0.083,-0.669,0.741
-0.083,-0.662,0.986
-0.083,-0.785,1.174
-0.083,-0.784,1.303
-0.083,-0.744,1.071
-0.083,-0.704,0.936
-0.083,-0.677,0.988
-0.083,-0.662,1.115
-0.083,-0.787,0.546
-0.083,-0.663,0.714
-0.083,-0.648,0.897
-0.083,-0.649,1.096
-0.083,-0.674,1.04
-0.083,-0.652,0.82
-0.083,-0.752,0.877
-0.083,-0.774,1.187
-0.083,-0.714,0.966
-0.083,-0.67,0.617
-0.083,-0.779,0.829
-0.083,-0.681,1.035
-0.083,-0.668,1.082
-0.083,-0.665,1.235
-0.083,-0.664,0.538
-0.083,-0.648,1.08
-0.083,-0.652,1.004
-0.083,-0.732,0.765
-0.083,-0.659,0.932
-0.083,-0.681,0.845
-0.083,-0.656,0.696
-0.083,-0.676,0.882
-0.083,-0.669,1.131
-0.083,-0.734,0.907
-0.083,-0.681,0.634
-0.083,-0.68,0.719
-0.083,-0.776,1.145
-0.083,-0.661,0.957
-0.083,-0.66,0.626
-0.083,-0.659,0.84
-0.083,-0.649,0.824
-0.083,-0.683,0.548
-0.083,-0.801,1.06
-0.083,-0.782,0.708
-0.083,-0.731,1.018
-0.083,-0.708,0.641
-0.083,-0.696,0.556
-0.083,-0.67,0.765
-0.083,-0.666,0.951
-0.083,-0.661,0.77
-0.083,-0.733,0.93
-0.083,-0.647,0.7
-0.083,-0.68,0.61
-0.083,-0.68,0.644
-0.083,-0.673,0.591
-0.083,-0.661,1.153
-0.083,-0.812,0.724
-0.083,-0.688,1.11
-0.083,-0.683,0.691
-0.083,-0.797,0.804
-0.083,-0.697,0.975
-0.083,-0.66,0.96
-0.083,-0.667,0.936
-0.083,-0.675,0.407
-0.083,-0.646,0.833
-0.083,-0.673,0.595
-0.083,-0.664,0.765
-0.083,-0.664,1.162
-0.083,-0.684,0.452
-0.083,-0.677,0.636
-0.083,-0.611,0.952
-0.083,-0.784,0.683
-0.083,-0.751,0.811
-0.083,-0.691,0.793
-0.083,-0.667,0.645
-0.083,-0.655,0.473
-0.083,-0.758,1.279
-0.083,-0.72,0.808
-0.083,-0.686,0.917
-0.083,-0.677,0.581
-0.083,-0.649,0.83
-0.083,-0.644,0.64
-0.083,-0.657,0.827
-0.083,-0.653,0.674
-0.083,-0.78,0.459
-0.083,-0.68,0.477
-0.083,-0.667,0.931
-0.083,-0.784,0.503
-0.083,-0.718,0.762
-0.083,-0.672,0.499
-0.083,-0.649,0.609
-0.083,-0.796,0.54
-0.083,-0.793,0.506
-0.083,-0.705,0.584
-0.083,-0.665,0.706
-0.083,-0.661,0.737
-0.083,-0.715,0.494
-0.083,-0.648,0.655
-0.083,-0.678,0.761
-0.083,-0.665,0.52
-0.083,-0.65,0.611
-0.083,-0.662,0.643
-0.083,-0.659,0.461
-0.083,-0.652,0.805
-0.083,-0.739,0.727
-0.083,-0.733,0.648
-0.083,-0.715,0.623
-0.083,-0.715,0.698
-0.083,-0.669,0.847
-0.083,-0.666,0.357
-0.083,-0.66,0.768
-0.083,-0.609,0.539
-0.083,-0.735,0.577
-0.083,-0.65,0.27
-0.083,-0.677,0.698
-0.083,-0.794,2.213
-0.083,-0.652,0.347
-0.083,-0.789,0.559
-0.083,-0.653,0.57
-0.083,-0.693,0.723
-0.083,-0.663,0.436
-0.083,-0.747,0.963
-0.083,-0.722,0.368
-0.083,-0.737,0.795
-0.083,-0.657,0.521
-0.083,-0.675,0.725
-0.083,-0.658,0.775
-0.083,-0.798,0.513
-0.083,-0.692,0.616
-0.083,-0.783,0.637
-0.083,-0.694,0.654
-0.083,-0.663,0.856
-0.083,-0.652,0.583
-0.083,-0.645,0.547
-0.083,-0.677,0.284
-0.083,-0.65,0.754
-0.083,-0.697,0.343
-0.083,-0.692,0.584
-0.083,-0.758,0.812
-0.083,-0.762,0.123
-0.083,-0.742,0.624
-0.083,-0.742,0.566
-0.083,-0.726,0.621
-0.083,-0.693,0.523
-0.083,-0.735,0.551
-0.083,-0.728,0.365
-0.083,-0.668,0.534
-0.083,-0.715,0.8
-0.083,-0.679,0.528
-0.083,-0.673,0.318
-0.083,-0.658,0.559
-0.083,-0.697,0.336
-0.083,-0.689,0.66
-0.083,-0.663,0.716
-0.083,-0.647,0.277
-0.083,-0.669,0.483
-0.083,-0.665,0.614
-0.083,-0.655,0.26
-0.083,-0.779,0.551
-0.083,-0.648,0.472
-0.083,-0.683,0.35
-0.083,-0.662,0.375
-0.083,-0.659,0.369
-0.083,-0.667,0.368
-0.083,-0.655,0.633
-0.083,-0.808,0.371
-0.083,-0.686,0.516
-0.083,-0.772,0.466
-0.083,-0.765,0.245
-0.083,-0.677,0.597
-0.083,-0.651,0.694
-0.083,-0.658,0.452
-0.083,-0.735,0.461
-0.083,-0.659,0.309
-0.083,-0.762,0.368
-0.083,-0.755,0.476
-0.083,-0.724,0.176
-0.083,-0.705,0.169
-0.083,-0.677,0.409
-0.083,-0.671,0.413
-0.083,-0.669,0.382
-0.083,-0.65,0.409
-0.083,-0.715,0.449
-0.083,-0.69,0.54
-0.083,-0.68,0.452
-0.083,-0.759,0.574
-0.083,-0.773,2.053
-0.083,-0.732,0.255
-0.083,-0.724,0.617
-0.083,-0.74,0.459
-0.083,-0.675,0.433
-0.083,-0.648,0.464
-0.083,-0.732,0.482
-0.083,-0.713,0.256
-0.083,-0.684,0.443
-0.083,-0.665,0.537
-0.083,-0.664,0.198
-0.083,-0.663,0.551
-0.083,-0.653,0.494
-0.083,-0.667,0.376
-0.083,-0.656,0.222
-0.083,-0.647,0.348
-0.083,-0.692,0.391
-0.083,-0.688,0.5
-0.083,-0.676,0.405
-0.083,-0.674,0.53
-0.083,-0.611,0.373
-0.083,-0.677,0.422
-0.083,-0.661,0.185
-0.083,-0.658,0.464
-0.083,-0.681,0.012
-0.083,-0.676,0.05
-0.083,-0.653,0.222
-0.083,-0.648,0.324
-0.083,-0.692,0.556
-0.083,-0.669,0.453
-0.083,-0.655,0.431
-0.083,-0.671,0.399
-0.083,-0.611,0.499
-0.083,-0.771,0.687
-0.083,-0.74,0.521
-0.083,-0.674,0.378
-0.083,-0.668,0.255
-0.083,-0.653,0.559
-0.083,-0.792,0.542
-0.083,-0.688,0.57
-0.083,-0.686,0.442
-0.083,-0.658,0.347
-0.083,-0.752,0.355
-0.083,-0.72,0.78
-0.083,-0.774,-0.098
-0.083,-0.744,0.011
-0.083,-0.724,0.518
-0.083,-0.793,0.309
-0.083,-0.782,0.466
-0.083,-0.679,0.466
-0.083,-0.723,0.199
-0.083,-0.706,0.451
-0.083,-0.659,0.239
-0.083,-0.657,0.363
-0.083,-0.774,0.395
-0.083,-0.731,0.303
-0.083,-0.695,0.329
-0.083,-0.679,0.368
-0.083,-0.754,0.284
-0.083,-0.746,0.409
-0.083,-0.712,0.366
-0.083,-0.76,0.364
-0.083,-0.659,0.187
-0.083,-0.696,0.624
-0.083,-0.666,0.228
-0.083,-0.657,0.321
-0.083,-0.611,0.373
-0.083,-0.775,0.269
-0.083,-0.718,0.228
-0.083,-0.782,0.276
-0.083,-0.721,0.537
-0.083,-0.719,0.222
-0.083,-0.705,0.351
-0.083,-0.666,0.321
-0.083,-0.716,0.3
-0.083,-0.713,0.53
-0.083,-0.703,0.354
-0.083,-0.682,-0.079
-0.083,-0.68,0.099
-0.083,-0.651,0.191
-0.083,-0.777,0.144
-0.083,-0.76,0.145
-0.083,-0.72,0.195
-0.083,-0.699,0.134
-0.083,-0.684,0.23
-0.083,-0.674,0.412
-0.083,-0.664,0.42
-0.083,-0.766,0.407
-0.083,-0.665,-0.139
-0.083,-0.757,-0.167
-0.083,-0.696,0.419
-0.083,-0.757,0.403
-0.083,-0.744,0.376
-0.083,-0.743,0.334
-0.083,-0.675,0.298
-0.083,-0.668,0.43
-0.083,-0.667,0.246
-0.083,-0.676,0.312
-0.083,-0.675,0.42
-0.083,-0.668,0.331
-0.083,-0.667,0.012
-0.083,-0.655,0.274
-0.083,-0.653,0.359
-0.083,-0.664,0.298
-0.083,-0.653,0.264
-0.083,-0.747,0.137
-0.083,-0.704,0.341
-0.083,-0.656,0.42
-0.083,-0.781,0.292
-0.083,-0.696,0.307
-0.083,-0.694,0.365
-0.083,-0.682,0.131
-0.083,-0.666,0.5
-0.083,-0.746,0.529
-0.083,-0.733,0.319
-0.083,-0.705,0.446
-0.083,-0.669,0.304
-0.083,-0.649,0.215
-0.083,-0.697,0.467
-0.083,-0.681,0.15
-0.083,-0.651,0.155
-0.083,-0.811,0.153
-0.083,-0.71,-0.01
-0.083,-0.682,0.096
-0.083,-0.675,1.466
-0.083,-0.677,0.242
-0.083,-0.664,0.226
-0.083,-0.644,0.069
-0.083,-0.751,0.12
-0.083,-0.675,-0.23
-0.083,-0.668,-0.009
-0.083,-0.803,0.239
-0.083,-0.693,0.345
-0.083,-0.66,0.173
-0.083,-0.746,0.334
-0.083,-0.723,0.145
-0.083,-0.707,-0.002
-0.083,-0.702,-0.095
-0.083,-0.672,-0.066
-0.083,-0.662,0.317
-0.083,-0.751,0.241
-0.083,-0.75,0.12
-0.083,-0.695,0.402
-0.083,-0.69,0.249
-0.083,-0.687,0.066
-0.083,-0.671,0.205
-0.083,-0.667,-0.058
-0.083,-0.704,0.017
-0.083,-0.669,0.171
-0.083,-0.662,0.162
-0.083,-0.66,0.245
-0.083,-0.656,-0.085
-0.083,-0.682,0.293
-0.083,-0.658,0.284
-0.083,-0.797,0.139
-0.083,-0.675,-0.055
-0.083,-0.659,0.022
-0.083,-0.804,0.008
-0.083,-0.764,0.128
-0.083,-0.681,-0.041
-0.083,-0.672,0.153
-0.083,-0.669,0.285
-0.083,-0.658,0.167
-0.083,-0.681,0.303
-0.083,-0.68,0.001
-0.083,-0.673,-0.236
-0.083,-0.651,-0.047
-0.083,-0.796,0.205
-0.083,-0.736,0.169
-0.083,-0.681,0.263
-0.083,-0.678,0.201
-0.083,-0.668,0.255
-0.083,-0.657,0.219
-0.083,-0.657,0.083
-0.083,-0.8,0.223
-0.083,-0.758,0.326
-0.083,-0.707,0.053
-0.083,-0.671,0.135
-0.083,-0.669,0.107
-0.083,-0.663,0.781
-0.083,-0.663,0
-0.083,-0.655,0.233
-0.083,-0.808,0.145
-0.083,-0.805,0.011
-0.083,-0.694,0.313
-0.083,-0.676,-0.121
-0.083,-0.7,0.082
-0.083,-0.68,-0.037
-0.083,-0.653,0.054
-0.083,-0.647,0.205
-0.083,-0.683,-0.168
-0.083,-0.683,0.117
-0.083,-0.671,0.001
-0.083,-0.719,0.208
-0.083,-0.694,0.045
-0.083,-0.678,-0.072
-0.083,-0.675,0.166
-0.083,-0.671,-0.071
-0.083,-0.664,0.167
-0.083,-0.744,0.59
-0.083,-0.717,0.081
-0.083,-0.679,0.167
-0.083,-0.727,0.124
-0.083,-0.749,0.003
-0.083,-0.746,0.214
-0.083,-0.739,0.051
-0.083,-0.674,-0.014
-0.083,-0.658,0.237
-0.083,-0.657,0.167
-0.083,-0.653,0.254
-0.083,-0.788,-0.047
-0.083,-0.736,-0.134
-0.083,-0.717,0.172
-0.083,-0.712,0.545
-0.083,-0.698,-0.419
-0.083,-0.68,0.162
-0.083,-0.663,0.035
-0.083,-0.656,0.251
-0.083,-0.656,-0.048
-0.083,-0.647,0.306
-0.083,-0.795,-0.295
-0.083,-0.764,-0.1
-0.083,-0.709,0.195
-0.083,-0.693,-0.185
-0.083,-0.69,0.024
-0.083,-0.682,-0.053
-0.083,-0.665,0.205
-0.083,-0.653,-0.273
-0.083,-0.652,0.144
-0.083,-0.611,0.047
-0.083,-0.806,0.122
-0.083,-0.782,-0.127
-0.083,-0.769,-0.15
-0.083,-0.74,0.262
-0.083,-0.681,0.093
-0.083,-0.681,-0.109
-0.083,-0.674,0.02
-0.083,-0.674,0.097
-0.083,-0.667,-0.02
-0.083,-0.659,0.083
-0.083,-0.652,0.146
-0.083,-0.615,0.181
-0.083,-0.803,0.3
-0.083,-0.8,-0.171
-0.083,-0.723,0.335
-0.083,-0.72,0.118
-0.083,-0.684,0.079
-0.083,-0.681,0.074
-0.083,-0.675,0.103
-0.083,-0.659,0.062
-0.083,-0.656,-0.185
-0.083,-0.794,-0.03
-0.083,-0.792,-0.092
-0.083,-0.791,0.393
-0.083,-0.728,0.129
-0.083,-0.674,-0.034
-0.083,-0.665,0.004
-0.083,-0.654,0.003
-0.083,-0.653,-0.084
-0.083,-0.741,-0.127
-0.083,-0.729,0.313
-0.083,-0.689,0.091
-0.083,-0.675,0.085
-0.083,-0.669,-0.442
-0.083,-0.663,-0.134
-0.083,-0.661,0.198
-0.083,-0.72,0.049
-0.083,-0.714,-0.047
-0.083,-0.676,0.201
-0.083,-0.673,0.151
-0.083,-0.666,0.114
-0.083,-0.655,0.035
-0.083,-0.742,-0.05
-0.083,-0.686,0.223
-0.083,-0.789,0.077
-0.083,-0.76,0.019
-0.083,-0.721,0.183
-0.083,-0.694,0.063
-0.083,-0.691,-0.145
-0.083,-0.689,0.125
-0.083,-0.685,0.097
-0.083,-0.682,0.092
-0.083,-0.675,-0.031
-0.083,-0.671,-0.027
-0.083,-0.665,0.471
-0.083,-0.705,-0.194
-0.083,-0.699,0.121
-0.083,-0.68,0.016
-0.083,-0.645,1.328
-0.083,-0.745,0.049
-0.083,-0.686,0.99
-0.083,-0.671,-0.033
-0.083,-0.666,-0.124
-0.083,-0.657,0.042
-0.083,-0.653,0.186
-0.083,-0.649,-0.21
-0.083,-0.791,0.795
-0.083,-0.761,-0.072
-0.083,-0.751,-0.142
-0.083,-0.735,-0.083
-0.083,-0.692,0.008
-0.083,-0.689,0.009
-0.083,-0.66,0.108
-0.083,-0.659,0.052
-0.083,-0.651,0.407
-0.083,-0.787,0.175
-0.083,-0.714,-0.109
-0.083,-0.7,-0.057
-0.083,-0.694,0.161
-0.083,-0.676,-0.051
-0.083,-0.673,-0.069
-0.083,-0.672,-0.181
-0.083,-0.669,0.094
-0.083,-0.667,-0.039
-0.083,-0.655,-0.315
-0.083,-0.787,-0.229
-0.083,-0.786,0.019
-0.083,-0.763,-0.175
-0.083,-0.736,-0.078
-0.083,-0.735,-0.01
-0.083,-0.665,0.141
-0.083,-0.664,-0.01
-0.083,-0.652,0.054
-0.083,-0.795,0.33
-0.083,-0.794,0.067
-0.083,-0.781,0.046
-0.083,-0.74,0.065
-0.083,-0.705,-0.175
-0.083,-0.69,-0.52
-0.083,-0.681,-0.034
-0.083,-0.667,-0.18
-0.083,-0.666,0.002
-0.083,-0.655,-0.158
-0.083,-0.736,-0.089
-0.083,-0.735,-0.112
-0.083,-0.692,0.184
-0.083,-0.658,0.006
-0.083,-0.796,-0.01
-0.083,-0.75,-0.03
-0.083,-0.683,-0.018
-0.083,-0.673,-0.218
-0.083,-0.667,-0.059
-0.083,-0.611,0.076
-0.083,-0.797,1.02
-0.083,-0.658,0.11
-0.083,-0.647,-0.069
-0.083,-0.725,-0.075
-0.083,-0.683,-0.012
-0.083,-0.661,-0.191
-0.083,-0.656,-0.368
-0.083,-0.61,0.092
-0.083,-0.773,-0.102
-0.083,-0.725,0.283
-0.083,-0.675,-0.134
-0.083,-0.666,0.04
-0.083,-0.746,-0.054
-0.083,-0.723,-0.047
-0.083,-0.71,-0.218
-0.083,-0.678,0.276
-0.083,-0.677,-0.124
-0.083,-0.668,-0.09
-0.083,-0.794,-0.185
-0.083,-0.77,-0.222
-0.083,-0.689,-0.041
-0.083,-0.688,0.002
-0.083,-0.668,-0.082
-0.083,-0.662,0.091
-0.083,-0.789,-0.011
-0.083,-0.73,-0.019
-0.083,-0.671,-0.235
-0.083,-0.667,-0.103
-0.083,-0.66,0.018
-0.083,-0.655,-0.004
-0.083,-0.804,-0.128
-0.083,-0.711,0.092
-0.083,-0.702,-0.226
-0.083,-0.681,-0.145
-0.083,-0.658,-0.174
-0.083,-0.657,-0.073
-0.083,-0.714,-0.121
-0.083,-0.697,0.116
-0.083,-0.694,-0.072
-0.083,-0.679,0.047
-0.083,-0.679,-0.117
-0.083,-0.678,0.058
-0.083,-0.661,-0.186
-0.083,-0.656,-0.095
-0.083,-0.646,-0.17
-0.083,-0.783,0.252
-0.083,-0.754,0.025
-0.083,-0.72,-0.119
-0.083,-0.684,0.283
-0.083,-0.684,-0.037
-0.083,-0.663,0.162
-0.083,-0.653,-0.154
-0.083,-0.647,-0.396
-0.083,-0.792,0.339
-0.083,-0.785,-0.027
-0.083,-0.769,-0.409
-0.083,-0.759,-0.253
-0.083,-0.719,-0.147
-0.083,-0.68,-0.047
-0.083,-0.68,-0.285
-0.083,-0.673,-0.302
-0.083,-0.661,-0.103
-0.083,-0.66,0.18
-0.083,-0.647,-0.198
-0.083,-0.805,0.49
-0.083,-0.775,0.012
-0.083,-0.759,0.01
-0.083,-0.747,-0.201
-0.083,-0.737,-0.428
-0.083,-0.712,-0.031
-0.083,-0.696,0.106
-0.083,-0.689,-0.093
-0.083,-0.68,-0.281
-0.083,-0.672,-0.036
-0.083,-0.67,0.192
-0.083,-0.668,0.033
-0.083,-0.664,0.126
-0.083,-0.743,-0.105
-0.083,-0.668,-0.214
-0.083,-0.651,-0.173
-0.083,-0.812,-0.122
-0.083,-0.801,-0.196
-0.083,-0.739,-0.074
-0.083,-0.739,-0.408
-0.083,-0.703,0.13
-0.083,-0.697,-0.417
-0.083,-0.691,0.178
-0.083,-0.687,-0.398
-0.083,-0.686,-0.284
-0.083,-0.676,-0.142
-0.083,-0.656,-0.011
-0.083,-0.653,-0.029
-0.083,-0.647,0.207
-0.083,-0.661,0.028
-0.083,-0.81,-0.124
-0.083,-0.789,0.035
-0.083,-0.697,-0.06
-0.083,-0.694,-0.169
-0.083,-0.68,-0.029
-0.083,-0.68,-0.193
-0.083,-0.673,-0.191
-0.083,-0.673,-0.369
-0.083,-0.672,-0.108
-0.083,-0.661,-0.107
-0.083,-0.654,-0.168
-0.083,-0.65,-0.077
-0.083,-0.611,-0.099
-0.083,-0.748,-0.194
-0.083,-0.743,0.004
-0.083,-0.726,-0.228
-0.083,-0.677,0.081
-0.083,-0.671,-0.01
-0.083,-0.671,-0.12
-0.083,-0.663,-0.289
-0.083,-0.661,-0.203
-0.083,-0.653,-0.005
-0.083,-0.65,-0.222
-0.083,-0.648,-0.111
-0.083,-0.794,-0.405
-0.083,-0.745,-0.143
-0.083,-0.709,-0.487
-0.083,-0.7,-0.013
-0.083,-0.692,0.071
-0.083,-0.692,-0.068
-0.083,-0.687,-0.118
-0.083,-0.675,-0.166
-0.083,-0.659,-0.048
-0.083,-0.659,-0.194
-0.083,-0.648,0.017
-0.083,-0.685,0.604
-0.083,-0.681,-0.099
-0.083,-0.667,-0.193
-0.083,-0.665,-0.139
-0.083,-0.663,0.05
-0.083,-0.662,0.676
-0.083,-0.657,-0.047
-0.083,-0.65,-0.168
-0.083,-0.796,-0.145
-0.083,-0.743,-0.259
-0.083,-0.721,-0.506
-0.083,-0.713,-0.146
-0.083,-0.71,-0.043
-0.083,-0.688,-0.115
-0.083,-0.68,-0.115
-0.083,-0.67,-0.137
-0.083,-0.669,-0.116
-0.083,-0.661,-0.176
-0.083,-0.661,0.152
-0.083,-0.8,-0.189
-0.083,-0.736,-0.117
-0.083,-0.735,0.061
-0.083,-0.684,-0.156
-0.083,-0.684,-0.252
-0.083,-0.651,-0.25
-0.083,-0.795,0.848
-0.083,-0.78,-0.064
-0.083,-0.756,-0.078
-0.083,-0.75,-0.223
-0.083,-0.719,-0.162
-0.083,-0.717,0.073
-0.083,-0.712,-0.369
-0.083,-0.683,-0.16
-0.083,-0.678,-0.145
-0.083,-0.676,0.361
-0.083,-0.671,-1.514
-0.083,-0.661,-0.32
-0.083,-0.656,-0.282
-0.083,-0.653,-0.147
-0.083,-0.801,-0.018
-0.083,-0.799,-0.327
-0.083,-0.795,-0.4
-0.083,-0.776,-0.138
-0.083,-0.695,-0.127
-0.083,-0.689,-0.015
-0.083,-0.66,-0.115
-0.083,-0.66,-0.06
-0.083,-0.653,-0.282
-0.083,-0.646,-0.215
-0.083,-0.734,-0.078
-0.083,-0.721,-0.218
-0.083,-0.718,-0.35
-0.083,-0.697,-0.118
-0.083,-0.671,-0.178
-0.083,-0.67,-0.377
-0.083,-0.663,-0.452
-0.083,-0.648,-0.409
-0.083,-0.645,-0.389
-0.083,-0.682,-0.118
-0.083,-0.664,-0.512
-0.083,-0.664,-0.125
-0.083,-0.66,0.171
-0.083,-0.809,0.051
-0.083,-0.79,-0.069
-0.083,-0.747,0.707
-0.083,-0.743,-0.122
-0.083,-0.715,-0.113
-0.083,-0.703,-0.414
-0.083,-0.683,-0.407
-0.083,-0.673,-0.425
-0.083,-0.665,-0.37
-0.083,-0.662,-0.382
-0.083,-0.66,-0.145
-0.083,-0.65,-0.199
-0.083,-0.797,-0.245
-0.083,-0.729,-0.072
-0.083,-0.697,-0.028
-0.083,-0.67,-0.059
-0.083,-0.664,-0.398
-0.083,-0.661,-0.386
-0.083,-0.658,-0.199
-0.083,-0.657,-0.237
-0.083,-0.611,-0.186
-0.083,-0.61,-0.255
-0.083,-0.81,-0.062
-0.083,-0.795,-0.266
-0.083,-0.778,-0.035
-0.083,-0.738,-0.208
-0.083,-0.735,-0.284
-0.083,-0.703,-0.267
-0.083,-0.686,-0.117
-0.083,-0.685,-0.206
-0.083,-0.677,-0.175
-0.083,-0.675,-0.126
-0.083,-0.671,-0.167
-0.083,-0.671,-0.304
-0.083,-0.667,-0.099
-0.083,-0.661,-0.363
-0.083,-0.66,-0.254
-0.083,-0.659,-0.238
-0.083,-0.656,-0.145
-0.083,-0.807,-0.186
-0.083,-0.802,-0.426
-0.083,-0.793,-0.041
-0.083,-0.792,-0.087
-0.083,-0.783,-0.245
-0.083,-0.745,-0.139
-0.083,-0.741,-0.361
-0.083,-0.74,0.012
-0.083,-0.73,-0.28
-0.083,-0.729,-0.056
-0.083,-0.693,-0.257
-0.083,-0.666,-0.186
-0.083,-0.664,-0.048
-0.083,-0.663,-0.168
-0.083,-0.656,-0.282
-0.083,-0.762,-0.264
-0.083,-0.733,0.078
-0.083,-0.694,-0.215
-0.083,-0.687,0.11
-0.083,-0.686,-0.346
-0.083,-0.684,0.488
-0.083,-0.682,0.02
