Helpfulness,Heuristic,Systematic
-0.061,-0.444,0.831
-0.061,-0.873,-0.108
-0.061,-1.031,-0.158
-0.061,-0.954,-0.379
-0.061,0.024,1.319
-0.061,-0.969,-0.412
-0.061,-0.8,0.597
-0.061,-0.781,-0.072
-0.061,-0.925,-0.647
-0.061,-0.522,-0.391
-0.061,-0.767,-0.255
-0.061,-0.518,-0.429
-0.061,-0.968,0.256
-0.061,-1.108,-0.196
-0.061,-0.471,-0.063
-0.061,-0.693,-0.392
-0.061,-0.629,-0.668
-0.061,-0.945,-0.159
-0.061,-1.019,-0.433
-0.061,-0.75,-0.372
-0.061,-0.708,0.427
-0.061,-0.617,3.295
-0.061,0.34,-0.524
-0.061,-0.922,-0.188
-0.061,-0.415,-0.424
-0.061,-0.665,-0.554
-0.061,-0.767,-0.526
-0.061,-0.893,-0.528
-0.061,-0.862,-0.561
-0.061,-0.962,-0.584
-0.061,-0.915,-0.484
-0.061,-0.631,1.009
-0.061,-0.875,-0.277
-0.061,-1.019,-0.334
-0.061,-0.358,3.14
-0.061,-0.344,-0.21
-0.061,-0.848,-0.319
-0.061,-0.913,0.887
-0.061,-0.822,-0.195
-0.061,-0.8,0.107
-0.061,-0.567,3.142
-0.061,-0.568,-0.33
-0.061,-0.311,-0.535
-0.061,-0.805,1.026
-0.061,-0.472,-0.085
-0.061,-0.624,0.735
-0.061,-0.386,0.839
-0.061,-0.891,-0.209
-0.061,-0.861,-0.559
-0.061,-0.574,-0.506
-0.061,-0.951,-0.589
-0.061,-0.917,-0.444
-0.061,-0.713,1.439
-0.061,-0.897,-0.092
-0.061,-0.737,-0.611
-0.061,-0.728,-0.1
-0.061,-0.684,-0.479
-0.061,-0.671,1.111
-0.061,-0.835,-0.38
-0.061,-0.656,0.033
-0.061,-0.716,-0.499
-0.061,-0.551,-0.643
-0.061,-0.684,-0.138
-0.061,-0.898,-0.397
-0.061,-0.872,-0.366
-0.061,0.462,1.514
-0.061,-0.903,-0.231
-0.061,0.081,-0.375
-0.061,-0.675,0.885
-0.061,-0.769,0.656
-0.061,-0.696,-0.15
-0.061,-0.539,-0.445
-0.061,-0.927,2.66
-0.061,0.196,1.331
-0.061,-0.596,0.009
-0.061,-0.67,0.261
-0.061,-0.838,-0.267
-0.061,-0.476,-0.211
-0.061,-0.427,0.035
-0.061,-0.811,0.957
-0.061,-0.876,-0.011
-0.061,-0.635,0.227
-0.061,-0.841,-0.218
-0.061,-0.572,-0.195
-0.061,-0.417,-0.59
-0.061,-0.523,3.401
-0.061,-0.218,-0.235
-0.061,-0.708,-0.403
-0.061,-0.917,-0.407
-0.061,-0.574,0.189
-0.061,-0.89,3.762
-0.061,-0.785,-0.002
-0.061,-0.928,-0.312
-0.061,-0.719,-0.31
-0.061,-0.883,-0.418
-0.061,-0.603,-0.332
-0.061,0.05,0.053
-0.061,-0.669,-0.425
-0.061,-0.933,-0.464
-0.061,-0.838,-0.122
-0.061,-0.606,-0.604
-0.061,-0.767,0.203
-0.061,0.492,0.843
-0.061,-0.503,-0.613
-0.061,-0.802,-0.489
-0.061,-0.793,-0.234
-0.061,-0.835,-0.477
-0.061,-0.632,-0.374
-0.061,-0.887,-0.32
-0.061,-0.583,-0.401
-0.061,-0.429,0.764
-0.061,-0.844,-0.499
-0.061,-0.534,0.06
-0.061,-0.645,-0.474
-0.061,-0.545,-0.387
-0.061,-0.354,0.443
-0.061,-0.969,-0.669
-0.061,-0.639,-0.228
-0.061,-0.502,-0.682
-0.061,-0.803,-0.236
-0.061,-0.742,-0.549
-0.061,-0.929,-0.52
-0.061,-0.381,-0.399
-0.061,-0.889,-0.461
-0.061,-0.564,-0.12
-0.061,-0.578,0.473
-0.061,-0.665,-0.226
-0.061,-0.983,-0.306
-0.061,-0.888,-0.052
-0.061,-0.388,0.232
-0.061,-0.482,-0.658
-0.061,-0.807,0.026
-0.061,-0.855,-0.549
-0.061,-0.767,-0.343
-0.061,-0.603,3.147
-0.061,-0.927,-0.29
-0.061,-0.831,0.632
-0.061,-0.851,-0.191
-0.061,-0.857,-0.432
-0.061,-0.445,0.937
-0.061,-0.802,-0.537
-0.061,-0.777,-0.111
-0.061,-0.93,-0.665
-0.061,-0.827,-0.089
-0.061,-0.745,-0.307
-0.061,-0.728,-0.293
-0.061,-0.949,-0.566
-0.061,-0.712,-0.532
-0.061,-0.592,0.169
-0.061,-0.653,-0.416
-0.061,-0.863,-0.491
-0.061,-0.986,-0.114
-0.061,-0.685,-0.574
-0.061,-0.913,-0.674
-0.061,-0.875,-0.185
-0.061,-0.878,0.239
-0.061,-0.851,-0.163
-0.061,-0.692,-0.325
-0.061,-0.449,-0.49
-0.061,-0.617,0.186
-0.061,-0.751,-0.437
-0.061,-0.479,1.031
-0.061,-0.397,1.266
-0.061,-0.554,1.688
-0.061,-0.556,-0.276
-0.061,-0.776,-0.037
-0.061,-0.712,-0.325
-0.061,-0.837,0.069
-0.061,-0.475,-0.416
-0.061,-0.7,-0.341
-0.061,-0.651,-0.336
-0.061,-0.659,-0.314
-0.061,0.245,-0.105
-0.061,-0.729,-0.494
-0.061,-0.894,-0.601
-0.061,-0.631,0.411
-0.061,-0.854,-0.479
-0.061,-0.777,-0.337
-0.061,-0.595,0.014
-0.061,-0.892,-0.341
-0.061,-0.702,-0.58
-0.061,-0.624,2.037
-0.061,-0.745,-0.4
-0.061,-0.593,-0.502
-0.061,-0.709,-0.523
-0.061,-0.413,0.023
-0.061,-0.449,1.002
-0.061,-0.825,-0.604
-0.061,-0.706,-0.097
-0.061,-0.715,-0.432
-0.061,-0.606,0.405
-0.061,-0.727,-0.231
-0.061,-0.728,-0.523
-0.061,0.211,0.531
-0.061,0.005,-0.56
-0.061,-0.862,-0.552
-0.061,-0.787,0.627
-0.061,-0.513,0.049
-0.061,-0.322,-0.05
-0.061,-0.631,0.407
-0.061,-0.811,-0.56
-0.061,-0.82,-0.822
-0.061,0.014,-0.262
-0.061,-0.881,-0.447
-0.061,-0.908,-0.523
-0.061,-0.734,0.315
-0.061,-0.786,-0.125
-0.061,-0.493,-0.485
-0.061,-0.932,-0.554
-0.061,0.359,-0.297
-0.061,-0.862,0.607
-0.061,-0.849,-0.255
-0.061,-0.451,0.996
-0.061,-0.824,0.691
-0.061,-0.825,1.01
-0.061,-0.709,-0.498
-0.061,-0.66,-0.467
-0.061,-0.695,5.266
-0.061,-0.665,0.756
-0.061,-0.695,-0.107
-0.061,-0.719,-0.608
-0.061,-0.792,0.205
-0.061,-0.8,-0.118
-0.061,-0.923,-0.413
-0.061,-0.716,0.126
-0.061,-0.841,-0.121
-0.061,-0.843,-0.382
-0.061,-0.907,-0.133
-0.061,-0.919,-0.407
-0.061,-0.946,0.141
-0.061,-0.944,-0.47
-0.061,-0.816,-0.217
-0.061,-0.903,-0.386
-0.061,-0.461,1.279
-0.061,-0.696,-0.764
-0.061,-0.932,-0.281
-0.061,-0.619,-0.574
-0.061,0.272,-0.245
-0.061,-0.773,-0.251
-0.061,-0.465,-0.204
-0.061,-0.412,-0.389
-0.061,-0.967,-0.523
-0.061,-0.904,-0.389
-0.061,-0.702,4.419
-0.061,-0.751,-0.238
-0.061,-0.034,-0.597
-0.061,-0.611,-0.474
-0.061,-0.585,0.446
-0.061,0.329,0.866
-0.061,-0.355,-0.1
-0.061,-0.605,0.393
-0.061,-0.911,-0.457
-0.061,-0.952,-0.424
-0.061,-1.03,-0.551
-0.061,-0.941,-0.053
-0.061,-0.798,0.329
-0.061,-0.891,-0.318
-0.061,-0.805,-0.63
-0.061,-0.653,2.823
-0.061,-0.823,0.221
-0.061,-0.589,-0.426
-0.061,-0.913,-0.257
-0.061,-0.68,-0.07
-0.061,-0.798,-0.179
-0.061,-0.806,0.626
-0.061,-0.965,-0.445
-0.061,-0.496,-0.472
-0.061,-0.604,0.076
-0.061,-0.842,-0.396
-0.061,-0.339,-0.428
-0.061,-0.813,1.56
-0.061,-0.813,-0.129
-0.061,-0.918,-0.275
-0.061,-0.583,-0.164
-0.061,-0.788,-0.615
-0.061,-0.803,-0.624
-0.061,-0.811,-0.591
-0.061,-0.659,-0.482
-0.061,-0.799,-0.069
-0.061,-0.75,-0.262
-0.061,-0.392,-0.513
-0.061,-0.639,-0.417
-0.061,-0.886,-0.708
-0.061,-0.602,-0.073
-0.061,-0.418,0.145
-0.061,-0.771,0.584
-0.061,-0.58,0.036
-0.061,-0.888,-0.58
-0.061,-0.759,0.277
-0.061,0.083,0.52
-0.061,-0.813,1.714
-0.061,-0.758,-0.009
-0.061,-0.521,-0.527
-0.061,-0.421,-0.47
-0.061,-0.821,-0.444
-0.061,-0.582,-0.276
-0.061,-0.764,-0.541
-0.061,-0.769,-0.434
-0.061,-0.907,0.027
-0.061,0.224,-0.331
-0.061,-0.667,0.574
-0.061,-0.908,-0.094
-0.061,-0.806,-0.427
-0.061,-0.788,0.205
-0.061,-0.568,-0.03
-0.061,0.155,0.713
-0.061,-0.881,-0.524
-0.061,-0.86,-0.025
-0.061,-0.743,-0.278
-0.061,-0.749,1.162
-0.061,0.479,1.942
-0.061,-0.8,0.82
-0.061,-0.774,0.123
-0.061,-0.843,-0.584
-0.061,-0.85,0.006
-0.061,-0.936,-0.615
-0.061,-0.704,-0.431
-0.061,-0.73,-0.516
-0.061,-0.859,-0.418
-0.061,-0.717,0.133
-0.061,-0.86,-0.61
-0.061,-0.692,0.275
-0.061,-0.644,-0.591
-0.061,-0.749,0.892
-0.061,-0.75,-0.507
-0.061,-0.664,0.871
-0.061,-0.898,-0.511
-0.061,-0.923,0.289
-0.061,-0.669,1.279
-0.061,-1.011,-0.399
-0.061,-0.923,-0.538
-0.061,-0.907,-0.684
-0.061,-0.679,-0.621
-0.061,-0.697,0.74
-0.061,0.025,-0.412
-0.061,-0.437,-0.57
-0.061,-0.971,-0.293
-0.061,-0.535,2.691
-0.061,-0.782,-0.303
-0.061,-0.521,-0.703
-0.061,-0.557,0.2
-0.061,-0.791,0.38
-0.061,-0.779,-0.269
-0.061,-0.896,0.363
-0.061,-0.781,-0.371
-0.061,-0.361,0.388
-0.061,-0.693,-0.388
-0.061,-0.707,-0.451
-0.061,-0.776,-0.088
-0.061,-0.667,-0.311
-0.061,-0.515,1.457
-0.061,-0.801,-0.397
-0.061,-0.932,-0.374
-0.061,-0.924,-0.401
-0.061,-0.757,-0.317
-0.061,-0.673,0.081
-0.061,-0.942,-0.59
-0.061,-0.45,-0.052
-0.061,-0.623,-0.53
-0.061,-0.923,0.363
-0.061,-0.942,-0.718
-0.061,-0.433,5.058
-0.061,-0.7,3.437
-0.061,-0.4,1.388
-0.061,-0.612,0.15
-0.061,-0.631,-0.185
-0.061,-0.974,-0.346
-0.061,-0.978,-0.428
-0.061,-0.938,-0.496
-0.061,-0.863,0.018
-0.061,-0.929,-0.195
-0.061,-0.754,1.301
-0.061,-0.917,0.804
-0.061,-0.888,0.071
-0.061,-0.935,-0.508
-0.061,-0.974,-0.739
-0.061,-0.488,0.033
-0.061,-0.542,0.252
-0.061,-0.831,0.072
-0.061,-0.757,-0.262
-0.061,-0.897,-0.774
-0.061,-0.925,-0.342
-0.061,-0.863,-0.362
-0.061,-0.522,0.184
-0.061,-0.669,-0.278
-0.061,-0.468,-0.77
-0.061,-0.469,0.091
-0.061,-0.583,0.371
-0.061,-0.622,0.69
-0.061,-0.811,-0.488
-0.061,-0.37,0.783
-0.061,-0.714,-0.541
-0.061,-0.872,-0.48
-0.061,-0.677,0.418
-0.061,-0.601,0.399
-0.061,-0.751,-0.103
-0.061,-0.864,-0.42
-0.061,-0.95,-0.518
-0.061,-0.846,0.42
-0.061,-0.848,-0.152
-0.061,-0.73,-0.304
-0.061,-0.608,-0.491
-0.061,-0.711,0.906
-0.061,-0.626,-0.476
-0.061,-0.879,-0.513
-0.061,-0.764,-0.402
-0.061,-0.756,0.271
-0.061,-0.575,-0.275
-0.061,-0.718,-0.704
-0.061,-0.888,-0.167
-0.061,-0.828,1.582
-0.061,-0.533,0.738
-0.061,-0.828,-0.496
-0.061,-0.88,-0.299
-0.061,-0.698,-0.279
-0.061,-0.813,-0.491
-0.061,-0.878,-0.495
-0.061,0.387,-0.559
-0.061,-0.86,0.66
-0.061,-0.971,0.228
-0.061,-0.766,-0.579
-0.061,-1.048,-0.407
-0.061,-0.95,-0.597
-0.061,-0.772,-0.119
-0.061,-0.52,-0.625
-0.061,-0.85,-0.424
-0.061,-0.813,-0.564
-0.061,-0.824,-0.348
-0.061,-0.876,0.415
-0.061,-0.406,2.803
-0.061,-0.693,-0.085
-0.061,-0.666,0.048
-0.061,-0.777,-0.476
-0.061,-0.721,-0.602
-0.061,-0.974,-0.22
-0.061,-0.669,-0.274
-0.061,-0.987,-0.436
-0.061,-0.688,-0.36
-0.061,-0.929,-0.339
-0.061,-0.884,0.397
-0.061,-0.666,0.088
-0.061,-0.667,1.433
-0.061,-0.833,-0.517
-0.061,-0.639,-0.216
-0.061,-0.836,-0.477
-0.061,-1.005,-0.435
-0.061,-0.492,0.073
-0.061,-0.675,-0.18
-0.061,-0.833,-0.51
-0.061,-0.645,-0.13
-0.061,-0.929,0.161
-0.061,-0.672,-0.458
-0.061,-0.834,0.73
-0.061,-0.579,0.246
-0.061,-0.722,-0.54
-0.061,-0.692,-0.291
-0.061,-1.081,-0.44
-0.061,-1.083,0.107
-0.061,-0.982,-0.744
-0.061,0.216,-0.559
-0.061,-0.974,-0.362
-0.061,-0.918,-0.537
-0.061,-0.81,-0.584
-0.061,-0.852,0.634
-0.061,-1.049,-0.678
-0.061,0.169,2.012
-0.061,-0.785,-0.588
-0.061,-0.946,-0.461
-0.061,-1.044,-0.306
-0.061,-0.802,-0.662
-0.061,-1.043,-0.232
-0.061,-1.098,-0.286
-0.061,-1.061,-0.437
-0.061,-1.087,-0.372
-0.061,-1.028,-0.486
-0.061,-1.04,1.83
-0.061,-0.635,-0.051
-0.061,-0.848,-0.451
-0.061,-0.916,-0.034
-0.061,-0.977,0.407
-0.061,-1.139,0.225
-0.061,-0.99,-0.555
-0.061,-0.858,0.013
-0.061,-0.841,-0.494
-0.061,-1.033,-0.201
-0.061,-1.061,-0.381
-0.061,-1.026,-0.475
-0.061,0.201,0.983
-0.061,-0.882,0.616
-0.061,-1.011,-0.394
-0.061,-1.057,-0.102
-0.061,-0.219,-0.399
-0.061,-1.048,-0.254
-0.061,-0.754,0.026
-0.061,-0.73,0.094
-0.061,-1.002,-0.204
-0.061,-1.032,-0.708
-0.061,-0.641,0.251
-0.061,-0.98,-0.279
-0.061,-0.798,-0.457
-0.061,-1.064,-0.467
-0.061,-0.223,-0.586
-0.061,-1.044,-0.446
-0.061,-0.62,1.289
-0.061,-0.933,0.671
-0.061,-0.867,-0.321
-0.061,-0.974,-0.34
-0.061,-0.553,-0.139
-0.061,-0.929,-0.282
-0.061,-0.905,-0.298
-0.061,-0.774,-0.621
-0.061,-0.859,-0.202
-0.061,-0.766,0.8
-0.061,-0.984,-0.543
-0.061,0.428,3.259
-0.061,-0.798,-0.467
-0.061,-0.513,-0.42
-0.061,-0.748,-0.132
-0.061,-0.562,-0.005
-0.061,-0.774,0.397
-0.061,0.172,-0.209
-0.061,-0.932,-0.461
-0.061,-0.723,-0.422
-0.061,-0.865,0.643
-0.061,-1.006,-0.511
-0.061,-0.694,-0.086
-0.061,-0.691,-0.446
-0.061,-1.095,-0.036
-0.061,-0.769,-0.339
-0.061,-1.008,-0.172
-0.061,-0.981,-0.009
-0.061,-0.903,2.894
-0.061,-0.963,-0.303
-0.061,-1.108,-0.239
-0.061,-0.404,-0.141
-0.061,-0.958,-0.57
-0.061,-0.464,-0.599
-0.061,-0.733,0.079
-0.061,-1.046,-0.583
-0.061,-0.917,0.642
-0.061,-0.917,-0.595
-0.061,-1.014,0.015
-0.061,-0.696,0.963
-0.061,-0.638,-0.339
-0.061,-0.095,-0.533
-0.061,-0.993,-0.233
-0.061,-0.688,0.248
-0.061,-0.881,-0.234
-0.061,-0.635,-0.118
-0.061,-0.37,1.185
-0.061,-0.875,-0.144
-0.061,-0.937,2.179
-0.061,-0.914,0.035
-0.061,-0.881,-0.484
-0.061,-0.7,-0.427
-0.061,-0.97,-0.415
-0.061,-1.031,-0.344
-0.061,0.061,0.769
-0.061,-0.706,-0.472
-0.061,-0.811,-0.171
-0.061,-0.708,-0.542
-0.061,-0.54,-0.37
-0.061,-0.877,-0.54
-0.061,-0.971,-0.698
-0.061,-0.685,0.113
-0.061,-0.628,0.868
-0.061,-0.933,-0.516
-0.061,-0.912,-0.204
-0.061,-0.599,0.175
-0.061,-0.92,0.755
-0.061,-0.442,0.685
-0.061,-0.987,-0.576
-0.061,-0.853,-0.586
-0.061,-0.77,-0.151
-0.061,-0.736,-0.563
-0.061,-0.332,0.308
-0.061,-0.479,-0.721
-0.061,-0.762,-0.313
-0.061,-0.797,-0.421
-0.061,-0.787,-0.025
-0.061,-0.825,-0.443
-0.061,-0.699,-0.419
-0.061,-0.852,-0.566
-0.061,-0.674,-0.703
-0.061,-1.084,-0.687
-0.061,-0.011,0.88
-0.061,-1.033,-0.139
-0.061,-0.746,-0.299
-0.061,-1.097,-0.498
-0.061,-1.069,-0.207
-0.061,-0.669,-0.405
-0.061,-0.058,0.035
-0.061,-0.917,-0.184
-0.061,-1.097,-0.512
-0.061,-0.917,0.344
-0.061,-0.658,-0.241
-0.061,-0.776,-0.303
-0.061,-0.833,-0.353
-0.061,-1.065,-0.297
-0.061,-0.587,-0.598
-0.061,-0.791,0.802
-0.061,-0.698,1.403
-0.061,-0.844,-0.114
-0.061,-1.03,1.473
-0.061,-0.877,-0.629
-0.061,-0.746,0.029
-0.061,-0.753,-0.528
-0.061,-1.009,-0.42
-0.061,-0.886,-0.66
-0.061,-0.721,-0.312
-0.061,-0.567,0.139
-0.061,-0.99,0.783
-0.061,-0.813,-0.314
-0.061,-0.975,-0.496
-0.061,0.249,-0.204
-0.061,0.135,0.01
-0.061,-0.874,-0.685
-0.061,-0.695,-0.081
-0.061,-0.831,-0.299
-0.061,-0.703,-0.549
-0.061,-0.899,-0.388
-0.061,-0.728,0.094
-0.061,-0.496,-0.391
-0.061,-0.562,-0.149
-0.061,-0.711,0.201
-0.061,-0.699,-0.454
-0.061,-0.78,1.532
-0.061,-0.818,-0.581
-0.061,-0.497,2.462
-0.061,-0.855,-0.354
-0.061,-0.674,0.391
-0.061,-0.627,-0.061
-0.061,-0.851,0.184
-0.061,-0.729,0.796
-0.061,0.125,-0.604
-0.061,-0.927,0.11
-0.061,-1.019,-0.35
-0.061,-0.904,-0.412
-0.061,-0.844,-0.317
-0.061,-0.781,0.161
-0.061,-0.619,1.193
-0.061,-0.621,-0.348
-0.061,-0.996,-0.589
-0.061,-0.789,-0.495
-0.061,-0.786,-0.585
-0.061,-0.556,0.824
-0.061,-0.399,2.108
-0.061,-0.854,-0.398
-0.061,-0.365,-0.485
-0.061,-0.677,-0.393
-0.061,-0.37,-0.055
-0.061,-0.666,0.285
-0.061,-0.786,2.913
-0.061,-0.755,-0.321
-0.061,-0.885,0.793
-0.061,-0.571,1.888
-0.061,-0.365,-0.405
-0.061,-0.895,0.749
-0.061,-0.35,-0.373
-0.061,-0.787,-0.609
-0.061,-0.659,0.312
-0.061,0.153,1.35
-0.061,-0.979,-0.426
-0.061,-0.665,0.435
-0.061,-0.851,-0.454
-0.061,-0.711,-0.146
-0.061,-0.711,0.836
-0.061,-0.965,-0.531
-0.061,-0.922,-0.286
-0.061,-0.626,0.207
-0.061,-0.821,-0.543
-0.061,-0.934,-0.546
-0.061,-0.771,-0.351
-0.061,-0.555,0.378
-0.061,-1.041,-0.679
-0.061,-0.995,0.272
-0.061,-1.046,0.039
-0.061,-1.061,-0.002
-0.061,-0.513,0.574
-0.061,-0.968,-0.675
-0.061,-1.01,-0.413
-0.061,-0.893,-0.571
-0.061,-0.808,-0.037
-0.061,-0.834,0.455
-0.061,0.077,1.368
-0.061,-1.067,-0.578
-0.061,-0.518,0.127
-0.061,-0.648,1.521
-0.061,-1,-0.52
-0.061,-0.999,-0.673
-0.061,-0.975,-0.513
-0.061,-1.09,-0.313
-0.061,-1.039,0.231
-0.061,-1.014,-0.543
-0.061,-0.565,-0.067
-0.061,-1.013,-0.528
-0.061,-1.032,-0.409
-0.061,-0.555,3.179
-0.061,-0.942,-0.589
-0.061,-0.744,-0.675
-0.061,-1.099,-0.083
-0.061,-0.622,0.126
-0.061,-1.053,-0.355
-0.061,-0.569,-0.421
-0.061,-0.655,-0.373
-0.061,-0.917,-0.009
-0.061,-0.553,-0.789
-0.061,-0.023,1.168
-0.061,-0.852,-0.118
-0.061,-0.914,-0.251
