Helpfulness,Heuristic,Systematic
-0.083,-0.758,0.815
-0.083,-0.762,0.135
-0.083,-0.742,0.66
-0.083,-0.742,0.55
-0.083,-0.726,0.605
-0.083,-0.693,0.542
-0.083,-0.735,0.567
-0.083,-0.728,0.347
-0.083,-0.668,0.534
-0.083,-0.715,0.811
-0.083,-0.679,0.539
-0.083,-0.673,0.28
-0.083,-0.658,0.568
-0.083,-0.697,0.341
-0.083,-0.689,0.66
-0.083,-0.663,0.731
-0.083,-0.647,0.286
-0.083,-0.669,0.44
-0.083,-0.665,0.631
-0.083,-0.655,0.27
-0.083,-0.779,0.566
-0.083,-0.648,0.455
-0.083,-0.683,0.357
-0.083,-0.662,0.377
-0.083,-0.659,0.404
-0.083,-0.667,0.386
-0.083,-0.655,0.687
-0.083,-0.808,0.355
-0.083,-0.686,0.513
-0.083,-0.772,0.447
-0.083,-0.765,0.234
-0.083,-0.677,0.603
-0.083,-0.651,0.687
-0.083,-0.658,0.459
-0.083,-0.735,0.479
-0.083,-0.659,0.312
-0.083,-0.762,0.352
-0.083,-0.755,0.507
-0.083,-0.724,0.138
-0.083,-0.705,0.165
-0.083,-0.677,0.427
-0.083,-0.671,0.436
-0.083,-0.669,0.319
-0.083,-0.65,0.409
-0.083,-0.715,0.418
-0.083,-0.69,0.52
-0.083,-0.68,0.463
-0.083,-0.759,0.572
-0.083,-0.773,2.087
-0.083,-0.732,0.27
-0.083,-0.724,0.613
-0.083,-0.74,0.491
-0.083,-0.675,0.445
-0.083,-0.648,0.49
-0.083,-0.732,0.524
-0.083,-0.713,0.283
-0.083,-0.684,0.436
-0.083,-0.665,0.561
-0.083,-0.664,0.161
-0.083,-0.663,0.547
-0.083,-0.653,0.463
-0.083,-0.667,0.362
-0.083,-0.656,0.206
-0.083,-0.647,0.336
-0.083,-0.692,0.401
-0.083,-0.688,0.473
-0.083,-0.676,0.39
-0.083,-0.674,0.511
-0.083,-0.611,0.364
-0.083,-0.677,0.437
-0.083,-0.661,0.191
-0.083,-0.658,0.473
-0.083,-0.681,0.01
-0.083,-0.676,0.078
-0.083,-0.653,0.271
-0.083,-0.648,0.322
-0.083,-0.692,0.533
-0.083,-0.669,0.456
-0.083,-0.655,0.465
-0.083,-0.671,0.405
-0.083,-0.611,0.482
-0.083,-0.771,0.679
-0.083,-0.74,0.502
-0.083,-0.674,0.385
-0.083,-0.668,0.24
-0.083,-0.653,0.577
-0.083,-0.792,0.542
-0.083,-0.688,0.603
-0.083,-0.686,0.437
-0.083,-0.658,0.332
-0.083,-0.752,0.351
-0.083,-0.72,0.812
-0.083,-0.774,-0.157
-0.083,-0.744,0.033
-0.083,-0.724,0.516
-0.083,-0.793,0.309
-0.083,-0.782,0.481
-0.083,-0.679,0.456
-0.083,-0.723,0.191
-0.083,-0.706,0.445
-0.083,-0.659,0.243
-0.083,-0.657,0.352
-0.083,-0.774,0.369
-0.083,-0.731,0.326
-0.083,-0.695,0.331
-0.083,-0.679,0.365
-0.083,-0.754,0.28
-0.083,-0.746,0.417
-0.083,-0.712,0.353
-0.083,-0.76,0.33
-0.083,-0.659,0.151
-0.083,-0.696,0.669
-0.083,-0.666,0.234
-0.083,-0.657,0.278
-0.083,-0.611,0.348
-0.083,-0.775,0.277
-0.083,-0.718,0.25
-0.083,-0.782,0.302
-0.083,-0.721,0.532
-0.083,-0.719,0.216
-0.083,-0.705,0.366
-0.083,-0.666,0.328
-0.083,-0.716,0.286
-0.083,-0.713,0.525
-0.083,-0.703,0.367
-0.083,-0.682,-0.047
-0.083,-0.68,0.109
-0.083,-0.651,0.175
-0.083,-0.777,0.143
-0.083,-0.76,0.177
-0.083,-0.72,0.199
-0.083,-0.699,0.149
-0.083,-0.684,0.223
-0.083,-0.674,0.385
-0.083,-0.664,0.407
-0.083,-0.766,0.453
-0.083,-0.665,-0.111
-0.083,-0.757,-0.16
-0.083,-0.696,0.399
-0.083,-0.757,0.425
-0.083,-0.744,0.379
-0.083,-0.743,0.302
-0.083,-0.675,0.263
-0.083,-0.668,0.41
-0.083,-0.667,0.238
-0.083,-0.676,0.337
-0.083,-0.675,0.419
-0.083,-0.668,0.337
-0.083,-0.667,0.053
-0.083,-0.655,0.243
-0.083,-0.653,0.362
-0.083,-0.664,0.3
-0.083,-0.653,0.258
-0.083,-0.747,0.183
-0.083,-0.704,0.372
-0.083,-0.656,0.431
-0.083,-0.781,0.332
-0.083,-0.696,0.276
-0.083,-0.694,0.359
-0.083,-0.682,0.128
-0.083,-0.666,0.468
-0.083,-0.746,0.474
-0.083,-0.733,0.346
-0.083,-0.705,0.431
-0.083,-0.669,0.298
-0.083,-0.649,0.202
-0.083,-0.697,0.466
-0.083,-0.681,0.16
-0.083,-0.651,0.189
-0.083,-0.811,0.162
-0.083,-0.71,0.001
-0.083,-0.682,0.127
-0.083,-0.675,1.495
-0.083,-0.677,0.24
-0.083,-0.664,0.232
-0.083,-0.644,0.117
-0.083,-0.751,0.128
-0.083,-0.675,-0.217
-0.083,-0.668,0
-0.083,-0.803,0.231
-0.083,-0.693,0.333
-0.083,-0.66,0.161
-0.083,-0.746,0.315
-0.083,-0.723,0.118
-0.083,-0.707,0.015
-0.083,-0.702,-0.098
-0.083,-0.672,-0.084
-0.083,-0.662,0.346
-0.083,-0.751,0.252
-0.083,-0.75,0.128
-0.083,-0.695,0.429
-0.083,-0.69,0.24
-0.083,-0.687,0.12
-0.083,-0.671,0.215
-0.083,-0.667,-0.077
-0.083,-0.704,0.027
-0.083,-0.669,0.134
-0.083,-0.662,0.128
-0.083,-0.66,0.214
-0.083,-0.656,-0.096
-0.083,-0.682,0.274
-0.083,-0.658,0.271
-0.083,-0.797,0.132
-0.083,-0.675,-0.094
-0.083,-0.659,-0.02
-0.083,-0.804,0.043
-0.083,-0.764,0.135
-0.083,-0.681,-0.017
-0.083,-0.672,0.171
-0.083,-0.669,0.301
-0.083,-0.658,0.151
-0.083,-0.681,0.329
-0.083,-0.68,0.019
-0.083,-0.673,-0.214
-0.083,-0.651,0.008
-0.083,-0.796,0.183
-0.083,-0.736,0.181
-0.083,-0.681,0.286
-0.083,-0.678,0.204
-0.083,-0.668,0.275
-0.083,-0.657,0.189
-0.083,-0.657,0.084
-0.083,-0.8,0.181
-0.083,-0.758,0.343
-0.083,-0.707,0.044
-0.083,-0.671,0.157
-0.083,-0.669,0.124
-0.083,-0.663,0.766
-0.083,-0.663,0.039
-0.083,-0.655,0.231
-0.083,-0.808,0.198
-0.083,-0.805,0.009
-0.083,-0.694,0.324
-0.083,-0.676,-0.114
-0.083,-0.7,0.093
-0.083,-0.68,-0.034
-0.083,-0.653,0.041
-0.083,-0.647,0.205
-0.083,-0.683,-0.118
-0.083,-0.683,0.109
-0.083,-0.671,0.002
-0.083,-0.719,0.196
-0.083,-0.694,0.001
-0.083,-0.678,-0.092
-0.083,-0.675,0.191
-0.083,-0.671,-0.046
-0.083,-0.664,0.167
-0.083,-0.744,0.606
-0.083,-0.717,0.106
-0.083,-0.679,0.165
-0.083,-0.727,0.101
-0.083,-0.749,0.026
-0.083,-0.746,0.198
-0.083,-0.739,0.046
-0.083,-0.674,0.015
-0.083,-0.658,0.252
-0.083,-0.657,0.164
-0.083,-0.653,0.229
-0.083,-0.788,-0.004
-0.083,-0.736,-0.152
-0.083,-0.717,0.168
-0.083,-0.712,0.532
-0.083,-0.698,-0.382
-0.083,-0.68,0.188
-0.083,-0.663,0.078
-0.083,-0.656,0.287
-0.083,-0.656,-0.039
-0.083,-0.647,0.266
-0.083,-0.795,-0.311
-0.083,-0.764,-0.082
-0.083,-0.709,0.228
-0.083,-0.693,-0.191
-0.083,-0.69,-0.026
-0.083,-0.682,-0.085
-0.083,-0.665,0.202
-0.083,-0.653,-0.245
-0.083,-0.652,0.154
-0.083,-0.611,0.062
-0.083,-0.806,0.096
-0.083,-0.782,-0.106
-0.083,-0.769,-0.182
-0.083,-0.74,0.288
-0.083,-0.681,0.079
-0.083,-0.681,-0.075
-0.083,-0.674,-0.022
-0.083,-0.674,0.099
-0.083,-0.667,-0.034
-0.083,-0.659,0.071
-0.083,-0.652,0.152
-0.083,-0.615,0.186
-0.083,-0.803,0.291
-0.083,-0.8,-0.185
-0.083,-0.723,0.339
-0.083,-0.72,0.071
-0.083,-0.684,0.095
-0.083,-0.681,0.08
-0.083,-0.675,0.077
-0.083,-0.659,0.077
-0.083,-0.656,-0.196
-0.083,-0.794,-0.077
-0.083,-0.792,-0.094
-0.083,-0.791,0.372
-0.083,-0.728,0.136
-0.083,-0.674,-0.051
-0.083,-0.665,0.028
-0.083,-0.654,-0.024
-0.083,-0.653,-0.058
-0.083,-0.741,-0.09
-0.083,-0.729,0.29
-0.083,-0.689,0.102
-0.083,-0.675,0.078
-0.083,-0.669,-0.443
-0.083,-0.663,-0.079
-0.083,-0.661,0.179
-0.083,-0.72,0.029
-0.083,-0.714,-0.01
-0.083,-0.676,0.162
-0.083,-0.673,0.143
-0.083,-0.666,0.151
-0.083,-0.655,0.009
-0.083,-0.742,-0.054
-0.083,-0.686,0.217
-0.083,-0.789,0.068
-0.083,-0.76,0.055
-0.083,-0.721,0.146
-0.083,-0.694,0.067
-0.083,-0.691,-0.116
-0.083,-0.689,0.134
-0.083,-0.685,0.086
-0.083,-0.682,0.085
-0.083,-0.675,0.031
-0.083,-0.671,-0.015
-0.083,-0.665,0.483
-0.083,-0.705,-0.151
-0.083,-0.699,0.13
-0.083,-0.68,0.006
-0.083,-0.645,1.348
-0.083,-0.745,0.093
-0.083,-0.686,1.003
-0.083,-0.671,-0.078
-0.083,-0.666,-0.118
-0.083,-0.657,0.033
-0.083,-0.653,0.224
-0.083,-0.649,-0.247
-0.083,-0.791,0.85
-0.083,-0.761,-0.093
-0.083,-0.751,-0.104
-0.083,-0.735,-0.091
-0.083,-0.692,0.029
-0.083,-0.689,0.041
-0.083,-0.66,0.081
-0.083,-0.659,0.064
-0.083,-0.651,0.409
-0.083,-0.787,0.135
-0.083,-0.714,-0.114
-0.083,-0.7,-0.09
-0.083,-0.694,0.171
-0.083,-0.676,-0.046
-0.083,-0.673,-0.023
-0.083,-0.672,-0.16
-0.083,-0.669,0.095
-0.083,-0.667,-0.044
-0.083,-0.655,-0.329
-0.083,-0.787,-0.19
-0.083,-0.786,0.016
-0.083,-0.763,-0.205
-0.083,-0.736,-0.063
-0.083,-0.735,-0.004
-0.083,-0.665,0.143
-0.083,-0.664,-0.04
-0.083,-0.652,0.051
-0.083,-0.795,0.371
-0.083,-0.794,0.065
-0.083,-0.781,0.065
-0.083,-0.74,0.045
-0.083,-0.705,-0.172
-0.083,-0.69,-0.468
-0.083,-0.681,-0.041
-0.083,-0.667,-0.193
-0.083,-0.666,0.015
-0.083,-0.655,-0.117
-0.083,-0.736,-0.06
-0.083,-0.735,-0.052
-0.083,-0.692,0.148
-0.083,-0.658,-0.037
-0.083,-0.796,-0.04
-0.083,-0.75,-0.034
-0.083,-0.683,-0.05
-0.083,-0.673,-0.213
-0.083,-0.667,-0.049
-0.083,-0.611,0.042
-0.083,-0.797,1.041
-0.083,-0.658,0.097
-0.083,-0.647,-0.075
-0.083,-0.725,-0.077
-0.083,-0.683,-0.038
-0.083,-0.661,-0.198
-0.083,-0.656,-0.342
-0.083,-0.61,0.096
-0.083,-0.773,-0.099
-0.083,-0.725,0.262
-0.083,-0.675,-0.162
-0.083,-0.666,0.06
-0.083,-0.746,-0.092
-0.083,-0.723,-0.034
-0.083,-0.71,-0.221
-0.083,-0.678,0.231
-0.083,-0.677,-0.181
-0.083,-0.668,-0.106
-0.083,-0.794,-0.166
-0.083,-0.77,-0.171
-0.083,-0.689,-0.018
-0.083,-0.688,-0.046
-0.083,-0.668,-0.106
-0.083,-0.662,0.115
-0.083,-0.789,0.034
-0.083,-0.73,-0.043
-0.083,-0.671,-0.266
-0.083,-0.667,-0.136
-0.083,-0.66,-0.003
-0.083,-0.655,-0.038
-0.083,-0.804,-0.133
-0.083,-0.711,0.052
-0.083,-0.702,-0.167
-0.083,-0.681,-0.184
-0.083,-0.658,-0.198
-0.083,-0.657,-0.06
-0.083,-0.714,-0.149
-0.083,-0.697,0.13
-0.083,-0.694,-0.086
-0.083,-0.679,0.068
-0.083,-0.679,-0.144
-0.083,-0.678,0.035
-0.083,-0.661,-0.163
-0.083,-0.656,-0.114
-0.083,-0.646,-0.133
-0.083,-0.783,0.236
-0.083,-0.754,0.054
-0.083,-0.72,-0.159
-0.083,-0.684,0.262
-0.083,-0.684,-0.023
-0.083,-0.663,0.119
-0.083,-0.653,-0.141
-0.083,-0.647,-0.37
-0.083,-0.792,0.319
-0.083,-0.785,-0.027
-0.083,-0.769,-0.411
-0.083,-0.759,-0.269
-0.083,-0.719,-0.168
-0.083,-0.68,-0.078
-0.083,-0.68,-0.245
-0.083,-0.673,-0.308
-0.083,-0.661,-0.105
-0.083,-0.66,0.217
-0.083,-0.647,-0.221
-0.083,-0.805,0.521
-0.083,-0.775,0.034
-0.083,-0.759,-0.041
-0.083,-0.747,-0.207
-0.083,-0.737,-0.415
-0.083,-0.712,0
-0.083,-0.696,0.122
-0.083,-0.689,-0.074
-0.083,-0.68,-0.286
-0.083,-0.672,0
-0.083,-0.67,0.226
-0.083,-0.668,0.031
-0.083,-0.664,0.102
-0.083,-0.743,-0.101
-0.083,-0.668,-0.232
-0.083,-0.651,-0.17
-0.083,-0.812,-0.117
-0.083,-0.801,-0.192
-0.083,-0.739,-0.118
-0.083,-0.739,-0.391
-0.083,-0.703,0.166
-0.083,-0.697,-0.393
-0.083,-0.691,0.195
-0.083,-0.687,-0.364
-0.083,-0.686,-0.274
-0.083,-0.676,-0.157
-0.083,-0.656,-0.018
-0.083,-0.653,-0.047
-0.083,-0.647,0.209
-0.083,-0.661,0.016
-0.083,-0.81,-0.192
-0.083,-0.789,0.003
-0.083,-0.697,-0.095
-0.083,-0.694,-0.18
-0.083,-0.68,-0.017
-0.083,-0.68,-0.233
-0.083,-0.673,-0.238
-0.083,-0.673,-0.37
-0.083,-0.672,-0.081
-0.083,-0.661,-0.131
-0.083,-0.654,-0.171
-0.083,-0.65,-0.065
-0.083,-0.611,-0.08
-0.083,-0.748,-0.215
-0.083,-0.743,0.023
-0.083,-0.726,-0.275
-0.083,-0.677,0.085
-0.083,-0.671,-0.051
-0.083,-0.671,-0.125
-0.083,-0.663,-0.289
-0.083,-0.661,-0.201
-0.083,-0.653,-0.014
-0.083,-0.65,-0.239
-0.083,-0.648,-0.133
-0.083,-0.794,-0.366
-0.083,-0.745,-0.175
-0.083,-0.709,-0.526
-0.083,-0.7,-0.033
-0.083,-0.692,0.059
-0.083,-0.692,-0.068
-0.083,-0.687,-0.121
-0.083,-0.675,-0.139
-0.083,-0.659,-0.091
-0.083,-0.659,-0.161
-0.083,-0.648,-0.024
-0.083,-0.685,0.639
-0.083,-0.681,-0.088
-0.083,-0.667,-0.229
-0.083,-0.665,-0.143
-0.083,-0.663,0.028
-0.083,-0.662,0.72
-0.083,-0.657,-0.072
-0.083,-0.65,-0.143
-0.083,-0.796,-0.159
-0.083,-0.743,-0.305
-0.083,-0.721,-0.455
-0.083,-0.713,-0.126
-0.083,-0.71,-0.042
-0.083,-0.688,-0.138
-0.083,-0.68,-0.118
-0.083,-0.67,-0.159
-0.083,-0.669,-0.109
-0.083,-0.661,-0.199
-0.083,-0.661,0.165
-0.083,-0.8,-0.193
-0.083,-0.736,-0.114
-0.083,-0.735,0.037
-0.083,-0.684,-0.126
-0.083,-0.684,-0.248
-0.083,-0.651,-0.269
-0.083,-0.795,0.827
-0.083,-0.78,-0.039
-0.083,-0.756,-0.092
-0.083,-0.75,-0.186
-0.083,-0.719,-0.159
-0.083,-0.717,0.052
-0.083,-0.712,-0.318
-0.083,-0.683,-0.171
-0.083,-0.678,-0.148
-0.083,-0.676,0.399
-0.083,-0.671,-1.585
-0.083,-0.661,-0.366
-0.083,-0.656,-0.268
-0.083,-0.653,-0.159
-0.083,-0.801,-0.013
-0.083,-0.799,-0.353
-0.083,-0.795,-0.399
-0.083,-0.776,-0.161
-0.083,-0.695,-0.132
-0.083,-0.689,-0.006
-0.083,-0.66,-0.144
-0.083,-0.66,-0.076
-0.083,-0.653,-0.282
-0.083,-0.646,-0.177
-0.083,-0.734,-0.077
-0.083,-0.721,-0.231
-0.083,-0.718,-0.376
-0.083,-0.697,-0.187
-0.083,-0.671,-0.142
-0.083,-0.67,-0.375
-0.083,-0.663,-0.45
-0.083,-0.648,-0.424
-0.083,-0.645,-0.4
-0.083,-0.682,-0.118
-0.083,-0.664,-0.474
-0.083,-0.664,-0.117
-0.083,-0.66,0.17
-0.083,-0.809,0.04
-0.083,-0.79,-0.062
-0.083,-0.747,0.732
-0.083,-0.743,-0.12
-0.083,-0.715,-0.092
-0.083,-0.703,-0.364
-0.083,-0.683,-0.397
-0.083,-0.673,-0.463
-0.083,-0.665,-0.342
-0.083,-0.662,-0.343
-0.083,-0.66,-0.135
-0.083,-0.65,-0.182
-0.083,-0.797,-0.261
-0.083,-0.729,-0.094
-0.083,-0.697,-0.001
-0.083,-0.67,-0.085
-0.083,-0.664,-0.352
-0.083,-0.661,-0.407
-0.083,-0.658,-0.234
-0.083,-0.657,-0.251
-0.083,-0.611,-0.187
-0.083,-0.61,-0.216
-0.083,-0.81,-0.052
-0.083,-0.795,-0.246
-0.083,-0.778,0.007
-0.083,-0.738,-0.141
-0.083,-0.735,-0.275
-0.083,-0.703,-0.305
-0.083,-0.686,-0.173
-0.083,-0.685,-0.186
-0.083,-0.677,-0.176
-0.083,-0.675,-0.158
-0.083,-0.671,-0.181
-0.083,-0.671,-0.312
-0.083,-0.667,-0.101
-0.083,-0.661,-0.385
-0.083,-0.66,-0.305
-0.083,-0.659,-0.238
-0.083,-0.656,-0.117
-0.083,-0.807,-0.162
-0.083,-0.802,-0.451
-0.083,-0.793,-0.018
-0.083,-0.792,-0.06
-0.083,-0.783,-0.202
-0.083,-0.745,-0.147
-0.083,-0.741,-0.366
-0.083,-0.74,0.044
-0.083,-0.73,-0.222
-0.083,-0.729,-0.077
-0.083,-0.693,-0.27
-0.083,-0.666,-0.16
-0.083,-0.664,-0.069
-0.083,-0.663,-0.154
-0.083,-0.656,-0.25
-0.083,-0.762,-0.255
-0.083,-0.733,0.077
-0.083,-0.694,-0.192
-0.083,-0.687,0.096
-0.083,-0.686,-0.322
-0.083,-0.684,0.528
-0.083,-0.682,0.022
-0.083,-0.678,-0.271
