Helpfulness,Heuristic,Systematic
-0.061,-0.355,0.063
-0.061,-0.869,-0.671
-0.061,-0.055,0.749
-0.061,-0.762,0.066
-0.061,-0.976,-0.319
-0.061,-0.955,0.448
-0.061,-0.312,-0.356
-0.061,-0.312,-0.305
-0.061,-0.291,-0.089
-0.061,-0.783,-0.082
-0.061,-0.591,-0.084
-0.061,-0.89,-0.326
-0.061,-0.655,-0.543
-0.061,0.835,-0.52
-0.061,-0.226,0.087
-0.061,-0.441,0.8
-0.061,1.156,2.111
-0.061,-0.612,-0.175
-0.061,-1.062,-0.479
-0.061,-0.976,-0.364
-0.061,-0.976,-0.581
-0.061,-0.933,-0.416
-0.061,-0.655,-0.318
-0.061,-0.676,-0.581
-0.061,-0.912,-0.54
-0.061,-0.869,-0.22
-0.061,0.138,0.07
-0.061,-0.441,-0.457
-0.061,-0.376,-0.353
-0.061,1.734,5.383
-0.061,-0.74,-0.337
-0.061,-0.74,0.086
-0.061,-0.205,-0.031
-0.061,-0.376,-0.546
-0.061,-0.783,0.922
-0.061,-0.805,0.48
-0.061,-0.355,-0.403
-0.061,-0.483,-0.355
-0.061,0.942,-0.159
-0.061,1.156,0.514
-0.061,-0.655,-0.339
-0.061,0.835,1.619
-0.061,0.856,-0.523
-0.061,-0.376,0.757
-0.061,-0.869,0.183
-0.061,-0.955,0.292
-0.061,-0.591,-0.377
-0.061,-0.055,-0.126
-0.061,-0.633,-0.559
-0.061,-0.762,-0.543
-0.061,-0.955,-0.487
-0.061,-0.912,-0.565
-0.061,-0.698,-0.429
-0.061,-0.955,-0.188
-0.061,-0.719,-0.355
-0.061,-0.205,0.819
-0.061,-0.912,-0.181
-0.061,-0.933,-0.189
-0.061,-0.805,-0.439
-0.061,0.792,1.296
-0.061,-1.04,-0.465
-0.061,-0.762,0.557
-0.061,-0.526,-0.1
-0.061,-0.762,-0.679
-0.061,-0.269,-0.421
-0.061,-0.655,-0.276
-0.061,-0.098,-0.371
-0.061,-0.869,0.277
-0.061,-1.062,-0.217
-0.061,-0.312,-0.076
-0.061,-0.548,-0.368
-0.061,-0.441,-0.519
-0.061,-1.062,-0.143
-0.061,-1.04,-0.476
-0.061,-0.612,-0.25
-0.061,-0.569,0.434
-0.061,-0.526,3.303
-0.061,1.049,-0.486
-0.061,-0.89,-0.217
-0.061,-0.077,-0.429
-0.061,-0.591,-0.595
-0.061,-0.762,-0.556
-0.061,-0.869,-0.584
-0.061,-0.719,-0.571
-0.061,-0.955,-0.55
-0.061,-0.89,-0.507
-0.061,-0.548,1.013
-0.061,-0.74,-0.356
-0.061,-0.976,-0.353
-0.061,-0.098,3.118
-0.061,-0.077,-0.186
-0.061,-0.912,-0.312
-0.061,-1.019,0.855
-0.061,-0.869,-0.216
-0.061,-0.826,0.12
-0.061,-0.441,3.15
-0.061,-0.376,-0.372
-0.061,0.052,-0.553
-0.061,-0.762,0.998
-0.061,-0.248,-0.028
-0.061,-0.526,0.714
-0.061,-0.077,0.812
-0.061,-0.912,-0.227
-0.061,-0.89,-0.574
-0.061,-0.419,-0.53
-0.061,-1.04,-0.502
-0.061,-1.04,-0.435
-0.061,-0.655,1.427
-0.061,-0.933,-0.135
-0.061,-0.676,-0.649
-0.061,-0.655,-0.149
-0.061,-0.655,-0.453
-0.061,-0.633,1.089
-0.061,-0.912,-0.399
-0.061,-0.548,0.064
-0.061,-0.698,-0.524
-0.061,-0.419,-0.645
-0.061,-0.655,-0.155
-0.061,-0.933,-0.425
-0.061,-0.869,-0.387
-0.061,1.327,1.498
-0.061,-0.955,-0.221
-0.061,0.663,-0.338
-0.061,-0.655,0.841
-0.061,-0.805,0.606
-0.061,-0.676,-0.178
-0.061,-0.419,-0.447
-0.061,-1.062,2.685
-0.061,0.835,1.317
-0.061,-0.462,0.068
-0.061,-0.591,0.226
-0.061,-0.912,-0.337
-0.061,-0.312,-0.236
-0.061,-0.184,0.018
-0.061,-0.805,0.947
-0.061,-0.912,-0.05
-0.061,-0.526,0.357
-0.061,-0.89,-0.233
-0.061,-0.441,-0.205
-0.061,-0.184,-0.605
-0.061,-0.376,3.391
-0.061,0.223,-0.26
-0.061,-0.591,-0.342
-0.061,-0.933,-0.47
-0.061,-0.462,0.166
-0.061,-0.997,3.768
-0.061,-0.826,-0.089
-0.061,-1.062,-0.344
-0.061,-0.698,-0.315
-0.061,-0.89,-0.439
-0.061,-0.526,-0.373
-0.061,0.642,0.038
-0.061,-0.633,-0.331
-0.061,-0.933,-0.476
-0.061,-0.848,-0.137
-0.061,-0.441,-0.585
-0.061,-0.783,0.159
-0.061,1.306,0.813
-0.061,-0.334,-0.52
-0.061,-0.826,-0.438
-0.061,-0.762,-0.285
-0.061,-0.826,-0.517
-0.061,-0.505,-0.421
-0.061,-0.912,-0.381
-0.061,-0.483,-0.462
-0.061,-0.226,0.752
-0.061,-0.912,-0.531
-0.061,-0.419,0.035
-0.061,-0.569,-0.438
-0.061,-0.398,-0.442
-0.061,-0.119,0.465
-0.061,-1.019,-0.68
-0.061,-0.462,-0.267
-0.061,-0.226,-0.736
-0.061,-0.74,-0.238
-0.061,-0.633,-0.552
-0.061,-0.933,-0.558
-0.061,-0.055,-0.444
-0.061,-0.805,-0.487
-0.061,-0.334,-0.117
-0.061,-0.462,0.473
-0.061,-0.505,-0.264
-0.061,-0.976,-0.245
-0.061,-0.89,-0.047
-0.061,-0.055,0.223
-0.061,-0.162,-0.711
-0.061,-0.698,0.002
-0.061,-0.912,-0.55
-0.061,-0.762,-0.401
-0.061,-0.355,3.153
-0.061,-0.89,-0.323
-0.061,-0.826,0.596
-0.061,-0.89,-0.231
-0.061,-0.89,-0.483
-0.061,-0.077,0.926
-0.061,-0.676,-0.579
-0.061,-0.633,-0.085
-0.061,-0.89,-0.683
-0.061,-0.805,-0.114
-0.061,-0.612,-0.335
-0.061,-0.526,-0.338
-0.061,-0.933,-0.585
-0.061,-0.526,-0.489
-0.061,-0.419,0.186
-0.061,-0.569,-0.397
-0.061,-0.912,-0.453
-0.061,-0.933,-0.134
-0.061,-0.548,-0.569
-0.061,-0.912,-0.664
-0.061,-0.933,-0.215
-0.061,-0.933,0.234
-0.061,-0.826,-0.136
-0.061,-0.548,-0.367
-0.061,-0.055,-0.503
-0.061,-0.419,0.201
-0.061,-0.74,-0.441
-0.061,-0.291,1
-0.061,-0.184,1.24
-0.061,-0.376,1.688
-0.061,-0.376,-0.312
-0.061,-0.74,-0.061
-0.061,-0.633,-0.271
-0.061,-0.912,0.036
-0.061,-0.312,-0.459
-0.061,-0.612,-0.392
-0.061,-0.548,-0.395
-0.061,-0.569,-0.334
-0.061,0.92,-0.113
-0.061,-0.698,-0.554
-0.061,-0.976,-0.607
-0.061,-0.526,0.382
-0.061,-0.933,-0.45
-0.061,-0.805,-0.297
-0.061,-0.505,0.013
-0.061,-0.997,-0.264
-0.061,-0.676,-0.607
-0.061,-0.505,2.035
-0.061,-0.762,-0.294
-0.061,-0.462,-0.503
-0.061,-0.633,-0.508
-0.061,-0.141,0.107
-0.061,-0.269,1.002
-0.061,-0.89,-0.615
-0.061,-0.698,-0.162
-0.061,-0.698,-0.485
-0.061,-0.526,0.398
-0.061,-0.655,-0.27
-0.061,-0.698,-0.54
-0.061,1.049,0.507
-0.061,0.471,-0.601
-0.061,-0.89,-0.37
-0.061,-0.783,0.693
-0.061,-0.334,0.095
-0.061,-0.012,-0.038
-0.061,-0.505,0.398
-0.061,-0.805,-0.461
-0.061,-0.848,-0.764
-0.061,0.535,-0.206
-0.061,-0.933,-0.412
-0.061,-0.976,-0.501
-0.061,-0.698,0.313
-0.061,-0.74,-0.077
-0.061,-0.269,-0.528
-0.061,-1.019,-0.592
-0.061,1.07,-0.298
-0.061,-0.912,0.578
-0.061,-0.89,-0.291
-0.061,-0.248,0.963
-0.061,-0.869,0.676
-0.061,-0.869,1
-0.061,-0.676,-0.529
-0.061,-0.591,-0.416
-0.061,-0.526,5.252
-0.061,-0.548,0.746
-0.061,-0.591,-0.161
-0.061,-0.569,-0.624
-0.061,-0.74,0.168
-0.061,-0.698,-0.133
-0.061,-0.89,-0.395
-0.061,-0.548,0.169
-0.061,-0.89,-0.113
-0.061,-0.89,-0.401
-0.061,-0.997,-0.148
-0.061,-0.869,-0.386
-0.061,-0.933,0.139
-0.061,-0.89,-0.481
-0.061,-0.676,-0.258
-0.061,-0.869,-0.397
-0.061,-0.248,1.247
-0.061,-0.591,-0.787
-0.061,-0.869,-0.304
-0.061,-0.376,-0.597
-0.061,0.985,-0.244
-0.061,-0.74,-0.281
-0.061,-0.226,-0.152
-0.061,-0.119,-0.386
-0.061,-0.933,-0.553
-0.061,-0.826,-0.452
-0.061,-0.483,4.413
-0.061,-0.676,-0.166
-0.061,0.492,-0.618
-0.061,-0.526,-0.353
-0.061,-0.483,0.454
-0.061,1.049,0.9
-0.061,-0.077,-0.13
-0.061,-0.483,0.359
-0.061,-0.976,-0.495
-0.061,-0.933,-0.46
-0.061,-1.062,-0.514
-0.061,-0.912,-0.061
-0.061,-0.676,0.312
-0.061,-0.89,-0.361
-0.061,-0.698,-0.64
-0.061,-0.569,2.82
-0.061,-0.719,0.222
-0.061,-0.334,-0.429
-0.061,-0.869,-0.269
-0.061,-0.483,-0.1
-0.061,-0.698,-0.26
-0.061,-0.869,0.596
-0.061,-0.976,-0.423
-0.061,-0.269,-0.499
-0.061,-0.441,0.079
-0.061,-0.912,-0.385
-0.061,-0.077,-0.471
-0.061,-0.869,1.531
-0.061,-0.783,-0.138
-0.061,-0.955,-0.243
-0.061,-0.419,-0.121
-0.061,-0.74,-0.488
-0.061,-0.783,-0.501
-0.061,-0.805,-0.611
-0.061,-0.548,-0.472
-0.061,-0.783,-0.113
-0.061,-0.74,-0.298
-0.061,-0.162,-0.565
-0.061,-0.569,-0.415
-0.061,-0.976,-0.743
-0.061,-0.505,0.003
-0.061,-0.119,0.104
-0.061,-0.74,0.598
-0.061,-0.419,0.058
-0.061,-0.933,-0.588
-0.061,-0.783,0.278
-0.061,0.599,0.515
-0.061,-0.848,1.717
-0.061,-0.676,-0.059
-0.061,-0.355,-0.508
-0.061,-0.098,-0.484
-0.061,-0.805,-0.385
-0.061,-0.483,-0.309
-0.061,-0.698,-0.473
-0.061,-0.698,-0.385
-0.061,-0.933,0.012
-0.061,0.899,-0.381
-0.061,-0.548,0.556
-0.061,-0.997,-0.154
-0.061,-0.826,-0.434
-0.061,-0.762,0.228
-0.061,-0.441,-0.012
-0.061,0.749,0.757
-0.061,-0.955,-0.543
-0.061,-0.912,-0.045
-0.061,-0.719,-0.237
-0.061,-0.655,1.141
-0.061,1.349,1.951
-0.061,-0.74,0.82
-0.061,-0.783,0.134
-0.061,-0.89,-0.624
-0.061,-0.869,0.058
-0.061,-1.019,-0.646
-0.061,-0.676,-0.429
-0.061,-0.612,-0.511
-0.061,-0.933,-0.452
-0.061,-0.591,0.107
-0.061,-0.826,-0.605
-0.061,-0.548,0.192
-0.061,-0.462,-0.59
-0.061,-0.633,0.891
-0.061,-0.633,-0.446
-0.061,-0.483,0.855
-0.061,-0.869,-0.493
-0.061,-0.912,0.278
-0.061,-0.355,1.293
-0.061,-0.997,-0.442
-0.061,-0.912,-0.536
-0.061,-0.869,-0.713
-0.061,-0.633,-0.639
-0.061,-0.548,0.717
-0.061,0.694,-0.449
-0.061,-0.055,-0.565
-0.061,-0.976,-0.342
-0.061,-0.269,2.693
-0.061,-0.698,-0.256
-0.061,-0.269,-0.674
-0.061,-0.334,0.197
-0.061,-0.719,0.368
-0.061,-0.698,-0.295
-0.061,-0.89,0.357
-0.061,-0.676,-0.386
-0.061,-0.119,0.373
-0.061,-0.655,-0.397
-0.061,-0.676,-0.472
-0.061,-0.676,-0.019
-0.061,-0.505,-0.362
-0.061,-0.226,1.454
-0.061,-0.698,-0.369
-0.061,-0.912,-0.458
-0.061,-0.912,-0.415
-0.061,-0.762,-0.325
-0.061,-0.526,0.027
-0.061,-0.869,-0.591
-0.061,-0.141,-0.029
-0.061,-0.441,-0.519
-0.061,-1.04,0.333
-0.061,-0.955,-0.565
-0.061,-0.162,5.057
-0.061,-0.569,3.43
-0.061,-0.055,1.367
-0.061,-0.526,0.162
-0.061,-0.355,-0.139
-0.061,-0.912,-0.341
-0.061,-0.955,-0.466
-0.061,-0.912,-0.497
-0.061,-0.869,0.029
-0.061,-0.826,-0.153
-0.061,-0.676,1.287
-0.061,-0.762,0.816
-0.061,-0.805,0.15
-0.061,-0.869,-0.335
-0.061,-0.933,-0.754
-0.061,-0.162,0.035
-0.061,-0.205,0.261
-0.061,-0.826,0.127
-0.061,-0.698,-0.287
-0.061,-0.933,-0.723
-0.061,-0.933,-0.377
-0.061,-0.869,-0.405
-0.061,-0.312,0.158
-0.061,-0.548,-0.263
-0.061,-0.226,-0.681
-0.061,-0.226,0.106
-0.061,-0.419,0.386
-0.061,-0.483,0.686
-0.061,-0.783,-0.439
-0.061,-0.055,0.803
-0.061,-0.633,-0.59
-0.061,-0.89,-0.484
-0.061,-0.569,0.397
-0.061,-0.526,0.354
-0.061,-0.698,-0.109
-0.061,-0.912,-0.442
-0.061,-1.019,-0.48
-0.061,-0.848,0.396
-0.061,-0.848,-0.206
-0.061,-0.74,-0.339
-0.061,-0.462,-0.456
-0.061,-0.612,0.869
-0.061,-0.569,-0.415
-0.061,-0.89,-0.541
-0.061,-0.719,-0.406
-0.061,-0.698,0.276
-0.061,-0.398,-0.269
-0.061,-0.591,-0.559
-0.061,-0.869,-0.14
-0.061,-0.74,1.574
-0.061,-0.248,0.704
-0.061,-0.783,-0.44
-0.061,-0.869,-0.348
-0.061,-0.569,-0.319
-0.061,-0.719,-0.535
-0.061,-0.869,-0.497
-0.061,1.263,-0.588
-0.061,-0.848,0.659
-0.061,-0.933,0.256
-0.061,-0.591,-0.476
-0.061,-1.04,-0.421
-0.061,-0.955,-0.582
-0.061,-0.612,-0.038
-0.061,-0.162,-0.652
-0.061,-0.912,-0.419
-0.061,-0.569,-0.549
-0.061,-0.591,-0.244
-0.061,-0.719,0.381
-0.061,-0.184,2.798
-0.061,-0.612,-0.039
-0.061,-0.591,-0.002
-0.061,-0.783,-0.497
-0.061,-0.398,-0.617
-0.061,-0.826,-0.255
-0.061,-0.355,-0.284
-0.061,-0.912,-0.493
-0.061,-0.612,-0.416
-0.061,-0.805,-0.357
-0.061,-0.676,0.414
-0.061,-0.612,0.091
-0.061,-0.612,1.384
-0.061,-0.869,-0.531
-0.061,-0.548,-0.217
-0.061,-0.655,-0.509
-0.061,-0.933,-0.456
-0.061,-0.334,0.049
-0.061,-0.633,-0.231
-0.061,-0.869,-0.425
-0.061,-0.548,-0.166
-0.061,-0.805,0.231
-0.061,-0.334,-0.407
-0.061,-0.848,0.734
-0.061,-0.441,0.178
-0.061,-0.676,-0.582
-0.061,-0.612,-0.321
-0.061,-1.019,-0.459
-0.061,-1.019,0.066
-0.061,-0.848,-0.759
-0.061,0.835,-0.487
-0.061,-0.826,-0.318
-0.061,-0.719,-0.536
-0.061,-0.569,-0.595
-0.061,-0.612,0.635
-0.061,-0.933,-0.551
-0.061,1.07,2.016
-0.061,-0.441,-0.615
-0.061,-0.762,-0.492
-0.061,-0.89,-0.301
-0.061,-0.505,-0.663
-0.061,-0.89,-0.245
-0.061,-0.976,-0.277
-0.061,-0.933,-0.449
-0.061,-0.955,-0.4
-0.061,-0.912,-0.546
-0.061,-0.89,1.803
-0.061,-0.226,-0.047
-0.061,-0.569,-0.432
-0.061,-0.698,-0.012
-0.061,-0.783,0.385
-0.061,-1.04,0.203
-0.061,-0.805,-0.561
-0.061,-0.591,0.063
-0.061,-0.591,-0.504
-0.061,-0.955,-0.108
-0.061,-0.997,-0.415
-0.061,-0.869,-0.513
-0.061,1.177,0.98
-0.061,-0.633,0.618
-0.061,-0.826,-0.439
-0.061,-0.933,-0.146
-0.061,0.428,-0.397
-0.061,-0.933,-0.301
-0.061,-0.441,-0.002
-0.061,-0.376,0.086
-0.061,-0.826,-0.241
-0.061,-0.848,-0.647
-0.061,-0.226,0.301
-0.061,-0.805,-0.249
-0.061,-0.505,-0.445
-0.061,-0.933,-0.489
-0.061,0.428,-0.59
-0.061,-0.933,-0.391
-0.061,-0.226,1.276
-0.061,-0.74,0.672
-0.061,-0.633,-0.332
-0.061,-0.783,-0.323
-0.061,-0.077,-0.185
-0.061,-0.762,-0.298
-0.061,-0.719,-0.322
-0.061,-0.505,-0.648
-0.061,-0.933,-0.167
-0.061,-0.783,0.772
-0.061,-0.912,-0.569
-0.061,1.37,3.236
-0.061,-0.698,-0.457
-0.061,-0.205,-0.424
-0.061,-0.591,-0.114
-0.061,-0.312,-0.017
-0.061,-0.655,0.395
-0.061,0.899,-0.173
-0.061,-0.912,-0.415
-0.061,-0.676,-0.413
-0.061,-0.912,0.615
-0.061,-0.869,-0.559
-0.061,-0.483,-0.029
-0.061,-0.376,-0.396
-0.061,-1.019,-0.069
-0.061,-0.74,-0.306
-0.061,-0.89,-0.213
-0.061,-0.826,-0.04
-0.061,-0.74,2.87
-0.061,-0.826,-0.301
-0.061,-1.04,-0.285
-0.061,-0.162,-0.095
-0.061,-0.783,-0.61
-0.061,-0.226,-0.531
-0.061,-0.441,0.117
-0.061,-0.955,-0.478
-0.061,-0.976,0.689
-0.061,-0.762,-0.631
-0.061,-0.912,0.001
-0.061,-0.462,0.957
-0.061,-0.376,-0.37
-0.061,0.471,-0.543
-0.061,-0.933,-0.172
-0.061,-0.441,0.217
-0.061,-0.698,-0.276
-0.061,-0.569,-0.121
-0.061,-0.141,1.157
-0.061,-0.976,-0.208
-0.061,-0.762,2.15
-0.061,-0.848,0.008
-0.061,-0.976,-0.415
-0.061,-0.676,-0.427
-0.061,-0.933,-0.474
-0.061,-0.933,-0.379
-0.061,0.835,0.735
-0.061,-0.698,-0.391
-0.061,-0.869,-0.169
-0.061,-0.698,-0.542
-0.061,-0.419,-0.436
-0.061,-0.976,-0.543
-0.061,-0.848,-0.664
-0.061,-0.441,0.075
-0.061,-0.269,0.874
-0.061,-0.783,-0.433
-0.061,-0.869,-0.226
-0.061,-0.398,0.18
-0.061,-0.912,0.741
-0.061,-0.055,0.78
-0.061,-0.955,-0.618
-0.061,-0.933,-0.609
-0.061,-0.805,-0.156
-0.061,-0.483,-0.593
-0.061,-0.055,0.261
-0.061,-0.119,-0.639
-0.061,-0.441,-0.328
-0.061,-0.462,-0.4
-0.061,-0.462,0.018
-0.061,-0.505,-0.453
-0.061,-0.334,-0.494
-0.061,-0.569,-0.55
-0.061,-0.269,-0.748
-0.061,-0.955,-0.668
-0.061,0.792,0.904
-0.061,-0.869,-0.145
-0.061,-0.398,-0.255
-0.061,-0.976,-0.438
-0.061,-0.955,-0.242
-0.061,-0.291,-0.425
-0.061,0.685,0.015
-0.061,-0.719,-0.203
-0.061,-0.997,-0.537
-0.061,-0.655,0.358
-0.061,-0.226,-0.266
-0.061,-0.462,-0.308
-0.061,-0.526,-0.363
-0.061,-0.933,-0.331
-0.061,-0.119,-0.567
-0.061,-0.462,0.803
-0.061,-0.334,1.407
-0.061,-0.526,-0.111
-0.061,-0.848,1.494
-0.061,-0.591,-0.653
-0.061,-0.655,-0.009
-0.061,-0.655,-0.349
-0.061,-1.062,-0.462
-0.061,-0.826,-0.642
-0.061,-0.698,-0.334
-0.061,-0.291,0.155
-0.061,-0.976,0.775
-0.061,-0.676,-0.3
-0.061,-0.933,-0.434
-0.061,1.049,-0.173
-0.061,0.856,0.007
-0.061,-0.805,-0.652
-0.061,-0.505,-0.144
-0.061,-0.762,-0.321
-0.061,-0.633,-0.513
-0.061,-0.869,-0.428
-0.061,-0.591,0.111
-0.061,-0.205,-0.349
-0.061,-0.312,-0.211
-0.061,-0.655,0.14
-0.061,-0.633,-0.429
-0.061,-0.676,1.52
-0.061,-0.805,-0.411
-0.061,-0.291,2.458
-0.061,-0.89,-0.362
-0.061,-0.591,0.308
-0.061,-0.398,-0.022
-0.061,-0.762,0.236
-0.061,-0.633,0.797
-0.061,0.706,-0.617
-0.061,-0.89,0.101
-0.061,-1.04,-0.329
-0.061,-0.848,-0.432
-0.061,-0.74,-0.338
-0.061,-0.762,0.219
-0.061,-0.505,1.185
-0.061,-0.505,-0.379
-0.061,-0.933,-0.5
-0.061,-0.783,-0.546
-0.061,-0.805,-0.535
-0.061,-0.441,0.805
-0.061,-0.184,2.093
-0.061,-0.933,-0.34
-0.061,-0.119,-0.408
-0.061,-0.655,-0.371
-0.061,-0.119,-0.048
-0.061,-0.633,0.273
-0.061,-0.762,2.892
-0.061,-0.783,-0.393
-0.061,-0.933,0.752
-0.061,-0.398,1.89
-0.061,-0.055,-0.449
-0.061,-0.933,0.79
-0.061,-0.098,-0.391
-0.061,-0.826,-0.636
-0.061,-0.612,0.283
-0.061,0.728,1.326
-0.061,-1.062,-0.431
-0.061,-0.569,0.429
-0.061,-0.848,-0.433
-0.061,-0.633,-0.161
-0.061,-0.698,0.818
-0.061,-1.04,-0.564
-0.061,-0.976,-0.274
-0.061,-0.569,0.219
-0.061,-0.633,-0.59
-0.061,-0.74,-0.498
-0.061,-0.462,-0.332
-0.061,-0.205,0.422
-0.061,-0.997,-0.666
-0.061,-0.826,0.222
-0.061,-0.912,-0.002
-0.061,-0.933,0.008
-0.061,-0.184,0.521
-0.061,-0.805,-0.657
-0.061,-0.869,-0.436
-0.061,-0.676,-0.494
-0.061,-0.612,-0.078
-0.061,-0.569,0.443
-0.061,0.942,1.388
-0.061,-0.933,-0.637
-0.061,-0.034,0.151
-0.061,-0.248,1.498
-0.061,-0.826,-0.544
-0.061,-0.869,-0.691
-0.061,-0.783,-0.541
-0.061,-0.997,-0.226
-0.061,-0.912,0.24
-0.061,-0.869,-0.522
-0.061,-0.119,-0.094
-0.061,-0.869,-0.559
-0.061,-0.933,-0.451
-0.061,-0.248,3.177
-0.061,-0.74,-0.55
-0.061,-0.441,-0.681
-0.061,-0.997,-0.114
-0.061,-0.205,0.12
-0.061,-0.933,-0.404
-0.061,-0.098,-0.45
-0.061,-0.269,-0.405
-0.061,-0.698,-0.056
-0.061,-0.184,-0.794
-0.061,0.771,1.145
-0.061,-0.612,-0.044
-0.061,-0.676,-0.261
-0.061,-0.591,0.293
