Helpfulness,Heuristic,Systematic
-0.07,-0.47,-0.3
-0.07,-0.947,-0.594
-0.07,-1.264,-0.275
-0.07,-0.417,-0.357
-0.07,-0.312,-0.488
-0.07,-0.576,-0.35
-0.07,-0.364,0.019
-0.07,0.059,-0.512
-0.07,-0.682,-0.756
-0.07,-0.894,-0.561
-0.07,0.059,0.147
-0.07,0.43,-0.657
-0.07,-0.417,-0.178
-0.07,-0.417,-0.382
-0.07,0.429,-0.52
-0.07,0.43,0.265
0.247,-0.1,1.034
1.518,1.065,2.895
-0.07,-0.576,-0.704
-0.07,-0.523,-0.286
-0.07,-0.682,0.476
-0.07,0.112,-0.78
-0.07,-0.947,-0.599
-0.07,-0.894,-1.027
0.247,-0.417,-0.705
-0.07,-0.365,0.158
-0.07,0.371,-0.591
-0.07,-1.053,-0.485
2.153,0.906,2.426
-0.07,-0.365,-0.121
0.247,-0.47,0.106
-0.07,-0.47,-0.435
0.247,-1.212,-0.742
-0.07,-0.894,-0.329
-0.07,0.324,-0.399
-0.07,-1.106,0.675
-0.07,-0.682,1.105
-0.07,-0.312,-0.432
0.247,-0.841,0.341
-0.07,-0.206,-0.487
-0.07,-0.523,-0.199
0.247,0.482,-0.595
-0.07,-1.053,-0.433
-0.07,-0.788,0.139
-0.07,1.171,-0.508
-0.07,-0.735,0.163
0.247,-0.788,-0.598
-0.07,-0.582,-0.16
-0.07,-0.788,-0.407
-0.07,2.012,0.494
-0.07,0.005,0.662
0.247,0.483,0.551
-0.07,-0.629,0.179
-0.07,0.27,-0.034
-0.07,-0.1,-0.335
-0.07,0.536,2.03
-0.07,-0.523,-0.401
-0.07,-0.735,-0.519
-0.07,-0.312,-0.383
-0.07,-0.576,-0.255
0.883,-1,0.196
-0.07,-0.206,-0.243
0.247,0.271,-0.358
2.153,0.377,1.926
-0.07,-1.212,-0.648
-0.07,-0.948,-0.727
-0.07,1.7,0.663
0.247,-0.629,0.244
-0.07,0.112,0.414
-0.07,-0.417,-0.475
-0.07,-0.735,-0.578
-0.07,-1.053,-0.254
-0.07,-0.206,-0.031
-0.07,0,-0.068
-0.07,-0.364,-0.379
-0.07,1.118,2.083
-0.07,-1.264,-0.498
0.247,-0.206,-0.01
-0.07,0.324,0.196
-0.07,0.059,-0.647
0.247,-0.364,1.47
-0.07,0.631,0.708
-0.07,-0.417,-0.366
0.565,-0.523,0.589
-0.07,1.844,-0.385
-0.07,-0.418,-0.032
-0.07,-1.053,-0.591
-0.07,-0.1,-0.344
-0.07,1.224,-0.555
-0.07,-0.47,-0.588
-0.07,0.005,-0.891
-0.07,-0.523,-0.152
0.247,0.747,-0.633
-0.07,1.277,0.235
-0.07,-1.053,-0.465
-0.07,-0.47,0.228
-0.07,0.589,-0.372
-0.07,1.315,0.085
-0.07,-0.576,-0.658
-0.07,-1.106,-1.027
-0.07,-0.364,0.996
-0.07,-0.576,-0.101
0.247,0.429,1.171
-0.07,2.056,-0.408
-0.07,-0.789,-1.025
-0.07,-0.947,-0.684
-0.07,-0.047,0.457
0.247,0.641,-0.418
-0.07,-1.053,-0.669
-0.07,-0.47,-0.492
-0.07,1.589,0.564
-0.07,-0.735,0.35
-0.07,0.589,0.264
0.247,-0.471,-0.113
-0.07,-0.47,-0.464
-0.07,-0.947,-0.777
-0.07,-0.312,-0.292
-0.07,0.006,1.141
-0.07,0.377,-0.277
-0.07,-0.842,-0.705
-0.07,-1,-0.656
-0.07,0.324,-0.033
0.247,-0.841,3.067
0.247,3.326,-0.705
-0.07,-0.841,-0.073
-0.07,-0.471,-0.681
-0.07,-0.364,-0.35
-0.07,-0.947,-0.1
-0.07,-0.682,-0.365
-0.07,-0.947,0.137
-0.07,-0.364,1.637
-0.07,0.953,-0.446
-0.07,-0.947,-0.306
-0.07,0.377,-0.144
0.247,-0.894,-0.308
-0.07,-0.523,-0.216
-0.07,-0.788,0.288
-0.07,-0.894,-0.084
0.247,-0.47,-0.373
-0.07,-0.841,-0.486
-0.07,-0.364,-0.066
0.247,-0.417,0.073
-0.07,-0.842,-0.64
-0.07,-0.63,-0.56
-0.07,0.694,1.495
-0.07,0.324,-0.216
-0.07,-0.682,-0.43
-0.07,-0.523,0.235
-0.07,-1.106,-0.32
-0.07,0.684,0.415
-0.07,-0.259,-0.633
-0.07,-0.153,-0.255
-0.07,-0.947,-0.36
-0.07,-0.524,0.362
-0.07,0.377,-0.316
-0.07,0.641,1.163
-0.07,-0.788,0.277
0.247,2.479,2.372
-0.07,-0.259,-0.364
-0.07,-1.212,-0.395
0.247,-1,-0.735
-0.07,0.468,-0.351
-0.07,-0.629,1.205
-0.07,-0.417,-0.554
-0.07,1.382,-0.218
-0.07,-1.16,-0.494
-0.07,0.953,0.114
-0.07,-0.947,-0.367
0.247,1.277,-0.447
-0.07,-0.1,-0.251
-0.07,1.262,-0.597
-0.07,-0.206,0.069
-0.07,0.006,0.622
-0.07,1.796,0.997
0.247,-0.207,0.784
-0.07,-0.947,-0.612
-0.07,-0.259,0.572
2.471,0.058,12.297
-0.07,-0.894,-0.289
-0.07,-0.735,-0.32
-0.07,0.265,-0.226
-0.07,-0.26,0.976
-0.07,-0.259,-0.457
-0.07,1.483,-0.537
0.247,0.006,0.606
0.247,-0.682,-0.769
-0.07,-0.47,0.463
-0.07,-0.842,-0.546
-0.07,3.606,0.081
0.247,-0.312,0.226
-0.07,-1.159,0.142
-0.07,-0.894,-0.438
0.247,1.059,0.289
-0.07,-0.153,0.663
-0.07,-0.523,-0.605
0.247,-0.524,-0.268
-0.07,0.906,4.449
-0.07,-0.947,-0.635
0.247,-0.417,0.257
-0.07,-0.894,-0.73
-0.07,-0.947,-0.17
0.565,-0.576,1.368
0.247,-0.047,-1.027
-0.07,-0.471,0.768
-0.07,-0.364,-0.301
-0.07,-0.735,-0.41
-0.07,-0.841,0.016
-0.07,-0.47,-0.514
-0.07,1.912,0.868
-0.07,-0.682,-0.609
-0.07,-0.894,-0.457
1.2,1.685,0.047
-0.07,0.371,0.684
-0.07,-0.153,-0.001
-0.07,0.006,2.421
-0.07,-0.788,0.149
-0.07,-0.417,-0.508
-0.07,-1.106,0.37
-0.07,-0.63,-0.662
-0.07,0.641,0.188
-0.07,0.218,3.858
-0.07,0.006,0.077
-0.07,-0.894,-0.582
-0.07,1.103,-0.3
-0.07,-0.523,0.033
0.247,1.266,-0.618
-0.07,-0.052,-0.439
-0.07,-0.1,0.491
-0.07,-0.788,-0.553
-0.07,3.024,-0.041
-0.07,0.313,0.86
-0.07,-0.523,-0.525
-0.07,-0.947,-0.351
-0.07,-0.735,-0.47
-0.07,0.429,-0.288
-0.07,0.843,0.246
-0.07,-0.523,-0.545
-0.07,-0.259,-0.436
-0.07,-0.364,-0.53
-0.07,-0.154,0.37
-0.07,-0.735,-0.604
-0.07,-0.47,-0.506
-0.07,-0.417,0.986
-0.07,-0.364,-0.412
-0.07,-0.683,-0.586
-0.07,1.489,2.215
-0.07,-0.894,-0.487
-0.07,-0.682,-0.248
-0.07,-1.264,-0.515
-0.07,-0.047,0.309
-0.07,-0.894,-0.116
-0.07,2.177,-0.253
-0.07,-0.789,-0.303
-0.07,-1,-0.37
-0.07,-0.894,-0.354
-0.07,1.473,0.438
-0.07,-0.894,-0.719
-0.07,-0.788,-0.754
-0.07,-0.47,-0.724
-0.07,-0.259,-0.431
-0.07,-0.576,-0.585
-0.07,0.318,1.543
-0.07,-1,-0.652
-0.07,0.8,0.601
-0.07,1.541,2.021
-0.07,-0.947,-0.839
-0.07,-0.682,-0.587
-0.07,-0.364,-0.299
-0.07,0.324,-0.474
0.247,-0.523,-0.284
0.247,1.383,1.47
0.247,0.737,-0.645
-0.07,-0.417,-0.383
-0.07,0.112,0.389
-0.07,-0.841,0.172
-0.07,-0.364,-0.172
-0.07,-0.576,-0.298
-0.07,-0.576,-0.392
-0.07,-0.523,0.221
-0.07,-0.894,-0.597
-0.07,-0.523,-0.609
-0.07,-1.053,-0.689
-0.07,-0.841,-0.138
-0.07,-0.629,-0.597
-0.07,-0.735,-0.555
-0.07,0.165,-0.457
-0.07,1.209,2.827
-0.07,-1.106,-0.588
-0.07,-0.1,-0.365
-0.07,2.479,1.961
-0.07,0.271,0.031
1.518,-0.576,2.561
-0.07,3.168,-0.441
-0.07,-0.312,-0.142
-0.07,-0.1,-0.103
-0.07,-0.682,-0.656
-0.07,-0.523,-0.03
-0.07,0.477,4.406
0.247,-0.417,1.14
-0.07,-0.047,-0.526
-0.07,-0.576,0.329
-0.07,0.059,0.134
-0.07,-0.365,0.389
-0.07,2.07,2.284
0.565,-0.894,0.77
-0.07,0.271,-0.39
-0.07,-0.682,-0.392
-0.07,2.283,0.736
-0.07,-0.47,-0.396
-0.07,-0.789,-0.341
-0.07,-0.947,-0.421
-0.07,-0.576,0.022
-0.07,0.483,-0.452
-0.07,-0.577,-0.551
-0.07,-0.682,-0.115
0.247,0.112,-0.477
-0.07,-0.154,-0.395
-0.07,0.159,-0.386
-0.07,-1.053,-0.649
-0.07,2.018,0.179
-0.07,-0.629,1.508
-0.07,-0.047,0.405
-0.07,-0.417,-0.271
-0.07,-0.047,-0.341
-0.07,-1.212,-0.603
-0.07,-0.364,0.04
-0.07,0.641,0.43
-0.07,-0.947,-1.085
0.247,-0.206,0.032
-0.07,-0.206,-0.82
-0.07,-0.682,-0.408
0.247,0.785,0.313
-0.07,-0.789,-0.716
-0.07,-0.947,0.423
0.883,-1.107,0.314
-0.07,-0.894,-0.584
-0.07,-0.788,-0.556
-0.07,-1.16,-0.13
-0.07,-0.894,-0.395
-0.07,-0.629,-0.05
-0.07,0.271,-0.504
0.247,1.897,0.095
-0.07,-0.259,-0.036
-0.07,-0.047,0.58
-0.07,0.589,-0.57
-0.07,-0.206,-0.081
-0.07,-0.417,-0.503
0.247,-0.682,-1.001
-0.07,-0.894,-0.739
-0.07,-0.47,-0.373
-0.07,0.218,0.251
-0.07,-0.894,-0.625
-0.07,-0.682,-0.416
-0.07,-0.841,-0.312
-0.07,-0.11,-0.317
-0.07,0.583,-0.451
-0.07,0.737,4.583
-0.07,2.754,3.06
-0.07,-0.47,-0.463
-0.07,1.011,-0.539
-0.07,2.118,0.615
0.247,1.315,0.226
-0.07,0.053,0.578
-0.07,-0.894,-0.306
-0.07,-1,-0.556
-0.07,-0.576,-0.523
-0.07,-0.894,-0.649
-0.07,0.112,-0.695
-0.07,-1.159,-0.37
-0.07,0.589,-0.017
-0.07,-0.894,-0.352
-0.07,-0.471,-0.834
-0.07,1.473,-0.42
-0.07,-0.312,-0.399
-0.07,-0.947,-0.84
-0.07,-0.947,-0.618
-0.07,0.006,0.695
-0.07,-0.788,-0.378
-0.07,-0.947,-0.521
-0.07,-0.047,-0.607
-0.07,1.844,0.015
-0.07,-0.842,-0.509
-0.07,-0.841,-0.661
-0.07,-0.153,-0.731
-0.07,-0.576,-0.285
-0.07,-0.577,-0.262
-0.07,0.483,-0.091
-0.07,-0.841,-0.093
-0.07,0.218,-0.366
-0.07,0.949,1.881
-0.07,-1.106,-0.228
1.2,-0.523,1.061
-0.07,0.053,0.891
0.247,0.853,0.181
0.247,-0.947,-0.533
-0.07,1.223,-0.608
-0.07,0.006,-0.144
-0.07,-1.053,-0.327
0.247,-0.524,2.052
-0.07,-0.417,0.113
0.565,0.006,3.495
-0.07,2.759,-0.294
-0.07,-0.047,-0.073
-0.07,-0.894,-0.347
-0.07,0.419,-0.056
-0.07,-0.788,-0.301
-0.07,-0.471,0.009
0.247,-0.206,3.075
-0.07,-0.894,-0.611
-0.07,-1.264,-0.383
-0.07,-0.052,-0.095
-0.07,-0.1,-0.631
0.247,-0.423,-0.161
-0.07,-0.523,-0.593
0.247,0.324,0.333
-0.07,-0.47,-0.152
-0.07,0.377,-0.146
0.247,-0.524,-0.693
-0.07,-1,-0.489
-0.07,-0.894,-0.115
-0.07,-0.264,-0.198
-0.07,0.848,-0.244
-0.07,0.415,-0.531
0.247,1.489,0.911
-0.07,1.319,1.276
0.247,-0.206,0.51
-0.07,-0.153,0.201
-0.07,0.212,-0.793
-0.07,0.415,-0.545
0.247,-0.682,0.08
0.247,-0.417,0.943
-0.07,-0.154,-0.449
-0.07,1.849,-0.041
0.247,-0.523,0.114
-0.07,-1.264,-0.047
-0.07,0.536,-0.098
-0.07,-0.788,-0.744
-0.07,-0.47,-0.225
-0.07,0.165,0.025
-0.07,0.694,-0.363
-0.07,-0.154,-0.464
-0.07,-0.047,0.47
0.247,0.218,1.387
-0.07,0.271,-0.145
0.247,-0.153,0.074
-0.07,-0.576,-0.797
-0.07,-0.629,-0.644
0.247,-0.364,0.535
-0.07,-0.47,-0.391
-0.07,-0.1,0.212
-0.07,-0.364,-0.008
-0.07,-1,-0.452
-0.07,-0.682,-0.419
0.247,1.435,0.279
-0.07,0.155,0.769
0.247,1.897,1.753
-0.07,-0.153,-0.281
-0.07,-0.417,-0.356
-0.07,-0.047,-0.493
-0.07,-0.788,-0.435
0.247,-0.841,0.589
-0.07,1.383,-0.002
-0.07,3.341,-0.735
-0.07,-0.735,-1.069
-0.07,0.165,-0.561
-0.07,-0.523,-0.196
-0.07,1.69,0.194
-0.07,-0.629,0.279
-0.07,-0.523,-0.477
-0.07,0.477,1.177
-0.07,1.065,0.919
-0.07,1.065,1.126
-0.07,-0.211,0.267
-0.07,-0.894,-0.395
-0.07,-0.576,-0.34
-0.07,-1.212,-0.547
-0.07,0.112,-0.606
-0.07,-0.947,-0.796
-0.07,-0.523,0.04
-0.07,-0.629,-0.469
-0.07,-0.312,-0.081
-0.07,-0.206,-0.57
-0.07,-1,-0.577
-0.07,0.626,-0.419
-0.07,-0.259,-0.437
-0.07,0.006,1.571
-0.07,0.271,0.834
-0.07,-0.683,-0.42
-0.07,-0.788,-0.27
-0.07,-0.789,-0.83
-0.07,-0.736,-0.266
-0.07,-0.894,-0.801
-0.07,2.378,0.873
-0.07,0.641,0.573
-0.07,0.959,-0.597
-0.07,1.165,-0.18
-0.07,-0.1,-0.233
-0.07,-0.629,0.106
-0.07,-0.576,-0.648
0.247,-0.523,-0.271
-0.07,-1.053,-0.587
0.883,-0.1,1.053
-0.07,-0.894,-0.763
-0.07,0.8,0.034
-0.07,-0.004,-0.392
-0.07,1.011,-1.045
-0.07,0.208,0.169
-0.07,0.838,-0.69
-0.07,-0.629,-0.534
-0.07,-0.206,-0.334
-0.07,1.33,-0.553
-0.07,0.366,-0.228
-0.07,-0.47,-0.453
-0.07,2.441,-0.387
-0.07,-0.842,-0.6
-0.07,-0.788,-0.658
-0.07,-0.842,-0.602
-0.07,-0.206,0.127
-0.07,-0.047,-0.233
0.565,2.383,-0.603
-0.07,-1.212,-0.797
-0.07,2.542,1.93
-0.07,-0.364,-0.521
-0.07,-0.47,-0.393
-0.07,-0.894,-0.728
-0.07,0.636,0.237
-0.07,-0.364,-0.427
-0.07,-1.054,-0.433
-0.07,2.441,-0.582
-0.07,-0.259,0.023
-0.07,-0.894,-0.383
1.518,-0.153,0.759
-0.07,-0.841,-0.47
-0.07,-0.47,-0.473
0.565,0.536,2.115
-0.07,-0.682,-0.43
-0.07,-0.947,-0.301
-0.07,-0.47,-0.658
-0.07,-0.788,-0.601
-0.07,-0.841,-0.313
-0.07,-0.948,-0.565
-0.07,-0.735,-0.271
-0.07,-0.947,-0.505
-0.07,2.123,-0.661
0.247,-0.947,-0.419
-0.07,-0.948,0.383
-0.07,-0.894,-0.684
4.695,-0.47,4.342
-0.07,-0.947,-0.435
-0.07,-0.682,0.738
-0.07,-0.523,-0.605
-0.07,-0.312,0.672
-0.07,-0.47,-0.522
-0.07,1.95,0.478
-0.07,-0.894,-0.443
-0.07,0.106,-0.516
-0.07,-0.894,-0.545
-0.07,-1.265,-0.623
-0.07,0.059,0.284
0.565,0.006,2.145
-0.07,0.059,-0.076
-0.07,-0.153,-0.317
-0.07,-0.206,-0.253
-0.07,-0.735,-0.495
-0.07,-0.629,-0.483
0.247,-0.259,1.186
-0.07,-0.523,-0.403
-0.07,-0.894,0.06
-0.07,1.05,-0.665
-0.07,-0.788,-0.717
-0.07,0.906,0.727
-0.07,0.589,0.574
-0.07,-0.735,-0.386
-0.07,0.165,-0.548
-0.07,-0.841,-0.556
-0.07,-0.365,0.051
-0.07,-0.629,-0.316
-0.07,-0.364,-0.116
0.247,2.321,0.378
0.883,1.526,0.137
-0.07,-0.682,-0.15
-0.07,-0.047,-0.595
0.247,-0.841,-0.546
-0.07,-0.206,1.119
-0.07,-0.788,-0.566
-0.07,0.218,0.81
-0.07,1.213,0.046
0.247,-0.047,0.426
-0.07,-0.312,-0.462
0.247,0.218,-0.458
-0.07,1.806,0.706
-0.07,0.053,0.127
-0.07,-0.682,-0.428
-0.07,-1,-0.714
-0.07,-0.735,0.573
-0.07,-0.576,-0.23
-0.07,-0.629,-0.287
0.247,0.424,-0.72
-0.07,-0.47,-0.388
-0.07,-1.106,-0.681
0.247,-0.523,-0.327
-0.07,-1.264,-0.678
-0.07,-0.364,-0.3
-0.07,1.436,-0.814
-0.07,-0.894,-0.56
-0.07,-0.894,-0.618
-0.07,0.111,0.833
-0.07,0.742,-0.579
-0.07,-1.264,-0.503
-0.07,0.112,-0.484
-0.07,0.218,-0.626
0.247,1.959,0.57
-0.07,-0.894,-0.276
-0.07,0.218,-0.717
-0.07,-0.259,-0.568
-0.07,-0.735,-0.582
-0.07,-1.053,-0.559
-0.07,0.155,-0.569
-0.07,-0.894,-0.446
-0.07,-1.212,-0.521
-0.07,1.011,1.145
-0.07,-0.788,0.53
-0.07,1.541,-0.309
-0.07,-0.524,-0.14
-0.07,-0.364,-0.427
-0.07,-0.417,-0.504
-0.07,-0.841,-0.528
-0.07,-0.101,0.607
-0.07,-0.629,-0.233
0.247,-0.576,0.304
-0.07,-0.683,-0.826
-0.07,-1.264,-0.608
-0.07,-0.841,-0.587
0.247,-1.212,-0.47
-0.07,0.536,-0.435
-0.07,-0.841,-0.203
-0.07,-0.735,-0.173
0.565,-0.312,-0.488
-0.07,1.103,0.859
-0.07,0.112,0.167
-0.07,-0.206,-0.26
0.565,-0.1,1.153
-0.07,-0.894,-0.249
-0.07,-0.417,-0.403
-0.07,-0.47,-0.577
-0.07,-0.735,-0.403
-0.07,-0.735,-0.411
-0.07,-0.735,0.168
-0.07,-0.947,-0.507
-0.07,-0.1,1.506
-0.07,-0.788,-0.136
-0.07,3.914,3.124
-0.07,-0.682,-0.428
-0.07,-0.629,-0.302
-0.07,-1.106,-0.71
-0.07,-0.471,-0.18
0.565,2.215,1.703
-0.07,-0.576,-0.11
-0.07,-0.629,1.368
-0.07,-0.1,-0.53
-0.07,-0.47,-0.364
-0.07,-1.212,-0.546
-0.07,-0.682,-0.572
-0.07,0.838,0.012
0.247,-0.894,-0.181
-0.07,-0.894,-0.957
-0.07,-0.789,-0.773
-0.07,0.059,-0.013
-0.07,1.011,-0.784
-0.07,-0.841,-0.211
-0.07,-0.841,-0.655
-0.07,0.006,-0.772
-0.07,-0.523,0.096
-0.07,2.6,-0.245
